direction,entry_time,exit_time,entry_price,exit_price,sl_at_entry,sl_at_exit,be_triggered,pnl,mfe_pts,mae_pts,exit_reason,holding_mins,opt_dS,opt_delta_entry,opt_delta_exit,opt_gamma,opt_theta_daily,opt_delta_effect,opt_gamma_pnl,opt_theta_effect,opt_vega_effect,opt_change,opt_pnl_per_lot,opt_gross_pnl,opt_slippage,opt_total_pnl,opt_breakeven_dS,opt_lot_size
short,2023-08-09 10:05:00+05:30,2023-08-09 14:05:00+05:30,19516.45,19527.218908884883,19527.218908884883,19527.218908884883,False,-10.77,48.2,11.65,STOP_LOSS,240,10.7689,-0.2,-0.193539,0.0006,-10.53,-2.1225,2.2614,-6.7392,0.0,-8.8617,-8.8617,-576.01,50.0,-626.01,-32.146,65
long,2023-08-10 09:30:00+05:30,2023-08-10 10:20:00+05:30,19600.05,19575.52751617883,19575.52751617883,19575.52751617883,False,-24.52,21.9,50.45,STOP_LOSS,50,-24.5225,0.2,0.185287,0.0006,-10.53,-4.7421,11.7264,-1.404,0.0,-6.1461,-6.1461,-399.5,50.0,-449.5,6.9476,65
short,2023-08-11 10:15:00+05:30,2023-08-11 13:20:00+05:30,19471.2,19482.407534093483,19482.407534093483,19482.407534093483,False,-11.21,35.95,21.45,STOP_LOSS,185,11.2075,-0.2,-0.193275,0.0006,-10.53,-2.2076,2.4494,-5.1948,0.0,-7.4024,-7.4024,-481.16,50.0,-531.16,-25.034,65
short,2023-08-14 10:00:00+05:30,2023-08-14 11:20:00+05:30,19319.4,19337.959536798116,19337.959536798116,19337.959536798116,False,-18.56,18.4,30.7,STOP_LOSS,80,18.5595,-0.2,-0.188864,0.0006,-10.53,-3.6189,6.7169,-2.2464,0.0,-5.8653,-5.8653,-381.24,50.0,-431.24,-11.0489,65
short,2023-08-16 09:50:00+05:30,2023-08-16 10:15:00+05:30,19373.95,19389.756928217193,19389.756928217193,19389.756928217193,False,-15.81,13.0,22.1,STOP_LOSS,25,15.8069,-0.2,-0.190516,0.0006,-10.53,-3.0939,4.8723,-0.702,0.0,-3.7959,-3.7959,-246.74,50.0,-296.74,-3.4917,65
short,2023-08-18 10:15:00+05:30,2023-08-18 11:40:00+05:30,19286.3,19298.99404071557,19298.99404071557,19298.99404071557,False,-12.69,32.7,17.4,STOP_LOSS,85,12.694,-0.2,-0.192384,0.0006,-10.53,-2.4953,3.1422,-2.3868,0.0,-4.8821,-4.8821,-317.34,50.0,-367.34,-11.7277,65
long,2023-08-24 10:05:00+05:30,2023-08-24 10:35:00+05:30,19552.75,19534.226269081937,19534.226269081937,19534.226269081937,False,-18.52,14.0,27.45,STOP_LOSS,30,-18.5237,0.2,0.188886,0.0006,-10.53,-3.6121,6.691,-0.8424,0.0,-4.4545,-4.4545,-289.54,50.0,-339.54,4.1857,65
short,2023-08-25 09:50:00+05:30,2023-08-25 10:35:00+05:30,19321.15,19252.289358285318,19342.70011693834,19252.289358285318,True,68.86,90.5,18.4,TRAIL_SL,45,-68.8606,-0.2,-0.241316,0.0006,-10.53,15.0524,92.4649,-1.2636,0.0,13.7888,13.7888,896.27,50.0,846.27,-6.2592,65
short,2023-08-31 14:55:00+05:30,2023-08-31 15:10:00+05:30,19270.9,19280.26331274521,19280.26331274521,19280.26331274521,False,-9.36,37.5,14.95,STOP_LOSS,15,9.3633,-0.2,-0.194382,0.0006,-10.53,-1.849,1.7096,-0.4212,0.0,-2.2702,-2.2702,-147.56,50.0,-197.56,-2.0994,65
long,2023-09-01 14:45:00+05:30,2023-09-01 15:15:00+05:30,19435.15,19426.85,19418.074815237313,19418.074815237313,False,-8.3,15.15,13.25,SOFT_EOD_EXIT,30,-8.3,0.2,0.19502,0.0006,-10.53,-1.6414,1.3434,-0.8424,0.0,-2.4838,-2.4838,-161.45,50.0,-211.45,4.1857,65
long,2023-09-04 09:35:00+05:30,2023-09-04 10:15:00+05:30,19482.4,19452.700933324268,19452.700933324268,19452.700933324268,False,-29.7,13.35,39.0,STOP_LOSS,40,-29.6991,0.2,0.182181,0.0006,-10.53,-5.7017,17.1997,-1.1232,0.0,-6.8249,-6.8249,-443.62,50.0,-493.62,5.5695,65
long,2023-09-05 10:20:00+05:30,2023-09-05 12:30:00+05:30,19569.95,19552.547115194662,19552.547115194662,19552.547115194662,False,-17.4,17.1,25.75,STOP_LOSS,130,-17.4029,0.2,0.189558,0.0006,-10.53,-3.3988,5.9058,-3.6504,0.0,-7.0492,-7.0492,-458.2,50.0,-508.2,17.7779,65
long,2023-09-08 09:50:00+05:30,2023-09-08 10:30:00+05:30,19771.25,19750.072963889845,19750.072963889845,19750.072963889845,False,-21.18,13.75,42.1,STOP_LOSS,40,-21.177,0.2,0.187294,0.0006,-10.53,-4.1143,8.7451,-1.1232,0.0,-5.2375,-5.2375,-340.44,50.0,-390.44,5.5695,65
long,2023-09-12 09:35:00+05:30,2023-09-12 09:45:00+05:30,20027.9,19999.442931889,19999.442931889,19999.442931889,False,-28.46,19.3,35.95,STOP_LOSS,10,-28.4571,0.2,0.182926,0.0006,-10.53,-5.4728,15.7912,-0.2808,0.0,-5.7536,-5.7536,-373.98,50.0,-423.98,1.4011,65
long,2023-09-14 09:55:00+05:30,2023-09-14 10:05:00+05:30,20141.2,20116.935338144325,20116.935338144325,20116.935338144325,False,-24.26,6.5,39.6,STOP_LOSS,10,-24.2647,0.2,0.185441,0.0006,-10.53,-4.694,11.4811,-0.2808,0.0,-4.9748,-4.9748,-323.36,50.0,-373.36,1.4011,65
long,2023-09-15 09:45:00+05:30,2023-09-15 11:15:00+05:30,20138.8,20177.661179163373,20112.943539814743,20177.661179163373,True,38.86,47.45,8.8,TRAIL_SL,90,38.8612,0.2,0.223317,0.0006,-10.53,8.18,29.4487,-2.5272,0.0,5.6528,5.6528,367.43,50.0,317.43,12.4052,65
short,2023-09-20 14:35:00+05:30,2023-09-20 15:15:00+05:30,19908.7,19904.65,19919.405069976983,19919.405069976983,False,4.05,22.95,9.6,SOFT_EOD_EXIT,40,-4.05,-0.2,-0.20243,0.0006,-10.53,0.8144,0.3198,-1.1232,0.0,-0.3088,-0.3088,-20.07,50.0,-70.07,-5.5695,65
short,2023-09-22 10:20:00+05:30,2023-09-22 10:30:00+05:30,19696.45,19714.77792738449,19714.77792738449,19714.77792738449,False,-18.33,2.1,29.25,STOP_LOSS,10,18.3279,-0.2,-0.189003,0.0006,-10.53,-3.5749,6.5503,-0.2808,0.0,-3.8557,-3.8557,-250.62,50.0,-300.62,-1.4011,65
short,2023-09-22 14:35:00+05:30,2023-09-22 15:15:00+05:30,19708.5,19663.9,19721.30029093601,19721.30029093601,False,44.6,50.0,0.0,SOFT_EOD_EXIT,40,-44.6,-0.2,-0.22676,0.0006,-10.53,9.4571,38.7886,-1.1232,0.0,8.3339,8.3339,541.7,50.0,491.7,-5.5695,65
short,2023-09-25 09:30:00+05:30,2023-09-25 11:30:00+05:30,19672.9,19616.084963621015,19694.026180448465,19616.084963621015,True,56.82,70.85,15.35,TRAIL_SL,120,-56.815,-0.2,-0.234089,0.0006,-10.53,12.2346,62.945,-3.3696,0.0,8.865,8.865,576.22,50.0,526.22,-16.4425,65
short,2023-09-25 14:40:00+05:30,2023-09-25 14:50:00+05:30,19661.0,19673.361284229086,19673.361284229086,19673.361284229086,False,-12.36,2.2,26.95,STOP_LOSS,10,12.3613,-0.2,-0.192583,0.0006,-10.53,-2.431,2.9796,-0.2808,0.0,-2.7118,-2.7118,-176.27,50.0,-226.27,-1.4011,65
long,2023-09-28 09:30:00+05:30,2023-09-28 09:35:00+05:30,19731.9,19709.885785225175,19709.885785225175,19709.885785225175,False,-22.01,2.6,32.35,STOP_LOSS,5,-22.0142,0.2,0.186791,0.0006,-10.53,-4.272,9.4502,-0.1404,0.0,-4.4124,-4.4124,-286.81,50.0,-336.81,0.7013,65
short,2023-10-03 10:15:00+05:30,2023-10-03 12:15:00+05:30,19514.6,19530.75587997708,19530.75587997708,19530.75587997708,False,-16.16,16.85,23.85,STOP_LOSS,120,16.1559,-0.2,-0.190306,0.0006,-10.53,-3.1607,5.0897,-3.3696,0.0,-6.5303,-6.5303,-424.47,50.0,-474.47,-16.4425,65
short,2023-10-04 10:20:00+05:30,2023-10-04 10:30:00+05:30,19407.3,19419.28752697597,19419.28752697597,19419.28752697597,False,-11.99,2.8,21.8,STOP_LOSS,10,11.9875,-0.2,-0.192807,0.0006,-10.53,-2.3587,2.8022,-0.2808,0.0,-2.6395,-2.6395,-171.57,50.0,-221.57,-1.4011,65
long,2023-10-06 09:40:00+05:30,2023-10-06 11:15:00+05:30,19592.2,19641.63628485954,19571.243041750375,19641.63628485954,True,49.44,66.0,2.8,TRAIL_SL,95,49.4363,0.2,0.229662,0.0006,-10.53,10.5471,47.657,-2.6676,0.0,7.8795,7.8795,512.17,50.0,462.17,13.0813,65
short,2023-10-09 09:45:00+05:30,2023-10-09 10:05:00+05:30,19561.15,19580.943876246787,19580.943876246787,19580.943876246787,False,-19.79,1.65,24.2,STOP_LOSS,20,19.7939,-0.2,-0.188124,0.0006,-10.53,-3.853,7.6401,-0.5616,0.0,-4.4146,-4.4146,-286.95,50.0,-336.95,-2.7963,65
short,2023-10-09 10:10:00+05:30,2023-10-09 13:05:00+05:30,19574.7,19513.0085650485,19591.271577768952,19513.0085650485,True,61.69,71.45,14.25,TRAIL_SL,175,-61.6914,-0.2,-0.237015,0.0006,-10.53,13.3659,74.2137,-4.914,0.0,8.4519,8.4519,549.37,50.0,499.37,-23.7256,65
long,2023-10-10 14:30:00+05:30,2023-10-10 15:05:00+05:30,19704.05,19691.47908669298,19691.47908669298,19691.47908669298,False,-12.57,9.05,20.35,STOP_LOSS,35,-12.5709,0.2,0.192457,0.0006,-10.53,-2.4715,3.0815,-0.9828,0.0,-3.4543,-3.4543,-224.53,50.0,-274.53,4.8783,65
long,2023-10-11 10:05:00+05:30,2023-10-11 15:15:00+05:30,19797.1,19804.85,19776.610585923914,19776.610585923914,False,7.75,42.1,15.05,SOFT_EOD_EXIT,310,7.75,0.2,0.20465,0.0006,-10.53,1.5662,1.1712,-8.7048,0.0,-7.1386,-7.1386,-464.01,50.0,-514.01,41.0022,65
short,2023-10-16 09:55:00+05:30,2023-10-16 10:05:00+05:30,19730.05,19744.304764886252,19744.304764886252,19744.304764886252,False,-14.25,5.5,21.5,STOP_LOSS,10,14.2548,-0.2,-0.191447,0.0006,-10.53,-2.7961,3.9624,-0.2808,0.0,-3.0769,-3.0769,-200.0,50.0,-250.0,-1.4011,65
long,2023-10-17 10:05:00+05:30,2023-10-17 14:05:00+05:30,19821.25,19803.83623355811,19803.83623355811,19803.83623355811,False,-17.41,26.8,23.8,STOP_LOSS,240,-17.4138,0.2,0.189552,0.0006,-10.53,-3.4009,5.9132,-6.7392,0.0,-10.1401,-10.1401,-659.11,50.0,-709.11,32.146,65
short,2023-10-17 14:50:00+05:30,2023-10-17 15:00:00+05:30,19795.2,19803.091813601255,19803.091813601255,19803.091813601255,False,-7.89,2.45,10.0,STOP_LOSS,10,7.8918,-0.2,-0.195265,0.0006,-10.53,-1.5615,1.2145,-0.2808,0.0,-1.8423,-1.8423,-119.75,50.0,-169.75,-1.4011,65
short,2023-10-19 09:50:00+05:30,2023-10-19 11:25:00+05:30,19572.8,19590.65211096044,19590.65211096044,19590.65211096044,False,-17.85,17.8,73.15,STOP_LOSS,95,17.8521,-0.2,-0.189289,0.0006,-10.53,-3.4844,6.2146,-2.6676,0.0,-6.152,-6.152,-399.88,50.0,-449.88,-13.0813,65
short,2023-10-20 09:45:00+05:30,2023-10-20 15:15:00+05:30,19578.4,19531.25,19595.22133639947,19595.22133639947,False,47.15,52.65,5.4,SOFT_EOD_EXIT,330,-47.15,-0.2,-0.22829,0.0006,-10.53,10.0302,43.3509,-9.2664,0.0,0.7638,0.7638,49.65,50.0,-0.35,-43.4944,65
short,2023-10-25 10:10:00+05:30,2023-10-25 11:45:00+05:30,19315.3,19224.33072456669,19335.651401177976,19224.33072456669,True,90.97,105.5,5.1,TRAIL_SL,95,-90.9693,-0.2,-0.254582,0.0006,-10.53,20.4282,161.3705,-2.6676,0.0,17.7606,17.7606,1154.44,50.0,1104.44,-13.0813,65
short,2023-10-30 10:00:00+05:30,2023-10-30 10:10:00+05:30,18980.4,18999.779383475914,18999.779383475914,18999.779383475914,False,-19.38,6.15,34.95,STOP_LOSS,10,19.3794,-0.2,-0.188372,0.0006,-10.53,-3.7745,7.3234,-0.2808,0.0,-4.0553,-4.0553,-263.59,50.0,-313.59,-1.4011,65
long,2023-10-31 14:35:00+05:30,2023-10-31 15:00:00+05:30,19127.75,19110.979405073293,19110.979405073293,19110.979405073293,False,-16.77,15.15,61.6,STOP_LOSS,25,-16.7706,0.2,0.189938,0.0006,-10.53,-3.2782,5.4844,-0.702,0.0,-3.9802,-3.9802,-258.71,50.0,-308.71,3.4917,65
short,2023-11-01 09:30:00+05:30,2023-11-01 10:10:00+05:30,19087.75,19039.119977330192,19105.225801069275,19039.119977330192,True,48.63,68.1,4.45,TRAIL_SL,40,-48.63,-0.2,-0.229178,0.0006,-10.53,10.3645,46.1151,-1.1232,0.0,9.2413,9.2413,600.69,50.0,550.69,-5.5695,65
short,2023-11-01 10:20:00+05:30,2023-11-01 15:25:00+05:30,19052.9,18987.493522663128,19067.484858334017,18987.493522663128,True,65.41,79.2,12.55,TRAIL_SL,305,-65.4065,-0.2,-0.239244,0.0006,-10.53,14.2364,83.4211,-8.5644,0.0,5.672,5.672,368.68,50.0,318.68,-40.3766,65
long,2023-11-08 09:30:00+05:30,2023-11-08 14:05:00+05:30,19417.6,19457.60921237506,19395.87117561654,19457.60921237506,True,40.01,46.8,16.1,TRAIL_SL,275,40.0092,0.2,0.224006,0.0006,-10.53,8.434,31.2144,-7.722,0.0,0.712,0.712,46.28,50.0,-3.72,36.6006,65
short,2023-11-10 10:10:00+05:30,2023-11-10 10:20:00+05:30,19349.1,19359.26846242613,19359.26846242613,19359.26846242613,False,-10.17,0.2,12.45,STOP_LOSS,10,10.1685,-0.2,-0.193899,0.0006,-10.53,-2.0058,2.0163,-0.2808,0.0,-2.2866,-2.2866,-148.63,50.0,-198.63,-1.4011,65
short,2023-11-10 10:25:00+05:30,2023-11-10 10:30:00+05:30,19356.4,19365.076514651915,19365.076514651915,19365.076514651915,False,-8.68,5.0,11.2,STOP_LOSS,5,8.6765,-0.2,-0.194794,0.0006,-10.53,-1.715,1.468,-0.1404,0.0,-1.8554,-1.8554,-120.6,50.0,-170.6,-0.7013,65
long,2023-11-13 09:40:00+05:30,2023-11-13 10:20:00+05:30,19444.85,19426.03811970108,19426.03811970108,19426.03811970108,False,-18.81,34.3,22.4,STOP_LOSS,40,-18.8119,0.2,0.188713,0.0006,-10.53,-3.6668,6.9008,-1.1232,0.0,-4.79,-4.79,-311.35,50.0,-361.35,5.5695,65
long,2023-11-16 14:55:00+05:30,2023-11-16 15:00:00+05:30,19845.65,19830.08967717989,19830.08967717989,19830.08967717989,False,-15.56,1.35,39.75,STOP_LOSS,5,-15.5603,0.2,0.190664,0.0006,-10.53,-3.0467,4.7214,-0.1404,0.0,-3.1871,-3.1871,-207.16,50.0,-257.16,0.7013,65
short,2023-11-17 09:35:00+05:30,2023-11-17 09:55:00+05:30,19770.6,19791.058552517956,19791.058552517956,19791.058552517956,False,-20.46,9.05,23.35,STOP_LOSS,20,20.4586,-0.2,-0.187725,0.0006,-10.53,-3.9787,8.1618,-0.5616,0.0,-4.5403,-4.5403,-295.12,50.0,-345.12,-2.7963,65
short,2023-11-20 10:10:00+05:30,2023-11-20 10:15:00+05:30,19714.8,19725.80934620854,19725.80934620854,19725.80934620854,False,-11.01,1.1,18.25,STOP_LOSS,5,11.0093,-0.2,-0.193394,0.0006,-10.53,-2.1691,2.3635,-0.1404,0.0,-2.3095,-2.3095,-150.12,50.0,-200.12,-0.7013,65
long,2023-11-21 10:00:00+05:30,2023-11-21 12:25:00+05:30,19765.9,19817.925729983348,19747.843442400692,19817.925729983348,True,52.03,63.2,6.35,TRAIL_SL,145,52.0257,0.2,0.231215,0.0006,-10.53,11.1359,52.7802,-4.0716,0.0,7.0643,7.0643,459.18,50.0,409.18,19.7716,65
long,2023-11-23 09:55:00+05:30,2023-11-23 10:30:00+05:30,19844.2,19818.093370927993,19818.093370927993,19818.093370927993,False,-26.11,7.15,41.7,STOP_LOSS,35,-26.1066,0.2,0.184336,0.0006,-10.53,-5.0373,13.2903,-0.9828,0.0,-6.0201,-6.0201,-391.31,50.0,-441.31,4.8783,65
long,2023-11-28 09:50:00+05:30,2023-11-28 10:15:00+05:30,19822.6,19806.67453096908,19806.67453096908,19806.67453096908,False,-15.93,5.3,22.6,STOP_LOSS,25,-15.9255,0.2,0.190445,0.0006,-10.53,-3.1166,4.9456,-0.702,0.0,-3.8186,-3.8186,-248.21,50.0,-298.21,3.4917,65
short,2023-11-30 10:15:00+05:30,2023-11-30 10:40:00+05:30,20057.45,20074.878169269192,20074.878169269192,20074.878169269192,False,-17.43,11.6,41.15,STOP_LOSS,25,17.4282,-0.2,-0.189543,0.0006,-10.53,-3.4036,5.923,-0.702,0.0,-4.1056,-4.1056,-266.87,50.0,-316.87,-3.4917,65
long,2023-12-04 10:15:00+05:30,2023-12-04 11:20:00+05:30,20537.25,20571.156615197207,20508.330348724532,20571.156615197207,True,33.91,46.15,13.95,TRAIL_SL,65,33.9066,0.2,0.220344,0.0006,-10.53,7.0917,22.4183,-1.8252,0.0,5.2665,5.2665,342.32,50.0,292.32,9.0044,65
long,2023-12-06 10:00:00+05:30,2023-12-06 13:05:00+05:30,20920.05,20889.73127211414,20889.73127211414,20889.73127211414,False,-30.32,22.65,48.05,STOP_LOSS,185,-30.3187,0.2,0.181809,0.0006,-10.53,-5.8156,17.9249,-5.1948,0.0,-11.0104,-11.0104,-715.67,50.0,-765.67,25.034,65
short,2023-12-07 09:35:00+05:30,2023-12-07 11:00:00+05:30,20898.0,20916.177820224704,20916.177820224704,20916.177820224704,False,-18.18,38.15,31.75,STOP_LOSS,85,18.1778,-0.2,-0.189093,0.0006,-10.53,-3.5463,6.4434,-2.3868,0.0,-5.9331,-5.9331,-385.65,50.0,-435.65,-11.7277,65
long,2023-12-08 10:05:00+05:30,2023-12-08 11:00:00+05:30,20974.75,20952.13629194233,20952.13629194233,20952.13629194233,False,-22.61,31.35,25.6,STOP_LOSS,55,-22.6137,0.2,0.186432,0.0006,-10.53,-4.3847,9.9719,-1.5444,0.0,-5.9291,-5.9291,-385.39,50.0,-435.39,7.6346,65
long,2023-12-11 09:40:00+05:30,2023-12-11 10:35:00+05:30,20978.95,21013.259997347348,20945.172653405978,21013.259997347348,True,34.31,47.15,5.25,TRAIL_SL,55,34.31,0.2,0.220586,0.0006,-10.53,7.1798,22.9549,-1.5444,0.0,5.6354,5.6354,366.3,50.0,316.3,7.6346,65
short,2023-12-13 09:35:00+05:30,2023-12-13 10:40:00+05:30,20894.05,20815.51289988054,20911.079708438672,20815.51289988054,True,78.54,92.9,4.2,TRAIL_SL,65,-78.5371,-0.2,-0.247122,0.0006,-10.53,17.3728,120.2775,-1.8252,0.0,15.5476,15.5476,1010.59,50.0,960.59,-9.0044,65
long,2023-12-18 09:40:00+05:30,2023-12-18 15:15:00+05:30,21436.15,21418.25,21392.95011856193,21392.95011856193,False,-17.9,46.65,26.3,SOFT_EOD_EXIT,335,-17.9,0.2,0.18926,0.0006,-10.53,-3.4935,6.248,-9.4068,0.0,-12.9003,-12.9003,-838.52,50.0,-888.52,44.1148,65
long,2023-12-20 10:10:00+05:30,2023-12-20 11:40:00+05:30,21555.95,21529.765357342607,21529.765357342607,21529.765357342607,False,-26.18,24.85,42.15,STOP_LOSS,90,-26.1846,0.2,0.184289,0.0006,-10.53,-5.0518,13.3699,-2.5272,0.0,-7.579,-7.579,-492.64,50.0,-542.64,12.4052,65
short,2023-12-21 09:40:00+05:30,2023-12-21 10:05:00+05:30,21065.95,21099.437129205056,21099.437129205056,21099.437129205056,False,-33.49,29.5,62.45,STOP_LOSS,25,33.4871,-0.2,-0.179908,0.0006,-10.53,-6.3947,21.8671,-0.702,0.0,-7.0967,-7.0967,-461.28,50.0,-511.28,-3.4917,65
short,2023-12-21 10:25:00+05:30,2023-12-21 10:40:00+05:30,21108.35,21135.019192723463,21135.019192723463,21135.019192723463,False,-26.67,49.25,47.3,STOP_LOSS,15,26.6692,-0.2,-0.183998,0.0006,-10.53,-5.1418,13.8693,-0.4212,0.0,-5.563,-5.563,-361.6,50.0,-411.6,-2.0994,65
long,2023-12-28 10:15:00+05:30,2023-12-28 12:50:00+05:30,21708.15,21757.694774116022,21674.533088283013,21757.694774116022,True,49.54,63.6,23.25,TRAIL_SL,155,49.5448,0.2,0.229727,0.0006,-10.53,10.5717,47.8664,-4.3524,0.0,6.2193,6.2193,404.26,50.0,354.26,21.0945,65
short,2024-01-02 09:35:00+05:30,2024-01-02 10:05:00+05:30,21735.0,21655.78480135133,21755.216477382226,21655.78480135133,True,79.22,108.5,8.8,TRAIL_SL,30,-79.2152,-0.2,-0.247529,0.0006,-10.53,17.5373,122.3634,-0.8424,0.0,16.6949,16.6949,1085.17,50.0,1035.17,-4.1857,65
long,2024-01-05 10:10:00+05:30,2024-01-05 10:40:00+05:30,21728.95,21711.469810709266,21711.469810709266,21711.469810709266,False,-17.48,13.9,27.8,STOP_LOSS,30,-17.4802,0.2,0.189512,0.0006,-10.53,-3.4135,5.9584,-0.8424,0.0,-4.2559,-4.2559,-276.64,50.0,-326.64,4.1857,65
short,2024-01-10 09:30:00+05:30,2024-01-10 09:40:00+05:30,21529.35,21558.15608127256,21558.15608127256,21558.15608127256,False,-28.81,29.6,29.75,STOP_LOSS,10,28.8061,-0.2,-0.182716,0.0006,-10.53,-5.5372,16.1809,-0.2808,0.0,-5.818,-5.818,-378.17,50.0,-428.17,-1.4011,65
short,2024-01-10 09:45:00+05:30,2024-01-10 14:50:00+05:30,21549.05,21578.395314238758,21578.395314238758,21578.395314238758,False,-29.35,80.6,41.5,STOP_LOSS,305,29.3453,-0.2,-0.182393,0.0006,-10.53,-5.6366,16.7924,-8.5644,0.0,-14.201,-14.201,-923.06,50.0,-973.06,-40.3766,65
long,2024-01-11 10:10:00+05:30,2024-01-11 10:50:00+05:30,21672.15,21646.714619937342,21646.714619937342,21646.714619937342,False,-25.44,11.2,30.95,STOP_LOSS,40,-25.4354,0.2,0.184739,0.0006,-10.53,-4.9124,12.6157,-1.1232,0.0,-6.0356,-6.0356,-392.31,50.0,-442.31,5.5695,65
long,2024-01-12 14:45:00+05:30,2024-01-12 15:05:00+05:30,21895.95,21875.040174783044,21875.040174783044,21875.040174783044,False,-20.91,26.1,38.95,STOP_LOSS,20,-20.9098,0.2,0.187454,0.0006,-10.53,-4.0639,8.5258,-0.5616,0.0,-4.6255,-4.6255,-300.66,50.0,-350.66,2.7963,65
long,2024-01-15 09:45:00+05:30,2024-01-15 09:55:00+05:30,22021.4,21986.351960229716,21986.351960229716,21986.351960229716,False,-35.05,9.0,42.0,STOP_LOSS,10,-35.048,0.2,0.178971,0.0006,-10.53,-6.6779,23.9531,-0.2808,0.0,-6.9587,-6.9587,-452.32,50.0,-502.32,1.4011,65
long,2024-01-15 10:00:00+05:30,2024-01-15 11:30:00+05:30,22014.05,22050.958747203706,21974.5128552962,22050.958747203706,True,36.91,49.65,12.0,TRAIL_SL,90,36.9087,0.2,0.222145,0.0006,-10.53,7.7496,26.564,-2.5272,0.0,5.2224,5.2224,339.45,50.0,289.45,12.4052,65
short,2024-01-18 10:10:00+05:30,2024-01-18 10:35:00+05:30,21391.35,21427.982952400565,21427.982952400565,21427.982952400565,False,-36.63,34.75,40.4,STOP_LOSS,25,36.633,-0.2,-0.17802,0.0006,-10.53,-6.9643,26.1685,-0.702,0.0,-7.6663,-7.6663,-498.31,50.0,-548.31,-3.4917,65
long,2024-01-20 09:30:00+05:30,2024-01-20 10:00:00+05:30,21663.35,21629.229209016063,21629.229209016063,21629.229209016063,False,-34.12,15.8,41.35,STOP_LOSS,30,-34.1208,0.2,0.179528,0.0006,-10.53,-6.5098,22.7025,-0.8424,0.0,-7.3522,-7.3522,-477.89,50.0,-527.89,4.1857,65
long,2024-02-02 10:15:00+05:30,2024-02-02 11:50:00+05:30,21925.15,22077.397784698882,21894.54984776201,22077.397784698882,True,152.25,201.65,9.2,TRAIL_SL,95,152.2478,0.2,0.291349,0.0006,-10.53,36.708,451.9981,-2.6676,0.0,34.0404,34.0404,2212.63,50.0,2162.63,13.0813,65
short,2024-02-02 14:30:00+05:30,2024-02-02 14:40:00+05:30,21872.45,21893.065464773743,21893.065464773743,21893.065464773743,False,-20.62,4.4,34.25,STOP_LOSS,10,20.6155,-0.2,-0.187631,0.0006,-10.53,-4.0083,8.2874,-0.2808,0.0,-4.2891,-4.2891,-278.79,50.0,-328.79,-1.4011,65
long,2024-02-05 10:00:00+05:30,2024-02-05 10:15:00+05:30,21916.85,21875.01384877411,21875.01384877411,21875.01384877411,False,-41.84,37.05,54.65,STOP_LOSS,15,-41.8362,0.2,0.174898,0.0006,-10.53,-7.8947,34.1301,-0.4212,0.0,-8.3159,-8.3159,-540.53,50.0,-590.53,2.0994,65
long,2024-02-07 09:45:00+05:30,2024-02-07 11:05:00+05:30,21983.45,21944.423103330562,21944.423103330562,21944.423103330562,False,-39.03,37.6,50.95,STOP_LOSS,80,-39.0269,0.2,0.176584,0.0006,-10.53,-7.3941,29.7004,-2.2464,0.0,-9.6405,-9.6405,-626.64,50.0,-676.64,11.0489,65
long,2024-02-08 09:35:00+05:30,2024-02-08 10:05:00+05:30,21973.95,21947.204083443197,21947.204083443197,21947.204083443197,False,-26.75,24.4,47.45,STOP_LOSS,30,-26.7459,0.2,0.183952,0.0006,-10.53,-5.156,13.9492,-0.8424,0.0,-5.9984,-5.9984,-389.9,50.0,-439.9,4.1857,65
short,2024-02-09 10:00:00+05:30,2024-02-09 10:05:00+05:30,21708.4,21740.1586174655,21740.1586174655,21740.1586174655,False,-31.76,5.15,32.65,STOP_LOSS,5,31.7586,-0.2,-0.180945,0.0006,-10.53,-6.0794,19.6679,-0.1404,0.0,-6.2198,-6.2198,-404.29,50.0,-454.29,-0.7013,65
short,2024-02-14 09:55:00+05:30,2024-02-14 10:15:00+05:30,21600.1,21626.569355373595,21626.569355373595,21626.569355373595,False,-26.47,29.5,32.4,STOP_LOSS,20,26.4694,-0.2,-0.184118,0.0006,-10.53,-5.1047,13.6622,-0.5616,0.0,-5.6663,-5.6663,-368.31,50.0,-418.31,-2.7963,65
short,2024-02-14 10:20:00+05:30,2024-02-14 10:55:00+05:30,21610.6,21634.141069319805,21634.141069319805,21634.141069319805,False,-23.54,20.6,39.85,STOP_LOSS,35,23.5411,-0.2,-0.185875,0.0006,-10.53,-4.5586,10.8065,-0.9828,0.0,-5.5414,-5.5414,-360.19,50.0,-410.19,-4.8783,65
long,2024-02-15 09:50:00+05:30,2024-02-15 14:00:00+05:30,21854.45,21935.96486978773,21806.553067884,21935.96486978773,True,81.51,99.4,59.65,TRAIL_SL,250,81.5149,0.2,0.248909,0.0006,-10.53,18.097,129.5711,-7.02,0.0,11.077,11.077,720.01,50.0,670.01,33.4242,65
long,2024-02-16 09:45:00+05:30,2024-02-16 10:35:00+05:30,21978.05,22027.620357874614,21943.544308356944,22027.620357874614,True,49.57,66.9,0.25,TRAIL_SL,50,49.5704,0.2,0.229742,0.0006,-10.53,10.5775,47.9158,-1.404,0.0,9.1735,9.1735,596.28,50.0,546.28,6.9476,65
