direction,entry_time,exit_time,entry_price,exit_price,stop_loss,take_profit,pnl,exit_reason
long,2020-06-25 14:40:00+05:30,2020-06-25 14:45:00+05:30,10331.95,10313.255198846518,10313.255198846518,10397.381804037188,-18.69,STOP_LOSS
short,2020-06-26 13:45:00+05:30,2020-06-26 14:05:00+05:30,10337.6,10351.663525033431,10351.663525033431,10288.37766238299,-14.06,STOP_LOSS
long,2020-06-26 14:40:00+05:30,2020-06-26 15:15:00+05:30,10356.35,10393.7,10341.487147658572,10408.369983194998,37.35,EOD_EXIT
short,2020-06-29 10:30:00+05:30,2020-06-29 10:40:00+05:30,10258.7,10274.166592339987,10274.166592339987,10204.56692681005,-15.47,STOP_LOSS
short,2020-06-29 11:00:00+05:30,2020-06-29 12:30:00+05:30,10259.9,10274.059591596682,10274.059591596682,10210.341429411608,-14.16,STOP_LOSS
long,2020-06-30 09:55:00+05:30,2020-06-30 11:35:00+05:30,10370.85,10355.95149171283,10355.95149171283,10422.994779005097,-14.9,STOP_LOSS
short,2020-06-30 14:50:00+05:30,2020-06-30 15:15:00+05:30,10312.4,10306.9,10328.196315537021,10257.112895620427,5.5,EOD_EXIT
long,2020-07-01 10:15:00+05:30,2020-07-01 10:40:00+05:30,10343.4,10331.656238278409,10331.656238278409,10384.503166025568,-11.74,STOP_LOSS
long,2020-07-01 13:15:00+05:30,2020-07-01 14:45:00+05:30,10413.35,10402.870716733312,10402.870716733312,10450.02749143341,-10.48,STOP_LOSS
long,2020-07-02 10:55:00+05:30,2020-07-02 11:05:00+05:30,10520.6,10509.698077562713,10509.698077562713,10558.75672853051,-10.9,STOP_LOSS
long,2020-07-02 12:30:00+05:30,2020-07-02 13:45:00+05:30,10547.05,10580.226925752477,10537.570878356435,10580.226925752477,33.18,TAKE_PROFIT
long,2020-07-02 14:20:00+05:30,2020-07-02 14:35:00+05:30,10580.8,10571.885022070619,10571.885022070619,10612.002422752828,-8.91,STOP_LOSS
long,2020-07-03 09:50:00+05:30,2020-07-03 13:40:00+05:30,10586.55,10571.1482548973,10571.1482548973,10640.456107859449,-15.4,STOP_LOSS
long,2020-07-06 11:00:00+05:30,2020-07-06 12:15:00+05:30,10738.6,10767.585544411178,10730.31841588252,10767.585544411178,28.99,TAKE_PROFIT
short,2020-07-07 11:50:00+05:30,2020-07-07 12:10:00+05:30,10716.7,10727.194078125456,10727.194078125456,10679.970726560907,-10.49,STOP_LOSS
long,2020-07-07 13:35:00+05:30,2020-07-07 13:55:00+05:30,10768.45,10757.29178129982,10757.29178129982,10807.503765450632,-11.16,STOP_LOSS
long,2020-07-08 09:40:00+05:30,2020-07-08 09:45:00+05:30,10821.3,10808.499645331318,10808.499645331318,10866.10124134038,-12.8,STOP_LOSS
long,2020-07-08 09:50:00+05:30,2020-07-08 10:00:00+05:30,10817.95,10804.688178048858,10804.688178048858,10864.366376828999,-13.26,STOP_LOSS
long,2020-07-09 10:40:00+05:30,2020-07-09 10:45:00+05:30,10776.3,10765.704168616907,10765.704168616907,10813.385409840821,-10.6,STOP_LOSS
long,2020-07-09 14:00:00+05:30,2020-07-09 15:15:00+05:30,10793.25,10821.3,10783.36029962297,10827.863951319607,28.05,EOD_EXIT
short,2020-07-10 12:10:00+05:30,2020-07-10 12:55:00+05:30,10748.45,10756.996370041683,10756.996370041683,10718.537704854114,-8.55,STOP_LOSS
long,2020-07-13 10:10:00+05:30,2020-07-13 11:10:00+05:30,10857.45,10844.48112076894,10844.48112076894,10902.841077308713,-12.97,STOP_LOSS
short,2020-07-13 13:05:00+05:30,2020-07-13 13:45:00+05:30,10808.0,10767.606267374453,10819.541066464442,10767.606267374453,40.39,TAKE_PROFIT
short,2020-07-13 14:05:00+05:30,2020-07-13 14:40:00+05:30,10774.9,10787.097563651703,10787.097563651703,10732.208527219036,-12.2,STOP_LOSS
short,2020-07-14 10:00:00+05:30,2020-07-14 10:35:00+05:30,10724.35,10675.118125084275,10738.416249975922,10675.118125084275,49.23,TAKE_PROFIT
short,2020-07-14 11:15:00+05:30,2020-07-14 11:40:00+05:30,10650.45,10663.98206773336,10663.98206773336,10603.087762933244,-13.53,STOP_LOSS
short,2020-07-14 11:45:00+05:30,2020-07-14 12:50:00+05:30,10652.75,10608.039447863137,10665.524443467675,10608.039447863137,44.71,TAKE_PROFIT
short,2020-07-14 13:25:00+05:30,2020-07-14 13:35:00+05:30,10592.45,10603.813154738447,10603.813154738447,10552.67895841544,-11.36,STOP_LOSS
long,2020-07-15 11:50:00+05:30,2020-07-15 11:55:00+05:30,10813.25,10804.004091705841,10804.004091705841,10845.610679029556,-9.25,STOP_LOSS
long,2020-07-17 10:05:00+05:30,2020-07-17 14:40:00+05:30,10793.05,10843.813383962666,10778.546176010666,10843.813383962666,50.76,TAKE_PROFIT
long,2020-07-20 11:05:00+05:30,2020-07-20 11:30:00+05:30,10982.55,10971.254164642172,10971.254164642172,11022.085423752396,-11.3,STOP_LOSS
long,2020-07-20 14:50:00+05:30,2020-07-20 15:15:00+05:30,11006.05,11027.55,10993.960127123035,11048.36455506937,21.5,EOD_EXIT
long,2020-07-21 10:25:00+05:30,2020-07-21 13:00:00+05:30,11132.5,11171.18713666532,11121.446532381337,11171.18713666532,38.69,TAKE_PROFIT
long,2020-07-21 14:55:00+05:30,2020-07-21 15:15:00+05:30,11163.95,11158.15,11154.206524093972,11198.0521656711,-5.8,EOD_EXIT
long,2020-07-22 11:20:00+05:30,2020-07-22 13:05:00+05:30,11167.85,11158.133632420586,11158.133632420586,11201.85728652795,-9.72,STOP_LOSS
short,2020-07-22 13:50:00+05:30,2020-07-22 14:40:00+05:30,11117.8,11073.35176501758,11130.499495709262,11073.35176501758,44.45,TAKE_PROFIT
long,2020-07-23 09:45:00+05:30,2020-07-23 11:35:00+05:30,11155.3,11202.65173119867,11141.770933943237,11202.65173119867,47.35,TAKE_PROFIT
long,2020-07-23 12:35:00+05:30,2020-07-23 12:45:00+05:30,11207.65,11199.780968193349,11199.780968193349,11235.19161132328,-7.87,STOP_LOSS
short,2020-07-24 10:10:00+05:30,2020-07-24 10:40:00+05:30,11161.55,11116.572081506967,11174.400833855152,11116.572081506967,44.98,TAKE_PROFIT
short,2020-07-24 11:20:00+05:30,2020-07-24 11:35:00+05:30,11120.45,11132.000385648542,11132.000385648542,11080.023650230105,-11.55,STOP_LOSS
long,2020-07-24 14:55:00+05:30,2020-07-24 15:15:00+05:30,11180.3,11192.0,11164.61898458305,11235.183553959323,11.7,EOD_EXIT
short,2020-07-27 10:15:00+05:30,2020-07-27 10:25:00+05:30,11125.55,11141.938742416016,11141.938742416016,11068.189401543945,-16.39,STOP_LOSS
short,2020-07-27 10:35:00+05:30,2020-07-27 11:55:00+05:30,11133.05,11147.214480931236,11147.214480931236,11083.474316740672,-14.16,STOP_LOSS
long,2020-07-28 09:45:00+05:30,2020-07-28 10:10:00+05:30,11189.3,11173.621804992576,11173.621804992576,11244.173682525981,-15.68,STOP_LOSS
long,2020-07-28 11:25:00+05:30,2020-07-28 12:10:00+05:30,11189.3,11224.489288538314,11179.24591756048,11224.489288538314,35.19,TAKE_PROFIT
long,2020-07-28 13:10:00+05:30,2020-07-28 14:30:00+05:30,11239.75,11275.619017657273,11229.50170924078,11275.619017657273,35.87,TAKE_PROFIT
long,2020-07-30 10:55:00+05:30,2020-07-30 11:55:00+05:30,11283.85,11274.528735199774,11274.528735199774,11316.474426800794,-9.32,STOP_LOSS
short,2020-07-30 13:40:00+05:30,2020-07-30 14:05:00+05:30,11191.75,11146.273135960917,11204.743389725452,11146.273135960917,45.48,TAKE_PROFIT
short,2020-07-30 14:30:00+05:30,2020-07-30 15:15:00+05:30,11131.8,11103.9,11151.29946903788,11063.551858367418,27.9,EOD_EXIT
short,2020-07-31 10:15:00+05:30,2020-07-31 10:50:00+05:30,11101.2,11121.74088571296,11121.74088571296,11029.306900004643,-20.54,STOP_LOSS
short,2020-08-03 10:30:00+05:30,2020-08-03 12:35:00+05:30,10975.35,10929.833677729917,10988.35466350574,10929.833677729917,45.52,TAKE_PROFIT
short,2020-08-03 13:15:00+05:30,2020-08-03 14:45:00+05:30,10929.85,10896.33247892088,10939.426434594036,10896.33247892088,33.52,TAKE_PROFIT
short,2020-08-03 14:55:00+05:30,2020-08-03 15:15:00+05:30,10906.8,10894.25,10918.258973192862,10866.693593824979,12.55,EOD_EXIT
long,2020-08-04 12:00:00+05:30,2020-08-04 14:20:00+05:30,11037.0,11067.797818562438,11028.200623267874,11067.797818562438,30.8,TAKE_PROFIT
long,2020-08-05 10:20:00+05:30,2020-08-05 10:30:00+05:30,11204.6,11192.784675787409,11192.784675787409,11245.95363474407,-11.82,STOP_LOSS
long,2020-08-05 10:40:00+05:30,2020-08-05 10:45:00+05:30,11196.5,11185.750660743985,11185.750660743985,11234.122687396057,-10.75,STOP_LOSS
long,2020-08-05 11:10:00+05:30,2020-08-05 11:15:00+05:30,11190.5,11179.879809938875,11179.879809938875,11227.670665213935,-10.62,STOP_LOSS
long,2020-08-06 10:00:00+05:30,2020-08-06 12:25:00+05:30,11158.45,11206.262053205155,11144.789413369957,11206.262053205155,47.81,TAKE_PROFIT
long,2020-08-06 13:35:00+05:30,2020-08-06 13:40:00+05:30,11232.15,11219.905451439774,11219.905451439774,11275.005919960791,-12.24,STOP_LOSS
long,2020-08-06 13:55:00+05:30,2020-08-06 14:00:00+05:30,11225.35,11213.409860218693,11213.409860218693,11267.140489234573,-11.94,STOP_LOSS
long,2020-08-10 10:35:00+05:30,2020-08-10 13:55:00+05:30,11305.6,11296.163548007335,11296.163548007335,11338.62758197433,-9.44,STOP_LOSS
long,2020-08-11 10:05:00+05:30,2020-08-11 11:00:00+05:30,11346.0,11334.996552345423,11334.996552345423,11384.512066791023,-11.0,STOP_LOSS
long,2020-08-11 13:40:00+05:30,2020-08-11 15:00:00+05:30,11346.3,11337.104819936174,11337.104819936174,11378.48313022339,-9.2,STOP_LOSS
short,2020-08-12 09:50:00+05:30,2020-08-12 11:35:00+05:30,11282.35,11294.55337064909,11294.55337064909,11239.63820272819,-12.2,STOP_LOSS
long,2020-08-13 10:00:00+05:30,2020-08-13 10:15:00+05:30,11345.8,11337.256263112617,11337.256263112617,11375.703079105839,-8.54,STOP_LOSS
long,2020-08-13 10:40:00+05:30,2020-08-13 11:35:00+05:30,11347.15,11340.069769321299,11340.069769321299,11371.930807375451,-7.08,STOP_LOSS
short,2020-08-13 12:40:00+05:30,2020-08-13 13:40:00+05:30,11299.05,11307.923745750493,11307.923745750493,11267.991889873272,-8.87,STOP_LOSS
long,2020-08-14 09:50:00+05:30,2020-08-14 10:25:00+05:30,11340.05,11330.860729877044,11330.860729877044,11372.212445430345,-9.19,STOP_LOSS
short,2020-08-14 14:55:00+05:30,2020-08-14 15:15:00+05:30,11172.8,11189.544398872904,11189.544398872904,11114.19460394483,-16.74,STOP_LOSS
long,2020-08-18 10:50:00+05:30,2020-08-18 11:10:00+05:30,11330.35,11323.21190825991,11323.21190825991,11355.333321090318,-7.14,STOP_LOSS
long,2020-08-19 09:50:00+05:30,2020-08-19 11:10:00+05:30,11432.35,11421.584125312937,11421.584125312937,11470.030561404721,-10.77,STOP_LOSS
short,2020-08-20 10:15:00+05:30,2020-08-20 10:30:00+05:30,11336.0,11345.741421135139,11345.741421135139,11301.905026027016,-9.74,STOP_LOSS
short,2020-08-20 10:45:00+05:30,2020-08-20 12:35:00+05:30,11340.05,11313.259651895522,11347.704385172707,11313.259651895522,26.79,TAKE_PROFIT
short,2020-08-20 14:10:00+05:30,2020-08-20 14:40:00+05:30,11312.2,11323.26263557809,11323.26263557809,11273.480775476686,-11.06,STOP_LOSS
long,2020-08-21 10:05:00+05:30,2020-08-21 10:10:00+05:30,11395.25,11385.645331951464,11385.645331951464,11428.866338169877,-9.6,STOP_LOSS
long,2020-08-21 10:20:00+05:30,2020-08-21 11:40:00+05:30,11392.8,11384.229694606625,11384.229694606625,11422.796068876805,-8.57,STOP_LOSS
long,2020-08-24 10:05:00+05:30,2020-08-24 12:15:00+05:30,11435.15,11465.268443191424,11426.544730516736,11465.268443191424,30.12,TAKE_PROFIT
long,2020-08-24 13:20:00+05:30,2020-08-24 13:25:00+05:30,11476.25,11469.724905083893,11469.724905083893,11499.087832206378,-6.53,STOP_LOSS
long,2020-08-24 13:30:00+05:30,2020-08-24 15:15:00+05:30,11472.1,11464.937595374124,11464.937595374124,11497.168416190569,-7.16,STOP_LOSS
long,2020-08-25 09:45:00+05:30,2020-08-25 09:55:00+05:30,11499.0,11488.416419394503,11488.416419394503,11536.042532119234,-10.58,STOP_LOSS
long,2020-08-25 10:10:00+05:30,2020-08-25 10:20:00+05:30,11498.45,11488.700147563779,11488.700147563779,11532.57448352678,-9.75,STOP_LOSS
short,2020-08-25 14:40:00+05:30,2020-08-25 14:55:00+05:30,11450.3,11459.125869261385,11459.125869261385,11419.409457585149,-8.83,STOP_LOSS
long,2020-08-27 09:55:00+05:30,2020-08-27 13:10:00+05:30,11592.05,11582.647429880095,11582.647429880095,11624.958995419665,-9.4,STOP_LOSS
long,2020-08-28 10:00:00+05:30,2020-08-28 10:10:00+05:30,11615.3,11605.531234787633,11605.531234787633,11649.49067824328,-9.77,STOP_LOSS
long,2020-08-28 10:40:00+05:30,2020-08-28 11:35:00+05:30,11615.15,11651.068974838608,11604.887435760396,11651.068974838608,35.92,TAKE_PROFIT
long,2020-08-28 12:10:00+05:30,2020-08-28 12:20:00+05:30,11661.65,11653.212823402011,11653.212823402011,11691.18011809296,-8.44,STOP_LOSS
long,2020-08-31 10:05:00+05:30,2020-08-31 10:15:00+05:30,11749.95,11733.661120534945,11733.661120534945,11806.961078127695,-16.29,STOP_LOSS
short,2020-08-31 12:40:00+05:30,2020-08-31 13:00:00+05:30,11581.75,11523.219290850397,11598.473059757029,11523.219290850397,58.53,TAKE_PROFIT
long,2020-09-01 13:30:00+05:30,2020-09-01 13:45:00+05:30,11514.15,11497.158148433207,11497.158148433207,11573.621480483776,-16.99,STOP_LOSS
long,2020-09-02 10:00:00+05:30,2020-09-02 10:10:00+05:30,11495.2,11480.689827913124,11480.689827913124,11545.985602304072,-14.51,STOP_LOSS
short,2020-09-02 10:45:00+05:30,2020-09-02 11:15:00+05:30,11458.65,11472.877444993335,11472.877444993335,11408.853942523323,-14.23,STOP_LOSS
long,2020-09-03 09:50:00+05:30,2020-09-03 11:30:00+05:30,11553.5,11542.122395182174,11542.122395182174,11593.321616862393,-11.38,STOP_LOSS
short,2020-09-04 10:10:00+05:30,2020-09-04 12:55:00+05:30,11403.25,11419.085465062562,11419.085465062562,11347.82587228103,-15.84,STOP_LOSS
short,2020-09-07 10:25:00+05:30,2020-09-07 11:15:00+05:30,11307.05,11324.755469623788,11324.755469623788,11245.080856316741,-17.71,STOP_LOSS
long,2020-09-08 11:00:00+05:30,2020-09-08 13:45:00+05:30,11411.8,11401.169015853435,11401.169015853435,11449.008444512974,-10.63,STOP_LOSS
short,2020-09-09 11:00:00+05:30,2020-09-09 12:05:00+05:30,11245.0,11207.519038880913,11255.708846034026,11207.519038880913,37.48,TAKE_PROFIT
short,2020-09-09 12:15:00+05:30,2020-09-09 12:30:00+05:30,11213.0,11223.883015084024,11223.883015084024,11174.909447205917,-10.88,STOP_LOSS
long,2020-09-10 11:55:00+05:30,2020-09-10 12:00:00+05:30,11411.65,11403.622349365662,11403.622349365662,11439.746777220185,-8.03,STOP_LOSS
long,2020-09-10 12:05:00+05:30,2020-09-10 12:40:00+05:30,11410.35,11439.497968223162,11402.022009079097,11439.497968223162,29.15,TAKE_PROFIT
long,2020-09-11 10:15:00+05:30,2020-09-11 12:00:00+05:30,11453.75,11439.85596617899,11439.85596617899,11502.379118373534,-13.89,STOP_LOSS
long,2020-09-14 09:55:00+05:30,2020-09-14 13:35:00+05:30,11525.7,11512.417082953758,11512.417082953758,11572.190209661849,-13.28,STOP_LOSS
short,2020-09-14 14:50:00+05:30,2020-09-14 15:00:00+05:30,11436.3,11452.941305620285,11452.941305620285,11378.055430328997,-16.64,STOP_LOSS
long,2020-09-15 09:55:00+05:30,2020-09-15 10:40:00+05:30,11485.5,11470.646927987513,11470.646927987513,11537.485752043705,-14.85,STOP_LOSS
long,2020-09-15 14:20:00+05:30,2020-09-15 15:15:00+05:30,11507.4,11524.4,11496.018755340463,11547.234356308381,17.0,EOD_EXIT
long,2020-09-16 09:30:00+05:30,2020-09-16 12:50:00+05:30,11531.2,11570.705473748612,11519.912721786111,11570.705473748612,39.51,TAKE_PROFIT
long,2020-09-16 13:55:00+05:30,2020-09-16 14:50:00+05:30,11574.05,11602.563901960095,11565.903170868543,11602.563901960095,28.51,TAKE_PROFIT
short,2020-09-17 12:25:00+05:30,2020-09-17 12:55:00+05:30,11528.9,11538.45080031196,11538.45080031196,11495.472198908137,-9.55,STOP_LOSS
long,2020-09-18 10:10:00+05:30,2020-09-18 10:20:00+05:30,11565.8,11556.226783644568,11556.226783644568,11599.306257244009,-9.57,STOP_LOSS
short,2020-09-21 11:20:00+05:30,2020-09-21 11:45:00+05:30,11494.85,11505.276535581648,11505.276535581648,11458.35712546423,-10.43,STOP_LOSS
short,2020-09-21 14:40:00+05:30,2020-09-21 15:15:00+05:30,11315.3,11247.05,11338.363620508497,11234.57732822026,68.25,EOD_EXIT
short,2020-09-22 10:10:00+05:30,2020-09-22 10:25:00+05:30,11160.15,11188.316171248598,11188.316171248598,11061.568400629903,-28.17,STOP_LOSS
short,2020-09-22 11:25:00+05:30,2020-09-22 11:30:00+05:30,11151.4,11167.43849744964,11167.43849744964,11095.265258926256,-16.04,STOP_LOSS
short,2020-09-22 14:45:00+05:30,2020-09-22 15:15:00+05:30,11151.85,11156.7,11172.214343794603,11080.57479671889,-4.85,EOD_EXIT
short,2020-09-23 13:05:00+05:30,2020-09-23 13:40:00+05:30,11123.0,11065.20041188517,11139.514168032809,11065.20041188517,57.8,TAKE_PROFIT
short,2020-09-24 11:35:00+05:30,2020-09-24 12:20:00+05:30,10944.05,10907.249981612687,10954.564290967803,10907.249981612687,36.8,TAKE_PROFIT
short,2020-09-24 12:35:00+05:30,2020-09-24 12:55:00+05:30,10914.05,10924.546264011937,10924.546264011937,10877.313075958216,-10.5,STOP_LOSS
long,2020-09-25 12:30:00+05:30,2020-09-25 14:20:00+05:30,10967.6,11028.544428931167,10950.187306019667,11028.544428931167,60.94,TAKE_PROFIT
long,2020-09-28 10:15:00+05:30,2020-09-28 11:25:00+05:30,11151.05,11204.288970091086,11135.83886568826,11204.288970091086,53.24,TAKE_PROFIT
long,2020-09-28 12:25:00+05:30,2020-09-28 12:30:00+05:30,11203.35,11194.26615229462,11194.26615229462,11235.143466968833,-9.08,STOP_LOSS
long,2020-09-28 13:40:00+05:30,2020-09-28 15:15:00+05:30,11210.1,11229.05,11200.2717545694,11244.498859007104,18.95,EOD_EXIT
long,2020-09-29 09:30:00+05:30,2020-09-29 10:00:00+05:30,11261.25,11246.938121245561,11246.938121245561,11311.341575640536,-14.31,STOP_LOSS
short,2020-09-30 10:10:00+05:30,2020-09-30 10:20:00+05:30,11212.95,11226.842233047013,11226.842233047013,11164.327184335454,-13.89,STOP_LOSS
long,2020-09-30 11:10:00+05:30,2020-09-30 11:20:00+05:30,11253.3,11239.868593283241,11239.868593283241,11300.309923508652,-13.43,STOP_LOSS
long,2020-09-30 13:40:00+05:30,2020-09-30 15:10:00+05:30,11260.45,11248.958832249726,11248.958832249726,11300.669087125965,-11.49,STOP_LOSS
long,2020-10-01 11:50:00+05:30,2020-10-01 12:30:00+05:30,11410.0,11402.41921052296,11402.41921052296,11436.532763169642,-7.58,STOP_LOSS
long,2020-10-05 10:30:00+05:30,2020-10-05 11:45:00+05:30,11532.65,11522.168997814853,11522.168997814853,11569.33350764801,-10.48,STOP_LOSS
long,2020-10-06 10:30:00+05:30,2020-10-06 11:20:00+05:30,11595.3,11584.05520461905,11584.05520461905,11634.656783833325,-11.24,STOP_LOSS
long,2020-10-07 14:35:00+05:30,2020-10-07 14:45:00+05:30,11746.5,11736.083954276475,11736.083954276475,11782.956160032334,-10.42,STOP_LOSS
long,2020-10-08 11:40:00+05:30,2020-10-08 11:55:00+05:30,11883.0,11876.197427966252,11876.197427966252,11906.809002118116,-6.8,STOP_LOSS
long,2020-10-09 10:35:00+05:30,2020-10-09 11:05:00+05:30,11859.4,11913.569412260687,11843.923025068374,11913.569412260687,54.17,TAKE_PROFIT
long,2020-10-09 11:50:00+05:30,2020-10-09 12:10:00+05:30,11915.15,11903.798143023561,11903.798143023561,11954.88149941753,-11.35,STOP_LOSS
long,2020-10-09 14:50:00+05:30,2020-10-09 15:15:00+05:30,11908.3,11912.3,11896.515880707066,11949.544417525269,4.0,EOD_EXIT
long,2020-10-12 10:15:00+05:30,2020-10-12 10:40:00+05:30,11979.4,11966.100877842178,11966.100877842178,12025.946927552375,-13.3,STOP_LOSS
long,2020-10-13 10:05:00+05:30,2020-10-13 12:15:00+05:30,11952.55,11941.325972633858,11941.325972633858,11991.834095781494,-11.22,STOP_LOSS
short,2020-10-13 13:10:00+05:30,2020-10-13 13:15:00+05:30,11921.95,11932.919489113947,11932.919489113947,11883.556788101187,-10.97,STOP_LOSS
short,2020-10-13 13:30:00+05:30,2020-10-13 14:10:00+05:30,11926.75,11937.03323216955,11937.03323216955,11890.758687406576,-10.28,STOP_LOSS
short,2020-10-14 10:15:00+05:30,2020-10-14 12:20:00+05:30,11857.35,11870.294773156593,11870.294773156593,11812.043293951929,-12.94,STOP_LOSS
long,2020-10-15 09:35:00+05:30,2020-10-15 10:40:00+05:30,11944.5,11924.303944298324,11924.303944298324,12015.186194955866,-20.2,STOP_LOSS
short,2020-10-15 12:05:00+05:30,2020-10-15 13:05:00+05:30,11899.3,11859.157868338349,11910.769180474756,11859.157868338349,40.14,TAKE_PROFIT
short,2020-10-15 14:55:00+05:30,2020-10-15 15:10:00+05:30,11738.85,11674.177376193733,11757.327892516078,11674.177376193733,64.67,TAKE_PROFIT
long,2020-10-20 10:00:00+05:30,2020-10-20 11:50:00+05:30,11894.2,11939.553750672236,11881.24178552222,11939.553750672236,45.35,TAKE_PROFIT
long,2020-10-21 10:15:00+05:30,2020-10-21 10:30:00+05:30,12000.0,11991.211667088071,11991.211667088071,12030.759165191748,-8.79,STOP_LOSS
long,2020-10-21 10:45:00+05:30,2020-10-21 11:15:00+05:30,11995.6,11988.32358128555,11988.32358128555,12021.067465500577,-7.28,STOP_LOSS
long,2020-10-21 11:25:00+05:30,2020-10-21 13:15:00+05:30,11995.9,11988.720386208088,11988.720386208088,12021.028648271691,-7.18,STOP_LOSS
short,2020-10-21 14:40:00+05:30,2020-10-21 14:45:00+05:30,11833.65,11854.780011950543,11854.780011950543,11759.694958173099,-21.13,STOP_LOSS
short,2020-10-22 14:45:00+05:30,2020-10-22 15:00:00+05:30,11865.25,11882.1675999246,11882.1675999246,11806.0384002639,-16.92,STOP_LOSS
long,2020-10-23 10:15:00+05:30,2020-10-23 10:35:00+05:30,11945.0,11933.420795994305,11933.420795994305,11985.527214019934,-11.58,STOP_LOSS
long,2020-10-23 10:40:00+05:30,2020-10-23 10:55:00+05:30,11940.55,11929.866397375621,11929.866397375621,11977.942609185322,-10.68,STOP_LOSS
short,2020-10-26 09:55:00+05:30,2020-10-26 11:15:00+05:30,11907.2,11868.268060040033,11918.323411417136,11868.268060040033,38.93,TAKE_PROFIT
short,2020-10-26 13:45:00+05:30,2020-10-26 14:00:00+05:30,11778.05,11733.433593281912,11790.797544776595,11733.433593281912,44.62,TAKE_PROFIT
short,2020-10-26 14:25:00+05:30,2020-10-26 15:00:00+05:30,11745.65,11760.01886098748,11760.01886098748,11695.358986543817,-14.37,STOP_LOSS
long,2020-10-27 13:30:00+05:30,2020-10-27 14:30:00+05:30,11842.3,11884.335236249608,11830.28993250011,11884.335236249608,42.04,TAKE_PROFIT
long,2020-10-27 14:40:00+05:30,2020-10-27 15:15:00+05:30,11868.3,11883.85,11855.94544868945,11911.540929586923,15.55,EOD_EXIT
long,2020-10-28 09:40:00+05:30,2020-10-28 10:00:00+05:30,11901.05,11885.29137847438,11885.29137847438,11956.205175339668,-15.76,STOP_LOSS
short,2020-10-28 13:15:00+05:30,2020-10-28 13:55:00+05:30,11762.7,11711.690241544135,11777.274216701677,11711.690241544135,51.01,TAKE_PROFIT
short,2020-10-28 14:55:00+05:30,2020-10-28 15:15:00+05:30,11732.0,11733.2,11748.081335132667,11675.715327035663,-1.2,EOD_EXIT
short,2020-10-29 09:45:00+05:30,2020-10-29 09:55:00+05:30,11675.3,11695.01561054318,11695.01561054318,11606.295363098869,-19.72,STOP_LOSS
short,2020-10-29 10:40:00+05:30,2020-10-29 11:50:00+05:30,11679.95,11694.594663063968,11694.594663063968,11628.693679276112,-14.64,STOP_LOSS
short,2020-10-29 13:50:00+05:30,2020-10-29 15:15:00+05:30,11663.75,11670.9,11682.678923076635,11597.498769231779,-7.15,EOD_EXIT
long,2020-10-30 10:15:00+05:30,2020-10-30 10:25:00+05:30,11729.85,11716.427953558,11716.427953558,11776.827162546997,-13.42,STOP_LOSS
long,2020-10-30 10:30:00+05:30,2020-10-30 10:45:00+05:30,11724.3,11711.98823376798,11711.98823376798,11767.391181812072,-12.31,STOP_LOSS
short,2020-10-30 12:30:00+05:30,2020-10-30 13:30:00+05:30,11578.2,11594.62764298006,11594.62764298006,11520.703249569795,-16.43,STOP_LOSS
short,2020-11-02 10:00:00+05:30,2020-11-02 10:35:00+05:30,11592.9,11612.295354928476,11612.295354928476,11525.016257750336,-19.4,STOP_LOSS
long,2020-11-03 10:00:00+05:30,2020-11-03 12:50:00+05:30,11764.6,11827.997919580765,11746.48630869121,11827.997919580765,63.4,TAKE_PROFIT
long,2020-11-04 12:15:00+05:30,2020-11-04 13:00:00+05:30,11889.9,11877.4606682041,11877.4606682041,11933.437661285647,-12.44,STOP_LOSS
short,2020-11-04 13:45:00+05:30,2020-11-04 13:55:00+05:30,11826.5,11848.85639478406,11848.85639478406,11748.25261825579,-22.36,STOP_LOSS
long,2020-11-05 10:30:00+05:30,2020-11-05 15:10:00+05:30,12068.0,12118.124538943386,12053.678703159032,12118.124538943386,50.12,TAKE_PROFIT
long,2020-11-06 10:30:00+05:30,2020-11-06 10:50:00+05:30,12185.15,12175.474030821013,12175.474030821013,12219.015892126454,-9.68,STOP_LOSS
long,2020-11-06 13:20:00+05:30,2020-11-06 13:25:00+05:30,12237.8,12228.782921660486,12228.782921660486,12269.359774188299,-9.02,STOP_LOSS
long,2020-11-06 14:15:00+05:30,2020-11-06 14:25:00+05:30,12252.0,12242.876032167982,12242.876032167982,12283.933887412062,-9.12,STOP_LOSS
long,2020-11-09 10:30:00+05:30,2020-11-09 10:45:00+05:30,12422.7,12410.124102423944,12410.124102423944,12466.715641516197,-12.58,STOP_LOSS
long,2020-11-09 11:10:00+05:30,2020-11-09 11:20:00+05:30,12405.7,12393.33581717964,12393.33581717964,12448.974639871261,-12.36,STOP_LOSS
long,2020-11-09 14:50:00+05:30,2020-11-09 15:15:00+05:30,12439.5,12465.55,12431.305451646758,12468.180919236345,26.05,EOD_EXIT
long,2020-11-10 11:30:00+05:30,2020-11-10 11:45:00+05:30,12572.6,12560.945840603248,12560.945840603248,12613.389557888637,-11.65,STOP_LOSS
long,2020-11-11 10:00:00+05:30,2020-11-11 10:55:00+05:30,12732.3,12715.17885582824,12715.17885582824,12792.224004601156,-17.12,STOP_LOSS
short,2020-11-12 13:45:00+05:30,2020-11-12 13:55:00+05:30,12655.5,12670.67313123144,12670.67313123144,12602.394040689955,-15.17,STOP_LOSS
long,2020-11-13 11:20:00+05:30,2020-11-13 11:25:00+05:30,12698.4,12685.655059461093,12685.655059461093,12743.007291886177,-12.74,STOP_LOSS
