direction,entry_time,exit_time,entry_price,exit_price,stop_loss_at_exit,pnl,exit_reason
long,2020-10-01 11:50:00+05:30,2020-10-01 13:20:00+05:30,11410.0,11397.870736836736,11397.870736836736,-12.13,STOP_LOSS
long,2020-10-05 10:30:00+05:30,2020-10-05 12:40:00+05:30,11532.65,11515.880396503766,11515.880396503766,-16.77,STOP_LOSS
long,2020-10-06 10:30:00+05:30,2020-10-06 15:25:00+05:30,11595.3,11663.234021522721,11663.234021522721,67.93,TRAIL_SL
long,2020-10-07 14:35:00+05:30,2020-10-07 14:50:00+05:30,11746.5,11729.834326842361,11729.834326842361,-16.67,STOP_LOSS
long,2020-10-08 11:40:00+05:30,2020-10-08 13:55:00+05:30,11883.0,11872.115884746005,11872.115884746005,-10.88,STOP_LOSS
long,2020-10-09 10:35:00+05:30,2020-10-09 11:50:00+05:30,11859.4,11918.304439714058,11918.304439714058,58.9,TRAIL_SL
long,2020-10-09 11:50:00+05:30,2020-10-09 12:15:00+05:30,11915.15,11896.9870288377,11896.9870288377,-18.16,STOP_LOSS
long,2020-10-09 14:50:00+05:30,2020-10-09 15:15:00+05:30,11908.3,11912.3,11889.445409131305,4.0,EOD_EXIT
long,2020-10-12 09:55:00+05:30,2020-10-12 11:05:00+05:30,11978.5,11955.933515115592,11955.933515115592,-22.57,STOP_LOSS
long,2020-10-13 10:05:00+05:30,2020-10-13 12:35:00+05:30,11952.55,11934.591556214173,11934.591556214173,-17.96,STOP_LOSS
short,2020-10-13 13:10:00+05:30,2020-10-13 13:15:00+05:30,11921.95,11932.919489113947,11932.919489113947,-10.97,STOP_LOSS
short,2020-10-13 13:30:00+05:30,2020-10-13 14:10:00+05:30,11926.75,11937.03323216955,11937.03323216955,-10.28,STOP_LOSS
short,2020-10-14 10:15:00+05:30,2020-10-14 12:20:00+05:30,11857.35,11870.294773156593,11870.294773156593,-12.94,STOP_LOSS
long,2020-10-15 10:05:00+05:30,2020-10-15 10:25:00+05:30,11961.05,11932.04421915825,11932.04421915825,-29.01,STOP_LOSS
short,2020-10-15 12:05:00+05:30,2020-10-15 13:15:00+05:30,11899.3,11859.637664643098,11859.637664643098,39.66,TRAIL_SL
short,2020-10-15 14:55:00+05:30,2020-10-15 15:15:00+05:30,11738.85,11680.69842781815,11680.69842781815,58.15,TRAIL_SL
short,2020-10-16 10:00:00+05:30,2020-10-16 10:10:00+05:30,11707.65,11730.719697172879,11730.719697172879,-23.07,STOP_LOSS
long,2020-10-19 10:45:00+05:30,2020-10-19 11:05:00+05:30,11875.25,11854.374340875189,11854.374340875189,-20.88,STOP_LOSS
long,2020-10-20 10:00:00+05:30,2020-10-20 15:15:00+05:30,11894.2,11892.7,11873.46685683555,-1.5,EOD_EXIT
