direction,entry_time,exit_time,entry_price,exit_price,peak_profit,pnl,exit_reason
short,2020-03-30 13:10:00+05:30,2020-03-30 15:15:00+05:30,8391.95,8273.05,138.45,118.9,EOD_EXIT
long,2020-03-31 10:35:00+05:30,2020-03-31 11:05:00+05:30,8506.0,8442.45,0.0,-63.55,STOP_LOSS
long,2020-03-31 14:00:00+05:30,2020-03-31 15:05:00+05:30,8622.05,8598.5,41.25,-23.55,BREAKEVEN_SL
short,2020-04-01 09:40:00+05:30,2020-04-01 14:55:00+05:30,8413.85,8251.7,213.0,162.15,ST_TRAIL
short,2020-04-03 10:45:00+05:30,2020-04-03 13:35:00+05:30,8115.75,8205.1,17.2,-89.35,STOP_LOSS
short,2020-04-03 14:05:00+05:30,2020-04-03 15:15:00+05:30,8107.9,8089.65,44.6,18.25,EOD_EXIT
long,2020-04-07 10:00:00+05:30,2020-04-07 10:15:00+05:30,8450.1,8395.15,0.0,-54.95,STOP_LOSS
long,2020-04-07 10:55:00+05:30,2020-04-07 15:15:00+05:30,8433.8,8786.75,377.95,352.95,EOD_EXIT
long,2020-04-08 09:50:00+05:30,2020-04-08 10:45:00+05:30,8972.25,8990.4,130.05,18.15,ST_TRAIL
short,2020-04-13 09:40:00+05:30,2020-04-13 10:40:00+05:30,8932.45,9007.1,15.05,-74.65,STOP_LOSS
long,2020-04-15 09:55:00+05:30,2020-04-15 11:45:00+05:30,9217.5,9192.65,36.6,-24.85,ST_TRAIL
short,2020-04-15 13:25:00+05:30,2020-04-15 15:15:00+05:30,9122.9,8932.35,234.9,190.55,EOD_EXIT
long,2020-04-16 11:20:00+05:30,2020-04-16 12:45:00+05:30,8976.1,8971.7,49.55,-4.4,BREAKEVEN_SL
short,2020-04-17 13:20:00+05:30,2020-04-17 14:05:00+05:30,9118.2,9165.8,0.0,-47.6,ST_TRAIL
long,2020-04-20 13:25:00+05:30,2020-04-20 14:45:00+05:30,9291.6,9276.6,39.0,-15.0,ST_TRAIL
short,2020-04-21 10:15:00+05:30,2020-04-21 13:55:00+05:30,9015.75,8951.9,100.4,63.85,ST_TRAIL
short,2020-04-22 09:45:00+05:30,2020-04-22 10:30:00+05:30,8962.25,9022.2,0.0,-59.95,STOP_LOSS
long,2020-04-22 10:35:00+05:30,2020-04-22 11:30:00+05:30,9036.85,9069.85,73.2,33.0,ST_TRAIL
long,2020-04-22 14:20:00+05:30,2020-04-22 15:15:00+05:30,9161.9,9184.45,44.95,22.55,EOD_EXIT
long,2020-04-23 09:55:00+05:30,2020-04-23 13:15:00+05:30,9272.2,9273.2,51.0,1.0,ST_TRAIL
long,2020-04-23 13:55:00+05:30,2020-04-23 15:15:00+05:30,9305.2,9309.45,34.65,4.25,EOD_EXIT
short,2020-04-24 10:40:00+05:30,2020-04-24 12:05:00+05:30,9166.7,9216.8,0.0,-50.1,STOP_LOSS
short,2020-04-24 14:05:00+05:30,2020-04-24 15:15:00+05:30,9181.9,9151.65,36.35,30.25,EOD_EXIT
long,2020-04-27 10:10:00+05:30,2020-04-27 13:30:00+05:30,9340.4,9336.5,34.7,-3.9,ST_TRAIL
long,2020-04-28 13:20:00+05:30,2020-04-28 15:15:00+05:30,9359.7,9380.85,24.55,21.15,EOD_EXIT
long,2020-04-29 10:20:00+05:30,2020-04-29 15:10:00+05:30,9466.4,9551.35,130.75,84.95,ST_TRAIL
long,2020-04-30 10:05:00+05:30,2020-04-30 12:30:00+05:30,9833.25,9845.05,48.15,11.8,ST_TRAIL
short,2020-05-04 09:40:00+05:30,2020-05-04 15:15:00+05:30,9415.75,9286.0,141.05,129.75,EOD_EXIT
short,2020-05-05 14:05:00+05:30,2020-05-05 15:15:00+05:30,9334.45,9207.3,135.9,127.15,EOD_EXIT
long,2020-05-06 10:00:00+05:30,2020-05-06 13:10:00+05:30,9242.35,9267.4,86.9,25.05,ST_TRAIL
long,2020-05-06 13:40:00+05:30,2020-05-06 14:15:00+05:30,9313.3,9259.4,4.0,-53.9,STOP_LOSS
short,2020-05-07 10:40:00+05:30,2020-05-07 13:05:00+05:30,9196.8,9238.1,2.75,-41.3,ST_TRAIL
short,2020-05-07 13:40:00+05:30,2020-05-07 15:15:00+05:30,9193.7,9195.0,1.5,-1.3,EOD_EXIT
long,2020-05-08 13:10:00+05:30,2020-05-08 13:50:00+05:30,9340.3,9304.65,0.0,-35.65,ST_TRAIL
long,2020-05-11 09:40:00+05:30,2020-05-11 10:15:00+05:30,9422.3,9370.9,0.0,-51.4,STOP_LOSS
short,2020-05-11 14:10:00+05:30,2020-05-11 15:15:00+05:30,9292.85,9247.25,61.5,45.6,EOD_EXIT
short,2020-05-12 09:45:00+05:30,2020-05-12 12:10:00+05:30,9086.5,9082.2,31.85,4.3,ST_TRAIL
short,2020-05-12 13:35:00+05:30,2020-05-12 14:00:00+05:30,9075.3,9117.65,0.0,-42.35,ST_TRAIL
long,2020-05-13 13:30:00+05:30,2020-05-13 14:20:00+05:30,9397.5,9381.35,22.55,-16.15,ST_TRAIL
short,2020-05-14 10:25:00+05:30,2020-05-14 13:00:00+05:30,9211.45,9225.45,15.5,-14.0,ST_TRAIL
short,2020-05-14 13:25:00+05:30,2020-05-14 14:45:00+05:30,9195.7,9163.1,68.0,32.6,ST_TRAIL
short,2020-05-15 09:55:00+05:30,2020-05-15 12:30:00+05:30,9078.45,9106.8,23.4,-28.35,ST_TRAIL
long,2020-05-15 14:20:00+05:30,2020-05-15 15:15:00+05:30,9150.3,9134.2,4.45,-16.1,EOD_EXIT
short,2020-05-18 09:40:00+05:30,2020-05-18 11:50:00+05:30,8937.55,8883.8,104.2,53.75,ST_TRAIL
short,2020-05-18 13:30:00+05:30,2020-05-18 13:45:00+05:30,8861.8,8899.95,0.0,-38.15,ST_TRAIL
long,2020-05-19 09:55:00+05:30,2020-05-19 11:10:00+05:30,8955.5,8969.65,72.15,14.15,ST_TRAIL
short,2020-05-19 13:45:00+05:30,2020-05-19 15:15:00+05:30,8907.4,8889.2,37.3,18.2,EOD_EXIT
long,2020-05-20 09:55:00+05:30,2020-05-20 10:15:00+05:30,8984.6,8940.55,0.0,-44.05,ST_TRAIL
long,2020-05-20 13:00:00+05:30,2020-05-20 13:25:00+05:30,8965.15,8933.05,0.0,-32.1,ST_TRAIL
long,2020-05-20 14:15:00+05:30,2020-05-20 15:15:00+05:30,9001.35,9076.3,74.95,74.95,EOD_EXIT
long,2020-05-21 09:40:00+05:30,2020-05-21 11:50:00+05:30,9118.5,9121.05,26.75,2.55,ST_TRAIL
short,2020-05-21 14:25:00+05:30,2020-05-21 15:15:00+05:30,9106.65,9109.1,16.85,-2.45,EOD_EXIT
short,2020-05-22 10:15:00+05:30,2020-05-22 11:35:00+05:30,9077.2,9034.25,99.4,42.95,ST_TRAIL
short,2020-05-22 13:30:00+05:30,2020-05-22 13:45:00+05:30,9001.8,9020.2,0.0,-18.4,ST_TRAIL
long,2020-05-26 09:45:00+05:30,2020-05-26 11:15:00+05:30,9137.8,9093.6,4.7,-44.2,ST_TRAIL
short,2020-05-26 13:10:00+05:30,2020-05-26 14:45:00+05:30,9067.35,9043.45,59.95,23.9,ST_TRAIL
short,2020-05-27 09:40:00+05:30,2020-05-27 10:25:00+05:30,9005.65,9059.55,0.0,-53.9,STOP_LOSS
long,2020-05-27 10:30:00+05:30,2020-05-27 14:30:00+05:30,9065.45,9256.1,241.95,190.65,ST_TRAIL
long,2020-05-28 09:40:00+05:30,2020-05-28 11:55:00+05:30,9411.2,9443.75,66.6,32.55,ST_TRAIL
long,2020-05-28 13:30:00+05:30,2020-05-28 14:10:00+05:30,9484.65,9446.65,0.0,-38.0,ST_TRAIL
long,2020-05-29 13:40:00+05:30,2020-05-29 15:15:00+05:30,9505.5,9579.7,85.05,74.2,EOD_EXIT
long,2020-06-01 10:00:00+05:30,2020-06-01 13:35:00+05:30,9838.4,9856.65,76.8,18.25,ST_TRAIL
short,2020-06-01 13:50:00+05:30,2020-06-01 14:30:00+05:30,9819.15,9874.3,0.0,-55.15,STOP_LOSS
long,2020-06-02 09:40:00+05:30,2020-06-02 10:10:00+05:30,9930.3,9871.75,0.0,-58.55,STOP_LOSS
long,2020-06-02 10:50:00+05:30,2020-06-02 13:20:00+05:30,9892.35,9938.15,70.5,45.8,ST_TRAIL
long,2020-06-02 14:00:00+05:30,2020-06-02 15:15:00+05:30,9971.25,9977.85,6.6,6.6,EOD_EXIT
long,2020-06-03 13:30:00+05:30,2020-06-03 14:40:00+05:30,10124.6,10129.65,43.15,5.05,ST_TRAIL
short,2020-06-04 09:35:00+05:30,2020-06-04 10:15:00+05:30,10023.25,10073.4,0.0,-50.15,STOP_LOSS
short,2020-06-04 11:30:00+05:30,2020-06-04 13:25:00+05:30,10031.05,9993.2,78.55,37.85,ST_TRAIL
short,2020-06-05 10:15:00+05:30,2020-06-05 11:45:00+05:30,10075.1,10098.95,28.85,-23.85,ST_TRAIL
long,2020-06-05 14:15:00+05:30,2020-06-05 15:00:00+05:30,10167.85,10125.0,0.0,-42.85,ST_TRAIL
short,2020-06-09 09:35:00+05:30,2020-06-09 10:00:00+05:30,10148.75,10240.6,0.0,-91.85,STOP_LOSS
long,2020-06-09 10:15:00+05:30,2020-06-09 12:35:00+05:30,10251.1,10237.5,33.6,-13.6,ST_TRAIL
short,2020-06-09 13:00:00+05:30,2020-06-09 15:15:00+05:30,10208.0,10044.35,175.65,163.65,EOD_EXIT
short,2020-06-10 09:50:00+05:30,2020-06-10 10:30:00+05:30,10069.3,10123.7,16.6,-54.4,STOP_LOSS
long,2020-06-10 10:35:00+05:30,2020-06-10 11:55:00+05:30,10130.15,10070.85,0.0,-59.3,STOP_LOSS
short,2020-06-11 10:45:00+05:30,2020-06-11 13:00:00+05:30,10042.65,10026.75,58.1,15.9,ST_TRAIL
short,2020-06-11 13:35:00+05:30,2020-06-11 15:15:00+05:30,9991.35,9905.45,97.55,85.9,EOD_EXIT
long,2020-06-12 13:45:00+05:30,2020-06-12 15:15:00+05:30,9846.45,9964.6,137.2,118.15,EOD_EXIT
short,2020-06-15 10:25:00+05:30,2020-06-15 12:50:00+05:30,9823.45,9777.65,88.7,45.8,ST_TRAIL
long,2020-06-15 14:05:00+05:30,2020-06-15 14:35:00+05:30,9808.2,9790.55,60.15,-17.65,BREAKEVEN_SL
long,2020-06-16 14:30:00+05:30,2020-06-16 15:15:00+05:30,9934.25,9916.2,0.0,-18.05,EOD_EXIT
long,2020-06-17 09:35:00+05:30,2020-06-17 10:35:00+05:30,9933.95,9883.4,15.4,-50.55,STOP_LOSS
long,2020-06-17 13:10:00+05:30,2020-06-17 13:30:00+05:30,9973.2,9944.0,27.95,-29.2,ST_TRAIL
long,2020-06-18 13:00:00+05:30,2020-06-18 15:15:00+05:30,9977.65,10101.05,123.4,123.4,EOD_EXIT
long,2020-06-19 11:20:00+05:30,2020-06-19 13:00:00+05:30,10154.85,10168.65,51.75,13.8,ST_TRAIL
long,2020-06-19 13:30:00+05:30,2020-06-19 14:05:00+05:30,10216.7,10160.95,0.0,-55.75,STOP_LOSS
long,2020-06-22 09:40:00+05:30,2020-06-22 10:35:00+05:30,10367.55,10304.95,12.4,-62.6,STOP_LOSS
long,2020-06-23 10:20:00+05:30,2020-06-23 13:50:00+05:30,10370.55,10392.5,59.65,21.95,ST_TRAIL
long,2020-06-23 14:30:00+05:30,2020-06-23 15:15:00+05:30,10428.45,10470.7,43.4,42.25,EOD_EXIT
long,2020-06-24 10:15:00+05:30,2020-06-24 10:40:00+05:30,10548.15,10513.85,0.0,-34.3,ST_TRAIL
short,2020-06-24 10:45:00+05:30,2020-06-24 12:15:00+05:30,10496.55,10509.25,52.1,-12.7,BREAKEVEN_SL
short,2020-06-24 13:40:00+05:30,2020-06-24 15:15:00+05:30,10392.45,10302.35,90.1,90.1,EOD_EXIT
long,2020-06-25 13:40:00+05:30,2020-06-25 15:05:00+05:30,10313.9,10295.65,36.3,-18.25,ST_TRAIL
long,2020-06-26 14:25:00+05:30,2020-06-26 15:15:00+05:30,10372.7,10393.7,21.0,21.0,EOD_EXIT
short,2020-06-29 09:50:00+05:30,2020-06-29 12:20:00+05:30,10255.55,10265.4,21.3,-9.85,ST_TRAIL
long,2020-06-29 14:30:00+05:30,2020-06-29 15:15:00+05:30,10298.75,10332.7,33.95,33.95,EOD_EXIT
long,2020-06-30 13:20:00+05:30,2020-06-30 14:15:00+05:30,10381.6,10320.15,0.0,-61.45,STOP_LOSS
short,2020-06-30 14:30:00+05:30,2020-06-30 15:15:00+05:30,10272.45,10306.9,0.0,-34.45,EOD_EXIT
long,2020-07-01 13:00:00+05:30,2020-07-01 13:45:00+05:30,10420.7,10408.9,19.65,-11.8,ST_TRAIL
long,2020-07-02 09:45:00+05:30,2020-07-02 14:40:00+05:30,10535.95,10565.1,57.4,29.15,ST_TRAIL
short,2020-07-03 13:40:00+05:30,2020-07-03 14:00:00+05:30,10571.1,10599.85,0.0,-28.75,ST_TRAIL
long,2020-07-06 09:55:00+05:30,2020-07-06 13:45:00+05:30,10734.2,10780.25,71.35,46.05,ST_TRAIL
short,2020-07-07 10:55:00+05:30,2020-07-07 12:10:00+05:30,10758.45,10728.4,64.55,30.05,ST_TRAIL
long,2020-07-07 13:20:00+05:30,2020-07-07 13:55:00+05:30,10780.1,10742.6,5.3,-37.5,ST_TRAIL
long,2020-07-07 14:30:00+05:30,2020-07-07 15:15:00+05:30,10774.75,10799.55,30.65,24.8,EOD_EXIT
long,2020-07-08 13:55:00+05:30,2020-07-08 14:30:00+05:30,10819.55,10777.7,3.8,-41.85,ST_TRAIL
long,2020-07-09 09:50:00+05:30,2020-07-09 13:00:00+05:30,10766.45,10761.7,32.7,-4.75,ST_TRAIL
long,2020-07-09 13:30:00+05:30,2020-07-09 15:15:00+05:30,10791.25,10821.3,30.05,30.05,EOD_EXIT
long,2020-07-10 10:05:00+05:30,2020-07-10 10:30:00+05:30,10805.55,10776.75,3.05,-28.8,ST_TRAIL
short,2020-07-10 10:35:00+05:30,2020-07-10 12:45:00+05:30,10774.3,10754.3,54.65,20.0,ST_TRAIL
long,2020-07-10 13:35:00+05:30,2020-07-10 14:00:00+05:30,10788.15,10754.55,0.0,-33.6,ST_TRAIL
short,2020-07-13 13:55:00+05:30,2020-07-13 14:40:00+05:30,10765.9,10804.8,0.0,-38.9,ST_TRAIL
short,2020-07-14 10:25:00+05:30,2020-07-14 11:40:00+05:30,10694.0,10664.95,69.1,29.05,ST_TRAIL
short,2020-07-14 13:00:00+05:30,2020-07-14 13:30:00+05:30,10592.7,10603.5,23.3,-10.8,ST_TRAIL
short,2020-07-14 14:25:00+05:30,2020-07-14 15:15:00+05:30,10605.85,10611.9,11.1,-6.05,EOD_EXIT
long,2020-07-15 09:40:00+05:30,2020-07-15 12:00:00+05:30,10727.6,10787.0,95.25,59.4,ST_TRAIL
long,2020-07-15 13:30:00+05:30,2020-07-15 14:15:00+05:30,10804.15,10768.2,7.0,-35.95,ST_TRAIL
short,2020-07-15 14:30:00+05:30,2020-07-15 15:15:00+05:30,10723.45,10600.15,123.3,123.3,EOD_EXIT
short,2020-07-16 11:05:00+05:30,2020-07-16 13:30:00+05:30,10638.45,10680.0,0.0,-41.55,ST_TRAIL
long,2020-07-17 10:30:00+05:30,2020-07-17 13:00:00+05:30,10812.45,10798.8,16.95,-13.65,ST_TRAIL
long,2020-07-20 10:25:00+05:30,2020-07-20 10:35:00+05:30,11009.2,10972.75,0.0,-36.45,ST_TRAIL
long,2020-07-20 13:15:00+05:30,2020-07-20 13:30:00+05:30,10999.5,10961.25,7.25,-38.25,ST_TRAIL
long,2020-07-20 14:05:00+05:30,2020-07-20 15:15:00+05:30,11004.2,11027.55,27.3,23.35,EOD_EXIT
long,2020-07-21 13:05:00+05:30,2020-07-21 13:20:00+05:30,11168.15,11148.7,0.0,-19.45,ST_TRAIL
long,2020-07-21 14:20:00+05:30,2020-07-21 15:15:00+05:30,11162.25,11158.15,13.15,-4.1,EOD_EXIT
short,2020-07-22 13:20:00+05:30,2020-07-22 15:00:00+05:30,11122.9,11112.6,62.4,10.3,ST_TRAIL
long,2020-07-23 10:30:00+05:30,2020-07-23 13:00:00+05:30,11170.55,11192.2,46.05,21.65,ST_TRAIL
long,2020-07-23 14:00:00+05:30,2020-07-23 14:20:00+05:30,11220.4,11187.9,5.3,-32.5,ST_TRAIL
long,2020-07-24 14:20:00+05:30,2020-07-24 14:35:00+05:30,11191.2,11164.45,15.15,-26.75,ST_TRAIL
short,2020-07-27 13:30:00+05:30,2020-07-27 13:40:00+05:30,11159.0,11176.9,0.15,-17.9,ST_TRAIL
short,2020-07-27 14:25:00+05:30,2020-07-27 14:55:00+05:30,11146.75,11175.75,0.0,-29.0,ST_TRAIL
long,2020-07-28 14:10:00+05:30,2020-07-28 15:15:00+05:30,11254.2,11301.9,52.1,47.7,EOD_EXIT
long,2020-07-29 13:20:00+05:30,2020-07-29 13:30:00+05:30,11269.4,11256.45,0.0,-12.95,ST_TRAIL
short,2020-07-29 14:15:00+05:30,2020-07-29 15:00:00+05:30,11221.95,11211.1,60.2,10.85,ST_TRAIL
long,2020-07-30 09:50:00+05:30,2020-07-30 11:55:00+05:30,11276.3,11264.55,18.8,-11.75,ST_TRAIL
short,2020-07-30 13:00:00+05:30,2020-07-30 15:15:00+05:30,11183.8,11103.9,92.5,79.9,EOD_EXIT
short,2020-07-31 11:30:00+05:30,2020-07-31 13:55:00+05:30,11079.15,11078.25,43.75,0.9,ST_TRAIL
short,2020-08-03 09:50:00+05:30,2020-08-03 15:15:00+05:30,10977.35,10894.25,87.3,83.1,EOD_EXIT
long,2020-08-04 09:50:00+05:30,2020-08-04 15:15:00+05:30,10966.4,11098.2,137.2,131.8,EOD_EXIT
short,2020-08-05 13:40:00+05:30,2020-08-05 14:20:00+05:30,11106.35,11125.75,32.1,-19.4,ST_TRAIL
long,2020-08-06 13:00:00+05:30,2020-08-06 13:50:00+05:30,11242.35,11212.1,10.3,-30.25,ST_TRAIL
short,2020-08-06 14:15:00+05:30,2020-08-06 15:00:00+05:30,11181.55,11191.7,26.95,-10.15,ST_TRAIL
long,2020-08-10 09:40:00+05:30,2020-08-10 12:10:00+05:30,11320.55,11314.2,14.5,-6.35,ST_TRAIL
short,2020-08-10 14:00:00+05:30,2020-08-10 14:50:00+05:30,11283.1,11288.0,28.05,-4.9,ST_TRAIL
long,2020-08-11 13:00:00+05:30,2020-08-11 15:00:00+05:30,11346.35,11328.0,15.7,-18.35,ST_TRAIL
long,2020-08-12 14:20:00+05:30,2020-08-12 15:15:00+05:30,11301.75,11303.45,13.95,1.7,EOD_EXIT
short,2020-08-13 14:30:00+05:30,2020-08-13 15:15:00+05:30,11295.6,11308.55,4.2,-12.95,EOD_EXIT
short,2020-08-14 13:15:00+05:30,2020-08-14 15:00:00+05:30,11313.5,11177.85,176.45,135.65,ST_TRAIL
long,2020-08-17 10:25:00+05:30,2020-08-17 12:45:00+05:30,11217.3,11196.3,11.8,-21.0,ST_TRAIL
long,2020-08-17 13:55:00+05:30,2020-08-17 14:10:00+05:30,11226.3,11199.45,0.0,-26.85,ST_TRAIL
long,2020-08-18 09:40:00+05:30,2020-08-18 11:20:00+05:30,11320.35,11312.4,18.25,-7.95,ST_TRAIL
long,2020-08-18 14:00:00+05:30,2020-08-18 15:15:00+05:30,11369.3,11385.2,26.3,15.9,EOD_EXIT
short,2020-08-20 11:10:00+05:30,2020-08-20 13:10:00+05:30,11333.05,11331.15,29.0,1.9,ST_TRAIL
short,2020-08-20 13:50:00+05:30,2020-08-20 15:15:00+05:30,11303.7,11312.45,11.3,-8.75,EOD_EXIT
long,2020-08-24 09:50:00+05:30,2020-08-24 14:55:00+05:30,11444.05,11466.3,47.3,22.25,ST_TRAIL
short,2020-08-25 10:40:00+05:30,2020-08-25 11:45:00+05:30,11460.2,11474.7,21.0,-14.5,ST_TRAIL
short,2020-08-25 13:55:00+05:30,2020-08-25 14:55:00+05:30,11464.8,11461.6,32.0,3.2,ST_TRAIL
long,2020-08-26 14:00:00+05:30,2020-08-26 15:15:00+05:30,11514.4,11553.1,39.2,38.7,EOD_EXIT
long,2020-08-27 11:30:00+05:30,2020-08-27 13:10:00+05:30,11604.35,11581.4,4.5,-22.95,ST_TRAIL
long,2020-08-28 09:40:00+05:30,2020-08-28 10:15:00+05:30,11625.85,11600.55,1.35,-25.3,ST_TRAIL
long,2020-08-28 10:35:00+05:30,2020-08-28 12:20:00+05:30,11617.7,11650.8,59.6,33.1,ST_TRAIL
long,2020-08-28 14:15:00+05:30,2020-08-28 15:10:00+05:30,11653.9,11643.6,20.85,-10.3,ST_TRAIL
short,2020-08-31 11:15:00+05:30,2020-08-31 14:50:00+05:30,11638.85,11402.9,305.2,235.95,ST_TRAIL
long,2020-09-01 13:00:00+05:30,2020-09-01 13:45:00+05:30,11525.95,11467.9,11.9,-58.05,STOP_LOSS
long,2020-09-02 13:50:00+05:30,2020-09-02 15:15:00+05:30,11482.2,11540.5,60.75,58.3,EOD_EXIT
long,2020-09-03 10:25:00+05:30,2020-09-03 11:30:00+05:30,11564.35,11527.6,0.0,-36.75,ST_TRAIL
long,2020-09-03 13:05:00+05:30,2020-09-03 14:55:00+05:30,11564.5,11528.35,0.0,-36.15,ST_TRAIL
short,2020-09-04 13:55:00+05:30,2020-09-04 15:15:00+05:30,11415.7,11343.05,105.1,72.65,EOD_EXIT
short,2020-09-07 09:35:00+05:30,2020-09-07 11:15:00+05:30,11302.2,11336.4,39.25,-34.2,ST_TRAIL
long,2020-09-08 10:15:00+05:30,2020-09-08 13:35:00+05:30,11386.6,11405.4,44.5,18.8,ST_TRAIL
long,2020-09-08 14:15:00+05:30,2020-09-08 14:30:00+05:30,11399.25,11363.85,0.0,-35.4,ST_TRAIL
short,2020-09-09 10:25:00+05:30,2020-09-09 12:20:00+05:30,11236.0,11219.55,40.25,16.45,ST_TRAIL
long,2020-09-10 10:00:00+05:30,2020-09-10 12:55:00+05:30,11355.9,11397.6,84.1,41.7,ST_TRAIL
long,2020-09-11 14:15:00+05:30,2020-09-11 15:15:00+05:30,11455.15,11468.1,15.0,12.95,EOD_EXIT
long,2020-09-14 10:35:00+05:30,2020-09-14 12:20:00+05:30,11547.3,11542.15,15.05,-5.15,ST_TRAIL
short,2020-09-14 14:10:00+05:30,2020-09-14 14:55:00+05:30,11442.85,11445.9,34.0,-3.05,ST_TRAIL
long,2020-09-15 09:40:00+05:30,2020-09-15 13:10:00+05:30,11499.4,11478.5,9.05,-20.9,ST_TRAIL
long,2020-09-15 14:05:00+05:30,2020-09-15 15:15:00+05:30,11511.9,11524.4,13.95,12.5,EOD_EXIT
long,2020-09-16 09:50:00+05:30,2020-09-16 11:45:00+05:30,11545.0,11533.25,15.0,-11.75,ST_TRAIL
short,2020-09-17 11:30:00+05:30,2020-09-17 12:55:00+05:30,11554.25,11543.7,39.95,10.55,ST_TRAIL
long,2020-09-18 13:50:00+05:30,2020-09-18 14:20:00+05:30,11567.9,11490.4,4.9,-77.5,STOP_LOSS
short,2020-09-18 14:25:00+05:30,2020-09-18 14:55:00+05:30,11504.1,11509.0,33.4,-4.9,ST_TRAIL
short,2020-09-21 11:05:00+05:30,2020-09-21 15:15:00+05:30,11492.55,11247.05,245.5,245.5,EOD_EXIT
short,2020-09-22 09:40:00+05:30,2020-09-22 10:00:00+05:30,11157.8,11159.95,61.1,-2.15,BREAKEVEN_SL
short,2020-09-23 13:50:00+05:30,2020-09-23 14:25:00+05:30,11033.65,11096.75,0.0,-63.1,STOP_LOSS
short,2020-09-24 10:10:00+05:30,2020-09-24 13:00:00+05:30,10975.45,10934.65,75.5,40.8,ST_TRAIL
short,2020-09-24 13:35:00+05:30,2020-09-24 15:15:00+05:30,10910.75,10803.15,111.7,107.6,EOD_EXIT
long,2020-09-25 11:25:00+05:30,2020-09-25 15:15:00+05:30,10934.5,11050.1,124.3,115.6,EOD_EXIT
long,2020-09-28 09:40:00+05:30,2020-09-28 15:15:00+05:30,11157.35,11229.05,80.4,71.7,EOD_EXIT
short,2020-09-29 10:50:00+05:30,2020-09-29 11:35:00+05:30,11220.25,11245.05,22.1,-24.8,ST_TRAIL
long,2020-09-29 14:25:00+05:30,2020-09-29 14:50:00+05:30,11268.85,11242.15,9.4,-26.7,ST_TRAIL
short,2020-09-30 09:55:00+05:30,2020-09-30 10:25:00+05:30,11195.85,11253.85,0.0,-58.0,STOP_LOSS
long,2020-09-30 14:15:00+05:30,2020-09-30 14:50:00+05:30,11280.8,11256.6,4.75,-24.2,ST_TRAIL
long,2020-10-01 10:10:00+05:30,2020-10-01 13:20:00+05:30,11388.2,11396.6,33.0,8.4,ST_TRAIL
long,2020-10-01 14:20:00+05:30,2020-10-01 14:30:00+05:30,11424.3,11396.45,0.0,-27.85,ST_TRAIL
long,2020-10-05 09:40:00+05:30,2020-10-05 11:35:00+05:30,11548.25,11533.6,17.95,-14.65,ST_TRAIL
short,2020-10-05 13:00:00+05:30,2020-10-05 13:40:00+05:30,11494.7,11499.3,30.55,-4.6,ST_TRAIL
long,2020-10-06 10:05:00+05:30,2020-10-06 12:40:00+05:30,11601.5,11586.2,6.3,-15.3,ST_TRAIL
long,2020-10-06 14:05:00+05:30,2020-10-06 15:15:00+05:30,11602.3,11667.1,64.8,64.8,EOD_EXIT
long,2020-10-07 09:40:00+05:30,2020-10-07 11:00:00+05:30,11684.6,11708.3,55.65,23.7,ST_TRAIL
long,2020-10-08 09:40:00+05:30,2020-10-08 13:55:00+05:30,11876.05,11860.15,21.65,-15.9,ST_TRAIL
long,2020-10-09 10:10:00+05:30,2020-10-09 12:15:00+05:30,11850.25,11896.1,77.25,45.85,ST_TRAIL
long,2020-10-09 14:15:00+05:30,2020-10-09 15:15:00+05:30,11909.75,11912.3,7.25,2.55,EOD_EXIT
short,2020-10-12 13:10:00+05:30,2020-10-12 13:50:00+05:30,11920.6,11923.1,44.75,-2.5,BREAKEVEN_SL
long,2020-10-13 09:45:00+05:30,2020-10-13 12:00:00+05:30,11958.8,11945.6,23.7,-13.2,ST_TRAIL
short,2020-10-14 09:40:00+05:30,2020-10-14 12:00:00+05:30,11843.3,11858.2,13.95,-14.9,ST_TRAIL
short,2020-10-14 13:05:00+05:30,2020-10-14 13:55:00+05:30,11836.7,11861.45,7.2,-24.75,ST_TRAIL
long,2020-10-14 14:20:00+05:30,2020-10-14 15:15:00+05:30,11912.5,11989.4,76.9,76.9,EOD_EXIT
long,2020-10-15 09:50:00+05:30,2020-10-15 10:40:00+05:30,11969.2,11918.9,2.1,-50.3,STOP_LOSS
short,2020-10-15 10:45:00+05:30,2020-10-15 15:15:00+05:30,11929.5,11682.3,264.35,247.2,EOD_EXIT
short,2020-10-16 09:55:00+05:30,2020-10-16 10:10:00+05:30,11681.4,11732.55,0.0,-51.15,STOP_LOSS
long,2020-10-16 10:50:00+05:30,2020-10-16 11:35:00+05:30,11758.9,11715.7,8.4,-43.2,ST_TRAIL
long,2020-10-19 10:00:00+05:30,2020-10-19 11:05:00+05:30,11882.9,11853.3,7.45,-29.6,ST_TRAIL
long,2020-10-19 14:05:00+05:30,2020-10-19 15:15:00+05:30,11872.95,11869.65,10.5,-3.3,EOD_EXIT
short,2020-10-20 14:00:00+05:30,2020-10-20 15:15:00+05:30,11888.35,11892.7,2.05,-4.35,EOD_EXIT
long,2020-10-21 09:40:00+05:30,2020-10-21 12:40:00+05:30,12012.45,11994.25,0.05,-18.2,ST_TRAIL
short,2020-10-21 13:25:00+05:30,2020-10-21 14:35:00+05:30,11909.75,11843.8,119.25,65.95,ST_TRAIL
short,2020-10-26 11:20:00+05:30,2020-10-26 13:15:00+05:30,11853.85,11797.7,96.05,56.15,ST_TRAIL
