direction,entry_tier,entry_time,exit_time,entry_price,exit_price,sl_at_entry,sl_at_exit,be_triggered,pnl,mfe_pts,mae_pts,peak_profit_pts,exit_reason,holding_mins,holding_time,opt_dS,opt_delta_entry,opt_delta_exit,opt_gamma,opt_theta_daily,opt_vega,opt_vix_entry,opt_vix_exit,opt_vix_chg,opt_delta_effect,opt_gamma_effect,opt_gamma_pnl,opt_theta_effect,opt_vega_effect,opt_change,opt_pnl_per_lot,opt_gross_pnl,opt_slippage,opt_pnl_total,opt_breakeven_dS
long,C,2020-01-10 09:30:00+05:30,2020-01-10 10:50:00+05:30,12240.15,12274.65,12223.839280952872,12275.32307534593,True,34.5,45.0,9.1,41.1,TRAIL_SL,80,1H:20M,34.5,0.2,0.2276,0.0008,0.0,6.0,,,0.0,7.3285,0.0,35.7075,0.0,0.0,7.3285,7.3285,549.64,50.0,499.64,0.0
long,A,2020-01-10 10:50:00+05:30,2020-01-10 11:50:00+05:30,12274.65,12301.2,12264.528143131856,12303.320358809551,True,26.55,36.4,0.65,32.95,TRAIL_SL,60,1H:00M,26.55,0.2,0.22124,0.0008,0.0,6.0,,,0.0,5.5638,0.0,21.1471,0.0,0.0,5.5638,5.5638,417.28,50.0,367.28,0.0
long,C,2020-01-10 11:50:00+05:30,2020-01-10 12:55:00+05:30,12301.2,12290.65,12291.901955269888,12291.901955269888,False,-10.55,8.1,10.9,7.65,STOP_LOSS,65,1H:05M,-10.55,0.2,0.19156,0.0008,0.0,6.0,,,0.0,-2.0699,0.0,3.3391,0.0,0.0,-2.0699,-2.0699,-155.24,50.0,-205.24,0.0
long,C,2020-01-13 09:30:00+05:30,2020-01-13 14:05:00+05:30,12326.6,12296.3,12306.537153459944,12306.537153459944,False,-30.3,9.15,30.6,8.3,STOP_LOSS,275,4H:35M,-30.3,0.2,0.17576,0.0008,0.0,6.0,,,0.0,-5.7295,0.0,27.5427,0.0,0.0,-5.7295,-5.7295,-429.71,50.0,-479.71,0.0
long,C,2020-01-14 09:30:00+05:30,2020-01-14 09:40:00+05:30,12347.65,12330.6,12332.918910186709,12332.918910186709,False,-17.05,0.65,17.6,0.0,STOP_LOSS,10,0H:10M,-17.05,0.2,0.18636,0.0008,0.0,6.0,,,0.0,-3.3053,0.0,8.7211,0.0,0.0,-3.3053,-3.3053,-247.9,50.0,-297.9,0.0
long,A,2020-01-14 09:40:00+05:30,2020-01-14 15:10:00+05:30,12330.6,12361.55,12316.135848095795,12362.252790801276,True,30.95,43.05,11.2,36.8,TRAIL_SL,330,5H:30M,30.95,0.2,0.22476,0.0008,0.0,6.0,,,0.0,6.5348,0.0,28.7371,0.0,0.0,6.5348,6.5348,490.11,50.0,440.11,0.0
short,C,2020-01-15 09:30:00+05:30,2020-01-15 14:45:00+05:30,12307.2,12317.6,12315.8782502895,12315.8782502895,False,-10.4,28.15,13.1,26.45,STOP_LOSS,315,5H:15M,10.4,-0.2,-0.19168,0.0008,0.0,6.0,,,0.0,-2.0411,0.0,3.2448,0.0,0.0,-2.0411,-2.0411,-153.08,50.0,-203.08,0.0
long,C,2020-01-16 09:30:00+05:30,2020-01-16 10:25:00+05:30,12371.55,12348.7,12357.731391583226,12357.731391583226,False,-22.85,17.45,26.15,13.15,STOP_LOSS,55,0H:55M,-22.85,0.2,0.18172,0.0008,0.0,6.0,,,0.0,-4.382,0.0,15.6637,0.0,0.0,-4.382,-4.382,-328.65,50.0,-378.65,0.0
short,C,2020-01-16 11:05:00+05:30,2020-01-16 11:30:00+05:30,12330.75,12337.5,12337.251394728994,12337.251394728994,False,-6.75,14.9,8.45,9.35,STOP_LOSS,25,0H:25M,6.75,-0.2,-0.1946,0.0008,0.0,6.0,,,0.0,-1.3336,0.0,1.3669,0.0,0.0,-1.3336,-1.3336,-100.02,50.0,-150.02,0.0
long,C,2020-01-17 10:10:00+05:30,2020-01-17 11:15:00+05:30,12377.65,12363.1,12364.0212991783,12364.0212991783,False,-14.55,7.6,16.6,1.75,STOP_LOSS,65,1H:05M,-14.55,0.2,0.18836,0.0008,0.0,6.0,,,0.0,-2.8338,0.0,6.3511,0.0,0.0,-2.8338,-2.8338,-212.53,50.0,-262.53,0.0
long,A,2020-01-20 09:30:00+05:30,2020-01-20 09:45:00+05:30,12358.85,12334.0,12334.006217815962,12334.006217815962,False,-24.85,0.35,25.85,0.0,STOP_LOSS,15,0H:15M,-24.85,0.2,0.18012,0.0008,0.0,6.0,,,0.0,-4.7477,0.0,18.5257,0.0,0.0,-4.7477,-4.7477,-356.08,50.0,-406.08,0.0
short,C,2020-01-20 09:50:00+05:30,2020-01-20 10:45:00+05:30,12323.65,12301.0,12337.660098061213,12293.24053332411,True,22.65,46.1,5.6,38.8,TRAIL_SL,55,0H:55M,-22.65,-0.2,-0.21812,0.0008,0.0,6.0,,,0.0,4.7147,0.0,15.3907,0.0,0.0,4.7147,4.7147,353.6,50.0,303.6,0.0
short,B,2020-01-20 10:45:00+05:30,2020-01-20 13:15:00+05:30,12301.0,12254.9,12312.029744434452,12252.658489130568,True,46.1,54.9,10.3,54.25,TRAIL_SL,150,2H:30M,-46.1,-0.2,-0.23688,0.0008,0.0,6.0,,,0.0,9.9851,0.0,63.7563,0.0,0.0,9.9851,9.9851,748.88,50.0,698.88,0.0
short,C,2020-01-20 13:15:00+05:30,2020-01-20 13:25:00+05:30,12254.9,12264.5,12262.505863224782,12262.505863224782,False,-9.6,6.25,12.2,0.75,STOP_LOSS,10,0H:10M,9.6,-0.2,-0.19232,0.0008,0.0,6.0,,,0.0,-1.8868,0.0,2.7648,0.0,0.0,-1.8868,-1.8868,-141.51,50.0,-191.51,0.0
short,C,2020-01-21 09:30:00+05:30,2020-01-21 09:40:00+05:30,12199.5,12219.7,12213.91775683991,12213.91775683991,False,-20.2,4.85,22.25,0.0,STOP_LOSS,10,0H:10M,20.2,-0.2,-0.18384,0.0008,0.0,6.0,,,0.0,-3.8931,0.0,12.2412,0.0,0.0,-3.8931,-3.8931,-291.98,50.0,-341.98,0.0
short,B,2020-01-21 10:00:00+05:30,2020-01-21 11:10:00+05:30,12216.4,12189.1,12228.034748016433,12179.898398369847,True,27.3,48.2,6.3,43.65,TRAIL_SL,70,1H:10M,-27.3,-0.2,-0.22184,0.0008,0.0,6.0,,,0.0,5.7283,0.0,22.3587,0.0,0.0,5.7283,5.7283,429.62,50.0,379.62,0.0
short,B,2020-01-21 11:10:00+05:30,2020-01-21 11:55:00+05:30,12189.1,12197.55,12197.254629280029,12197.254629280029,False,-8.45,13.05,11.2,9.0,STOP_LOSS,45,0H:45M,8.45,-0.2,-0.19324,0.0008,0.0,6.0,,,0.0,-1.6643,0.0,2.1421,0.0,0.0,-1.6643,-1.6643,-124.82,50.0,-174.82,0.0
short,C,2020-01-22 10:20:00+05:30,2020-01-22 10:45:00+05:30,12136.3,12147.05,12146.640285927253,12146.640285927253,False,-10.75,10.4,14.6,2.6,STOP_LOSS,25,0H:25M,10.75,-0.2,-0.1914,0.0008,0.0,6.0,,,0.0,-2.1084,0.0,3.4669,0.0,0.0,-2.1084,-2.1084,-158.13,50.0,-208.13,0.0
short,B,2020-01-22 10:50:00+05:30,2020-01-22 14:10:00+05:30,12150.55,12107.75,12159.139188141673,12104.856213935504,True,42.8,54.25,3.45,52.35,TRAIL_SL,200,3H:20M,-42.8,-0.2,-0.23424,0.0008,0.0,6.0,,,0.0,9.2195,0.0,54.9552,0.0,0.0,9.2195,9.2195,691.46,50.0,641.46,0.0
long,C,2020-01-23 09:30:00+05:30,2020-01-23 11:05:00+05:30,12146.35,12119.8,12128.017579999032,12128.017579999032,False,-26.55,31.55,29.65,24.0,STOP_LOSS,95,1H:35M,-26.55,0.2,0.17876,0.0008,0.0,6.0,,,0.0,-5.0562,0.0,21.1471,0.0,0.0,-5.0562,-5.0562,-379.22,50.0,-429.22,0.0
long,C,2020-01-23 12:40:00+05:30,2020-01-23 15:10:00+05:30,12161.15,12180.75,12150.129748903699,12181.183156742696,True,19.6,27.35,6.6,24.85,TRAIL_SL,150,2H:30M,19.6,0.2,0.21568,0.0008,0.0,6.0,,,0.0,4.0583,0.0,11.5248,0.0,0.0,4.0583,4.0583,304.37,50.0,254.37,0.0
long,C,2020-01-24 09:35:00+05:30,2020-01-24 10:45:00+05:30,12201.4,12232.85,12184.928368899276,12234.145570060227,True,31.45,44.9,0.6,39.65,TRAIL_SL,70,1H:10M,31.45,0.2,0.22516,0.0008,0.0,6.0,,,0.0,6.6461,0.0,29.6731,0.0,0.0,6.6461,6.6461,498.46,50.0,448.46,0.0
long,A,2020-01-24 10:45:00+05:30,2020-01-24 12:15:00+05:30,12232.85,12220.8,12220.814614768782,12220.814614768782,False,-12.05,5.65,16.75,0.25,STOP_LOSS,90,1H:30M,-12.05,0.2,0.19036,0.0008,0.0,6.0,,,0.0,-2.3577,0.0,4.3561,0.0,0.0,-2.3577,-2.3577,-176.83,50.0,-226.83,0.0
short,C,2020-01-27 09:30:00+05:30,2020-01-27 09:35:00+05:30,12172.65,12186.75,12186.513132285676,12186.513132285676,False,-14.1,0.65,27.1,0.0,STOP_LOSS,5,0H:05M,14.1,-0.2,-0.18872,0.0008,0.0,6.0,,,0.0,-2.7484,0.0,5.9643,0.0,0.0,-2.7484,-2.7484,-206.13,50.0,-256.13,0.0
short,B,2020-01-27 10:00:00+05:30,2020-01-27 10:20:00+05:30,12201.9,12216.2,12215.146110611551,12215.146110611551,False,-14.3,4.35,14.65,0.0,STOP_LOSS,20,0H:20M,14.3,-0.2,-0.18856,0.0008,0.0,6.0,,,0.0,-2.7864,0.0,6.1347,0.0,0.0,-2.7864,-2.7864,-208.98,50.0,-258.98,0.0
short,B,2020-01-27 10:30:00+05:30,2020-01-27 13:55:00+05:30,12209.15,12176.7,12219.277822765636,12172.701605381784,True,32.45,46.95,1.4,42.15,TRAIL_SL,205,3H:25M,-32.45,-0.2,-0.22596,0.0008,0.0,6.0,,,0.0,6.8691,0.0,31.5901,0.0,0.0,6.8691,6.8691,515.18,50.0,465.18,0.0
short,C,2020-01-28 10:25:00+05:30,2020-01-28 10:35:00+05:30,12105.75,12119.2,12116.172873875023,12116.172873875023,False,-13.45,7.4,14.6,2.55,STOP_LOSS,10,0H:10M,13.45,-0.2,-0.18924,0.0008,0.0,6.0,,,0.0,-2.6249,0.0,5.4271,0.0,0.0,-2.6249,-2.6249,-196.87,50.0,-246.87,0.0
short,B,2020-01-28 11:00:00+05:30,2020-01-28 11:20:00+05:30,12113.0,12122.35,12122.192246785906,12122.192246785906,False,-9.35,5.7,10.45,4.2,STOP_LOSS,20,0H:20M,9.35,-0.2,-0.19252,0.0008,0.0,6.0,,,0.0,-1.8385,0.0,2.6227,0.0,0.0,-1.8385,-1.8385,-137.89,50.0,-187.89,0.0
long,C,2020-01-29 09:30:00+05:30,2020-01-29 10:00:00+05:30,12125.7,12137.0,12104.292336586199,12141.934628663686,True,11.3,29.7,0.75,26.05,TRAIL_SL,30,0H:30M,11.3,0.2,0.20904,0.0008,0.0,6.0,,,0.0,2.306,0.0,3.8307,0.0,0.0,2.306,2.306,172.95,50.0,122.95,0.0
long,A,2020-01-29 10:00:00+05:30,2020-01-29 13:35:00+05:30,12137.0,12107.95,12119.541753584663,12119.541753584663,False,-29.05,24.15,33.0,22.4,STOP_LOSS,215,3H:35M,-29.05,0.2,0.17676,0.0008,0.0,6.0,,,0.0,-5.5062,0.0,25.3171,0.0,0.0,-5.5062,-5.5062,-412.96,50.0,-462.96,0.0
short,C,2020-01-30 09:30:00+05:30,2020-01-30 13:15:00+05:30,12077.15,12036.65,12089.314613729208,12032.134037791793,True,40.5,56.45,9.65,50.15,TRAIL_SL,225,3H:45M,-40.5,-0.2,-0.2324,0.0008,0.0,6.0,,,0.0,8.6905,0.0,49.2075,0.0,0.0,8.6905,8.6905,651.79,50.0,601.79,0.0
short,B,2020-01-30 13:15:00+05:30,2020-01-30 15:00:00+05:30,12036.65,12055.15,12043.286385566136,12043.286385566136,False,-18.5,25.65,21.35,24.0,STOP_LOSS,105,1H:45M,18.5,-0.2,-0.1852,0.0008,0.0,6.0,,,0.0,-3.5768,0.0,10.2675,0.0,0.0,-3.5768,-3.5768,-268.26,50.0,-318.26,0.0
long,C,2020-01-31 09:30:00+05:30,2020-01-31 09:45:00+05:30,12071.95,12036.65,12047.098295125546,12047.098295125546,False,-35.3,4.7,36.5,0.0,STOP_LOSS,15,0H:15M,-35.3,0.2,0.17176,0.0008,0.0,6.0,,,0.0,-6.6114,0.0,37.3827,0.0,0.0,-6.6114,-6.6114,-495.86,50.0,-545.86,0.0
short,C,2020-01-31 11:05:00+05:30,2020-01-31 11:55:00+05:30,12002.7,11974.85,12012.360089684855,11973.1345363148,True,27.85,40.85,0.55,37.5,TRAIL_SL,50,0H:50M,-27.85,-0.2,-0.22228,0.0008,0.0,6.0,,,0.0,5.8492,0.0,23.2687,0.0,0.0,5.8492,5.8492,438.69,50.0,388.69,0.0
short,B,2020-01-31 11:55:00+05:30,2020-01-31 12:35:00+05:30,11974.85,11989.95,11984.410747674367,11984.410747674367,False,-15.1,13.25,16.65,7.3,STOP_LOSS,40,0H:40M,15.1,-0.2,-0.18792,0.0008,0.0,6.0,,,0.0,-2.9379,0.0,6.8403,0.0,0.0,-2.9379,-2.9379,-220.34,50.0,-270.34,0.0
short,B,2020-02-01 09:30:00+05:30,2020-02-01 10:00:00+05:30,11946.35,11969.9,11964.51747656856,11964.51747656856,False,-23.55,9.3,32.55,4.75,STOP_LOSS,30,0H:30M,23.55,-0.2,-0.18116,0.0008,0.0,6.0,,,0.0,-4.5103,0.0,16.6381,0.0,0.0,-4.5103,-4.5103,-338.28,50.0,-388.28,0.0
short,C,2020-02-01 12:05:00+05:30,2020-02-01 12:30:00+05:30,11937.25,11956.0,11950.310413755935,11950.310413755935,False,-18.75,15.85,30.35,13.7,STOP_LOSS,25,0H:25M,18.75,-0.2,-0.185,0.0008,0.0,6.0,,,0.0,-3.6234,0.0,10.5469,0.0,0.0,-3.6234,-3.6234,-271.76,50.0,-321.76,0.0
short,B,2020-02-01 12:35:00+05:30,2020-02-01 13:00:00+05:30,11942.55,11941.2,11955.922198945262,11909.150657960701,True,1.35,73.15,17.6,47.05,TRAIL_SL,25,0H:25M,-1.35,-0.2,-0.20108,0.0008,0.0,6.0,,,0.0,0.2707,0.0,0.0547,0.0,0.0,0.2707,0.2707,20.3,50.0,-29.7,0.0
short,B,2020-02-01 13:10:00+05:30,2020-02-01 13:35:00+05:30,11909.55,11806.6,11940.866902051726,11805.110461346996,True,102.95,166.7,2.45,134.65,TRAIL_SL,25,0H:25M,-102.95,-0.2,-0.28236,0.0008,0.0,6.0,,,0.0,24.4055,0.0,317.9611,0.0,0.0,24.4055,24.4055,1830.41,50.0,1780.41,0.0
short,C,2020-02-03 09:30:00+05:30,2020-02-03 09:45:00+05:30,11626.3,11692.8,11653.296497856936,11653.296497856936,False,-66.5,10.45,66.5,0.0,STOP_LOSS,15,0H:15M,66.5,-0.2,-0.1468,0.0008,0.0,6.0,,,0.0,-11.708,0.0,132.6675,0.0,0.0,-11.708,-11.708,-878.1,50.0,-928.1,0.0
short,B,2020-02-03 10:00:00+05:30,2020-02-03 10:20:00+05:30,11688.85,11717.4,11713.51502197196,11713.51502197196,False,-28.55,1.3,37.45,0.0,STOP_LOSS,20,0H:20M,28.55,-0.2,-0.17716,0.0008,0.0,6.0,,,0.0,-5.4166,0.0,24.4531,0.0,0.0,-5.4166,-5.4166,-406.24,50.0,-456.24,0.0
short,C,2020-02-03 11:25:00+05:30,2020-02-03 11:35:00+05:30,11681.45,11701.4,11696.970884613987,11696.970884613987,False,-19.95,17.75,25.6,0.0,STOP_LOSS,10,0H:10M,19.95,-0.2,-0.18404,0.0008,0.0,6.0,,,0.0,-3.8467,0.0,11.9401,0.0,0.0,-3.8467,-3.8467,-288.5,50.0,-338.5,0.0
long,C,2020-02-04 09:30:00+05:30,2020-02-04 10:45:00+05:30,11832.8,11885.25,11802.533203578985,11886.279012301584,True,52.45,62.65,12.75,62.65,TRAIL_SL,75,1H:15M,52.45,0.2,0.24196,0.0008,0.0,6.0,,,0.0,11.4804,0.0,82.5301,0.0,0.0,11.4804,11.4804,861.03,50.0,811.03,0.0
long,C,2020-02-04 10:45:00+05:30,2020-02-04 11:55:00+05:30,11885.25,11930.95,11868.574471813046,11939.20413430672,True,45.7,67.5,0.1,61.4,TRAIL_SL,70,1H:10M,45.7,0.2,0.23656,0.0008,0.0,6.0,,,0.0,9.8919,0.0,62.6547,0.0,0.0,9.8919,9.8919,741.89,50.0,691.89,0.0
long,A,2020-02-04 11:55:00+05:30,2020-02-04 13:55:00+05:30,11930.95,11969.5,11916.39800774629,11969.655901183376,True,38.55,45.55,13.35,44.75,TRAIL_SL,120,2H:00M,38.55,0.2,0.23084,0.0008,0.0,6.0,,,0.0,8.245,0.0,44.5831,0.0,0.0,8.245,8.245,618.37,50.0,568.37,0.0
long,C,2020-02-05 09:30:00+05:30,2020-02-05 11:55:00+05:30,12026.45,11996.25,12006.218403384995,12006.218403384995,False,-30.2,22.85,31.5,19.75,STOP_LOSS,145,2H:25M,-30.2,0.2,0.17584,0.0008,0.0,6.0,,,0.0,-5.7117,0.0,27.3612,0.0,0.0,-5.7117,-5.7117,-428.37,50.0,-478.37,0.0
long,C,2020-02-06 09:30:00+05:30,2020-02-06 09:45:00+05:30,12125.85,12135.05,12107.153450240929,12141.09000686826,True,9.2,25.0,5.4,25.0,TRAIL_SL,15,0H:15M,9.2,0.2,0.20736,0.0008,0.0,6.0,,,0.0,1.8705,0.0,2.5392,0.0,0.0,1.8705,1.8705,140.29,50.0,90.29,0.0
long,A,2020-02-06 09:50:00+05:30,2020-02-06 10:40:00+05:30,12130.0,12110.75,12111.250854762096,12111.250854762096,False,-19.25,5.15,20.85,4.25,STOP_LOSS,50,0H:50M,-19.25,0.2,0.1846,0.0008,0.0,6.0,,,0.0,-3.7166,0.0,11.1169,0.0,0.0,-3.7166,-3.7166,-278.74,50.0,-328.74,0.0
long,A,2020-02-06 10:40:00+05:30,2020-02-06 10:55:00+05:30,12110.75,12097.5,12097.766647483459,12097.766647483459,False,-13.25,1.15,14.2,0.0,STOP_LOSS,15,0H:15M,-13.25,0.2,0.1894,0.0008,0.0,6.0,,,0.0,-2.5868,0.0,5.2669,0.0,0.0,-2.5868,-2.5868,-194.01,50.0,-244.01,0.0
long,C,2020-02-06 11:55:00+05:30,2020-02-06 13:50:00+05:30,12149.55,12125.6,12130.419301852284,12130.419301852284,False,-23.95,10.9,26.3,9.15,STOP_LOSS,115,1H:55M,-23.95,0.2,0.18084,0.0008,0.0,6.0,,,0.0,-4.5835,0.0,17.2081,0.0,0.0,-4.5835,-4.5835,-343.76,50.0,-393.76,0.0
short,C,2020-02-07 11:25:00+05:30,2020-02-07 12:30:00+05:30,12089.5,12102.8,12096.66655352321,12096.66655352321,False,-13.3,14.8,22.75,8.15,STOP_LOSS,65,1H:05M,13.3,-0.2,-0.18936,0.0008,0.0,6.0,,,0.0,-2.5963,0.0,5.3067,0.0,0.0,-2.5963,-2.5963,-194.72,50.0,-244.72,0.0
short,C,2020-02-10 09:30:00+05:30,2020-02-10 10:50:00+05:30,12045.75,12009.35,12056.208416270681,12002.004137888125,True,36.4,54.95,11.85,50.45,TRAIL_SL,80,1H:20M,-36.4,-0.2,-0.22912,0.0008,0.0,6.0,,,0.0,7.757,0.0,39.7488,0.0,0.0,7.757,7.757,581.77,50.0,531.77,0.0
short,B,2020-02-10 10:50:00+05:30,2020-02-10 11:45:00+05:30,12009.35,12021.35,12017.38440405193,12017.38440405193,False,-12.0,10.2,14.1,8.55,STOP_LOSS,55,0H:55M,12.0,-0.2,-0.1904,0.0008,0.0,6.0,,,0.0,-2.3482,0.0,4.32,0.0,0.0,-2.3482,-2.3482,-176.11,50.0,-226.11,0.0
long,C,2020-02-11 09:30:00+05:30,2020-02-11 11:55:00+05:30,12158.15,12131.3,12135.277334605977,12135.277334605977,False,-26.85,13.85,27.6,6.1,STOP_LOSS,145,2H:25M,-26.85,0.2,0.17852,0.0008,0.0,6.0,,,0.0,-5.1105,0.0,21.6277,0.0,0.0,-5.1105,-5.1105,-383.29,50.0,-433.29,0.0
long,C,2020-02-12 09:30:00+05:30,2020-02-12 15:10:00+05:30,12207.2,12194.65,12186.993106160924,12186.993106160924,False,-12.55,24.35,20.15,23.85,SOFT_EOD_EXIT,340,5H:40M,-12.55,0.2,0.18996,0.0008,0.0,6.0,,,0.0,-2.4533,0.0,4.7251,0.0,0.0,-2.4533,-2.4533,-184.0,50.0,-234.0,0.0
short,C,2020-02-13 09:45:00+05:30,2020-02-13 15:10:00+05:30,12174.3,12174.75,12181.691454883023,12181.691454883023,False,-0.45,34.3,2.0,32.45,SOFT_EOD_EXIT,325,5H:25M,0.45,-0.2,-0.19964,0.0008,0.0,6.0,,,0.0,-0.0899,0.0,0.0061,0.0,0.0,-0.0899,-0.0899,-6.74,50.0,-56.74,0.0
long,C,2020-02-14 09:30:00+05:30,2020-02-14 09:45:00+05:30,12233.25,12215.55,12216.360586484552,12216.360586484552,False,-17.7,5.65,20.25,0.0,STOP_LOSS,15,0H:15M,-17.7,0.2,0.18584,0.0008,0.0,6.0,,,0.0,-3.4272,0.0,9.3987,0.0,0.0,-3.4272,-3.4272,-257.04,50.0,-307.04,0.0
long,A,2020-02-14 09:45:00+05:30,2020-02-14 10:00:00+05:30,12215.55,12195.95,12199.461572890832,12199.461572890832,False,-19.6,7.5,19.7,0.0,STOP_LOSS,15,0H:15M,-19.6,0.2,0.18432,0.0008,0.0,6.0,,,0.0,-3.7817,0.0,11.5248,0.0,0.0,-3.7817,-3.7817,-283.63,50.0,-333.63,0.0
short,C,2020-02-14 10:50:00+05:30,2020-02-14 11:10:00+05:30,12147.05,12121.95,12159.374470082132,12116.264023293736,True,25.1,48.1,0.7,43.1,TRAIL_SL,20,0H:20M,-25.1,-0.2,-0.22008,0.0008,0.0,6.0,,,0.0,5.2468,0.0,18.9003,0.0,0.0,5.2468,5.2468,393.51,50.0,343.51,0.0
short,B,2020-02-14 11:25:00+05:30,2020-02-14 11:35:00+05:30,12144.15,12163.15,12158.712539735614,12158.712539735614,False,-19.0,0.85,27.55,0.0,STOP_LOSS,10,0H:10M,19.0,-0.2,-0.1848,0.0008,0.0,6.0,,,0.0,-3.67,0.0,10.83,0.0,0.0,-3.67,-3.67,-275.25,50.0,-325.25,0.0
short,C,2020-02-17 09:30:00+05:30,2020-02-17 09:35:00+05:30,12089.7,12125.95,12105.679589861134,12105.679589861134,False,-36.25,2.15,45.6,0.0,STOP_LOSS,5,0H:05M,36.25,-0.2,-0.171,0.0008,0.0,6.0,,,0.0,-6.7769,0.0,39.4219,0.0,0.0,-6.7769,-6.7769,-508.27,50.0,-558.27,0.0
short,B,2020-02-17 10:00:00+05:30,2020-02-17 12:30:00+05:30,12105.45,12072.6,12121.397964765589,12072.34175431876,True,32.85,43.2,11.25,38.95,TRAIL_SL,150,2H:30M,-32.85,-0.2,-0.22628,0.0008,0.0,6.0,,,0.0,6.9585,0.0,32.3737,0.0,0.0,6.9585,6.9585,521.89,50.0,471.89,0.0
short,C,2020-02-17 12:30:00+05:30,2020-02-17 15:10:00+05:30,12072.6,12042.75,12079.965091554837,12079.965091554837,False,29.85,35.4,8.55,31.0,SOFT_EOD_EXIT,160,2H:40M,-29.85,-0.2,-0.22388,0.0008,0.0,6.0,,,0.0,6.2908,0.0,26.7307,0.0,0.0,6.2908,6.2908,471.81,50.0,421.81,0.0
short,C,2020-02-18 09:30:00+05:30,2020-02-18 11:30:00+05:30,11964.1,11934.2,11977.357569550084,11930.596559440779,True,29.9,40.65,12.5,38.55,TRAIL_SL,120,2H:00M,-29.9,-0.2,-0.22392,0.0008,0.0,6.0,,,0.0,6.3018,0.0,26.8203,0.0,0.0,6.3018,6.3018,472.64,50.0,422.64,0.0
short,B,2020-02-18 11:30:00+05:30,2020-02-18 14:20:00+05:30,11934.2,11948.35,11940.148158586067,11940.148158586067,False,-14.15,25.9,18.1,25.4,STOP_LOSS,170,2H:50M,14.15,-0.2,-0.18868,0.0008,0.0,6.0,,,0.0,-2.7579,0.0,6.0067,0.0,0.0,-2.7579,-2.7579,-206.84,50.0,-256.84,0.0
long,C,2020-02-19 09:30:00+05:30,2020-02-19 12:30:00+05:30,12071.7,12095.65,12041.49334917356,12096.12511610272,True,23.95,34.45,29.5,29.65,TRAIL_SL,180,3H:00M,23.95,0.2,0.21916,0.0008,0.0,6.0,,,0.0,4.9965,0.0,17.2081,0.0,0.0,4.9965,4.9965,374.74,50.0,324.74,0.0
long,C,2020-02-19 12:30:00+05:30,2020-02-19 13:15:00+05:30,12095.65,12112.0,12085.545534578046,12115.436345607073,True,16.35,29.85,0.7,24.75,TRAIL_SL,45,0H:45M,16.35,0.2,0.21308,0.0008,0.0,6.0,,,0.0,3.3662,0.0,8.0197,0.0,0.0,3.3662,3.3662,252.47,50.0,202.47,0.0
long,A,2020-02-19 13:15:00+05:30,2020-02-19 13:35:00+05:30,12112.0,12097.0,12102.373494102956,12102.373494102956,False,-15.0,2.7,21.25,0.0,STOP_LOSS,20,0H:20M,-15.0,0.2,0.188,0.0008,0.0,6.0,,,0.0,-2.919,0.0,6.75,0.0,0.0,-2.919,-2.919,-218.92,50.0,-268.92,0.0
long,A,2020-02-20 09:30:00+05:30,2020-02-20 10:05:00+05:30,12125.15,12107.0,12108.267431014727,12108.267431014727,False,-18.15,2.95,23.15,2.2,STOP_LOSS,35,0H:35M,-18.15,0.2,0.18548,0.0008,0.0,6.0,,,0.0,-3.5114,0.0,9.8827,0.0,0.0,-3.5114,-3.5114,-263.36,50.0,-313.36,0.0
short,C,2020-02-24 09:30:00+05:30,2020-02-24 11:50:00+05:30,11951.2,11975.3,11970.397077476462,11970.397077476462,False,-24.1,12.8,29.5,9.8,STOP_LOSS,140,2H:20M,24.1,-0.2,-0.18072,0.0008,0.0,6.0,,,0.0,-4.6109,0.0,17.4243,0.0,0.0,-4.6109,-4.6109,-345.82,50.0,-395.82,0.0
short,C,2020-02-26 09:30:00+05:30,2020-02-26 13:15:00+05:30,11718.35,11751.45,11737.32765227951,11737.32765227951,False,-33.1,31.4,34.3,25.95,STOP_LOSS,225,3H:45M,33.1,-0.2,-0.17352,0.0008,0.0,6.0,,,0.0,-6.2256,0.0,32.8683,0.0,0.0,-6.2256,-6.2256,-466.92,50.0,-516.92,0.0
short,C,2020-02-27 09:30:00+05:30,2020-02-27 10:50:00+05:30,11609.75,11557.05,11624.952541464352,11554.086281494529,True,52.7,72.8,4.1,64.45,TRAIL_SL,80,1H:20M,-52.7,-0.2,-0.24216,0.0008,0.0,6.0,,,0.0,11.5398,0.0,83.3187,0.0,0.0,11.5398,11.5398,865.49,50.0,815.49,0.0
short,B,2020-02-27 10:50:00+05:30,2020-02-27 11:15:00+05:30,11557.05,11568.5,11567.425971619074,11567.425971619074,False,-11.45,0.75,13.55,0.0,STOP_LOSS,25,0H:25M,11.45,-0.2,-0.19084,0.0008,0.0,6.0,,,0.0,-2.2428,0.0,3.9331,0.0,0.0,-2.2428,-2.2428,-168.21,50.0,-218.21,0.0
short,B,2020-02-27 11:30:00+05:30,2020-02-27 12:25:00+05:30,11571.95,11583.2,11579.809707264567,11579.809707264567,False,-11.25,19.35,11.25,17.15,STOP_LOSS,55,0H:55M,11.25,-0.2,-0.191,0.0008,0.0,6.0,,,0.0,-2.2044,0.0,3.7969,0.0,0.0,-2.2044,-2.2044,-165.33,50.0,-215.33,0.0
