entry_time,exit_time,direction,entry_price,exit_price,stop_loss,peak_profit,pnl,exit_reason,month
2024-09-10 09:30:00+05:30,2024-09-10 15:00:00+05:30,long,24967.15,25042.95,24954.292497844115,157.4499999999971,75.8,TRAILING_PROFIT,2024-09
2024-09-18 13:15:00+05:30,2024-09-18 15:15:00+05:30,short,25362.0,25343.45,25426.005072742755,30.599999999998545,18.55,EOD_EXIT,2024-09
2024-09-20 10:30:00+05:30,2024-09-20 13:30:00+05:30,long,25677.65,25551.85,25640.051278552208,108.39999999999782,-125.8,STOP_LOSS,2024-09
2024-09-25 10:15:00+05:30,2024-09-25 15:00:00+05:30,short,25909.1,26017.55,25959.170404844735,28.94999999999709,-108.45,STOP_LOSS,2024-09
2024-10-04 11:45:00+05:30,2024-10-04 12:30:00+05:30,long,25423.65,25203.1,25334.667225,45.19999999999709,-220.55,STOP_LOSS,2024-10
2024-10-08 13:00:00+05:30,2024-10-08 15:15:00+05:30,long,24975.15,25039.5,24887.736975,64.34999999999854,64.35,EOD_EXIT,2024-10
2024-10-10 09:30:00+05:30,2024-10-10 10:00:00+05:30,short,25013.75,25116.95,25101.298125,0.0,-103.2,STOP_LOSS,2024-10
2024-10-15 10:00:00+05:30,2024-10-15 15:15:00+05:30,short,25055.3,25065.15,25131.168678158516,29.950000000000728,-9.85,EOD_EXIT,2024-10
2024-10-17 09:45:00+05:30,2024-10-17 15:15:00+05:30,short,24836.2,24750.2,24842.169525716392,101.40000000000146,86.0,EOD_EXIT,2024-10
2024-10-18 11:45:00+05:30,2024-10-18 15:15:00+05:30,long,24787.25,24862.65,24759.084474738305,92.09999999999854,75.4,EOD_EXIT,2024-10
2024-10-21 09:45:00+05:30,2024-10-21 13:45:00+05:30,short,24743.45,24854.3,24830.052075,22.5,-110.85,STOP_LOSS,2024-10
2024-10-28 09:45:00+05:30,2024-10-28 14:00:00+05:30,long,24287.95,24382.4,24276.001638202517,192.54999999999927,94.45,TRAILING_PROFIT,2024-10
2024-10-30 10:00:00+05:30,2024-10-30 14:00:00+05:30,long,24418.25,24324.1,24342.514561680975,41.70000000000073,-94.15,STOP_LOSS,2024-10
2024-11-05 13:30:00+05:30,2024-11-05 15:15:00+05:30,long,24073.35,24198.15,24051.735061460113,134.35000000000218,124.8,EOD_EXIT,2024-11
2024-11-11 10:30:00+05:30,2024-11-11 13:30:00+05:30,long,24239.45,24145.45,24186.730492778035,92.25,-94.0,STOP_LOSS,2024-11
2024-11-21 09:30:00+05:30,2024-11-21 15:15:00+05:30,short,23321.6,23346.75,23403.225599999998,12.849999999998545,-25.15,EOD_EXIT,2024-11
