entry_time,exit_time,direction,entry_price,exit_price,stop_loss,peak_profit,pnl,exit_reason
2024-05-10 13:18:00+05:30,2024-05-10 13:29:00+05:30,short,21989.25,22016.5,22044.223125,1.0499999999992724,-27.25,ST_TOUCH
2024-05-10 14:04:00+05:30,2024-05-10 14:45:00+05:30,short,22034.6,22041.6,22089.6865,19.849999999998545,-7.0,ST_TOUCH
2024-05-13 10:26:00+05:30,2024-05-13 10:35:00+05:30,long,21889.0,21847.9,21834.2775,0.0,-41.1,ST_TOUCH
2024-05-13 10:53:00+05:30,2024-05-13 11:45:00+05:30,long,21867.25,21947.7,21812.581875,113.04999999999927,80.45,ST_TOUCH
2024-05-13 12:02:00+05:30,2024-05-13 12:45:00+05:30,long,21986.55,22010.45,21931.583625,52.25,23.9,ST_TOUCH
2024-05-13 13:12:00+05:30,2024-05-13 13:22:00+05:30,long,22027.65,22002.05,21972.580875,7.849999999998545,-25.6,ST_TOUCH
2024-05-13 13:44:00+05:30,2024-05-13 14:21:00+05:30,long,21978.45,22093.85,21923.503875000002,141.09999999999854,115.4,ST_TOUCH
2024-05-13 14:31:00+05:30,2024-05-13 15:01:00+05:30,long,22115.35,22092.0,22060.061625,13.600000000002183,-23.35,ST_TOUCH
2024-05-14 09:31:00+05:30,2024-05-14 10:01:00+05:30,long,22126.7,22101.6,22071.38325,28.349999999998545,-25.1,ST_TOUCH
2024-05-14 10:29:00+05:30,2024-05-14 11:28:00+05:30,long,22137.2,22160.2,22081.857,50.29999999999927,23.0,ST_TOUCH
2024-05-14 11:49:00+05:30,2024-05-14 12:16:00+05:30,long,22184.9,22176.35,22129.43775,14.899999999997817,-8.55,ST_TOUCH
2024-05-14 12:39:00+05:30,2024-05-14 13:18:00+05:30,long,22195.0,22211.6,22139.5125,36.5,16.6,ST_TOUCH
2024-05-14 13:30:00+05:30,2024-05-14 14:15:00+05:30,long,22231.55,22236.55,22175.971125,37.35000000000218,5.0,ST_TOUCH
2024-05-14 14:26:00+05:30,2024-05-14 14:35:00+05:30,long,22263.15,22239.05,22207.492125,0.8999999999978172,-24.1,ST_TOUCH
2024-05-15 09:31:00+05:30,2024-05-15 09:57:00+05:30,long,22253.15,22265.0,22197.517125000002,42.849999999998545,11.85,ST_TOUCH
2024-05-15 11:00:00+05:30,2024-05-15 11:28:00+05:30,long,22216.75,22197.95,22161.208125,29.849999999998545,-18.8,ST_TOUCH
2024-05-15 11:58:00+05:30,2024-05-15 12:21:00+05:30,long,22221.5,22190.8,22165.94625,2.400000000001455,-30.7,ST_TOUCH
2024-05-15 12:28:00+05:30,2024-05-15 12:49:00+05:30,long,22207.3,22192.6,22151.78175,6.700000000000728,-14.7,ST_TOUCH
2024-05-15 13:15:00+05:30,2024-05-15 14:06:00+05:30,short,22186.75,22200.25,22242.216875,17.25,-13.5,ST_TOUCH
2024-05-15 14:39:00+05:30,2024-05-15 15:03:00+05:30,long,22211.95,22197.5,22156.420125,14.450000000000728,-14.45,ST_TOUCH
2024-05-16 09:38:00+05:30,2024-05-16 11:24:00+05:30,short,22255.95,22144.85,22311.589875,144.29999999999927,111.1,ST_TOUCH
2024-05-16 12:28:00+05:30,2024-05-16 13:56:00+05:30,short,22186.15,22104.65,22241.615375,131.25,81.5,ST_TOUCH
2024-05-16 14:06:00+05:30,2024-05-16 14:21:00+05:30,short,22068.45,22108.7,22123.621125,3.600000000002183,-40.25,ST_TOUCH
2024-05-17 09:31:00+05:30,2024-05-17 09:56:00+05:30,short,22368.25,22391.65,22424.170625,17.150000000001455,-23.4,ST_TOUCH
2024-05-17 11:41:00+05:30,2024-05-17 12:06:00+05:30,long,22477.75,22468.65,22421.555625,9.200000000000728,-9.1,ST_TOUCH
2024-05-17 12:41:00+05:30,2024-05-17 12:50:00+05:30,long,22484.3,22467.65,22428.08925,0.0,-16.65,ST_TOUCH
2024-05-17 13:17:00+05:30,2024-05-17 13:30:00+05:30,long,22480.0,22464.1,22423.8,4.900000000001455,-15.9,ST_TOUCH
2024-05-17 14:59:00+05:30,2024-05-17 15:15:00+05:30,short,22463.4,22485.4,22519.558500000003,18.100000000002183,-22.0,ST_TOUCH
2024-05-18 09:53:00+05:30,2024-05-18 11:30:00+05:30,short,22484.7,22497.65,22540.91175,14.549999999999272,-12.95,ST_TOUCH
2024-05-21 10:06:00+05:30,2024-05-21 10:44:00+05:30,long,22481.85,22458.05,22425.645375,0.05000000000291038,-23.8,ST_TOUCH
2024-05-21 10:57:00+05:30,2024-05-21 12:28:00+05:30,long,22482.05,22525.35,22425.844875,64.35000000000218,43.3,ST_TOUCH
2024-05-21 12:38:00+05:30,2024-05-21 13:12:00+05:30,long,22547.95,22564.05,22491.580125,38.54999999999927,16.1,ST_TOUCH
2024-05-21 14:40:00+05:30,2024-05-21 14:58:00+05:30,long,22549.55,22521.95,22493.176124999998,0.0,-27.6,ST_TOUCH
2024-05-22 09:43:00+05:30,2024-05-22 09:56:00+05:30,short,22503.65,22536.65,22559.909125000002,11.150000000001455,-33.0,ST_TOUCH
2024-05-22 11:03:00+05:30,2024-05-22 11:49:00+05:30,short,22531.7,22553.9,22588.02925,1.6500000000014552,-22.2,ST_TOUCH
2024-05-22 12:26:00+05:30,2024-05-22 13:03:00+05:30,short,22556.6,22575.0,22612.9915,1.8999999999978172,-18.4,ST_TOUCH
2024-05-22 14:08:00+05:30,2024-05-22 14:46:00+05:30,short,22571.95,22593.65,22628.379875000002,7.5,-21.7,ST_TOUCH
2024-05-22 14:55:00+05:30,2024-05-22 15:02:00+05:30,short,22547.95,22586.75,22604.319875,0.9000000000014552,-38.8,ST_TOUCH
2024-05-23 09:35:00+05:30,2024-05-23 10:42:00+05:30,long,22637.65,22650.8,22581.055875000002,78.0,13.15,ST_TOUCH
2024-05-23 11:04:00+05:30,2024-05-23 13:15:00+05:30,long,22712.35,22812.7,22655.569124999998,135.35000000000218,100.35,ST_TOUCH
2024-05-23 13:26:00+05:30,2024-05-23 14:30:00+05:30,long,22852.55,22905.05,22795.418625,104.10000000000218,52.5,ST_TOUCH
2024-05-23 15:03:00+05:30,2024-05-23 15:20:00+05:30,long,22943.75,22985.5,22886.390625,48.099999999998545,41.75,EOD_EXIT
2024-05-24 09:37:00+05:30,2024-05-24 10:23:00+05:30,short,22948.05,22957.85,23005.420125,28.5,-9.8,ST_TOUCH
2024-05-24 10:55:00+05:30,2024-05-24 11:14:00+05:30,long,22971.3,22959.55,22913.87175,10.549999999999272,-11.75,ST_TOUCH
2024-05-24 12:35:00+05:30,2024-05-24 13:12:00+05:30,long,22980.05,22990.4,22922.599875,34.900000000001455,10.35,ST_TOUCH
2024-05-24 13:54:00+05:30,2024-05-24 14:19:00+05:30,short,22990.75,23016.45,23048.226875,0.0,-25.7,ST_TOUCH
2024-05-24 14:26:00+05:30,2024-05-24 15:09:00+05:30,short,22991.5,22981.6,23048.97875,60.54999999999927,9.9,ST_TOUCH
2024-05-27 09:55:00+05:30,2024-05-27 10:24:00+05:30,short,22957.9,22974.9,23015.29475,24.350000000002183,-17.0,ST_TOUCH
2024-05-27 11:39:00+05:30,2024-05-27 12:55:00+05:30,long,23004.7,23071.3,22947.18825,104.09999999999854,66.6,ST_TOUCH
2024-05-27 13:47:00+05:30,2024-05-27 14:01:00+05:30,short,23063.7,23082.45,23121.35925,8.100000000002183,-18.75,ST_TOUCH
2024-05-27 14:17:00+05:30,2024-05-27 15:02:00+05:30,short,23058.25,22956.45,23115.895625,174.95000000000073,101.8,ST_TOUCH
2024-05-28 10:10:00+05:30,2024-05-28 10:12:00+05:30,short,22931.85,22958.05,22989.179624999997,0.0,-26.2,ST_TOUCH
2024-05-28 11:10:00+05:30,2024-05-28 12:07:00+05:30,short,22962.45,22956.85,23019.856125000002,28.600000000002183,5.6,ST_TOUCH
2024-05-28 12:21:00+05:30,2024-05-28 12:51:00+05:30,short,22929.3,22920.65,22986.62325,35.25,8.65,ST_TOUCH
2024-05-28 13:33:00+05:30,2024-05-28 13:43:00+05:30,short,22924.6,22950.2,22981.9115,5.049999999999272,-25.6,ST_TOUCH
2024-05-28 14:04:00+05:30,2024-05-28 15:20:00+05:30,short,22915.95,22881.3,22973.239875,34.650000000001455,34.65,EOD_EXIT
2024-05-29 11:11:00+05:30,2024-05-29 11:27:00+05:30,short,22727.3,22738.8,22784.11825,19.299999999999272,-11.5,ST_TOUCH
2024-05-29 11:35:00+05:30,2024-05-29 12:12:00+05:30,short,22717.75,22743.45,22774.544375,2.650000000001455,-25.7,ST_TOUCH
2024-05-29 12:24:00+05:30,2024-05-29 12:42:00+05:30,short,22729.6,22750.35,22786.424,0.5999999999985448,-20.75,ST_TOUCH
2024-05-29 12:55:00+05:30,2024-05-29 13:18:00+05:30,short,22763.4,22782.75,22820.308500000003,25.05000000000291,-19.35,ST_TOUCH
2024-05-29 13:55:00+05:30,2024-05-29 14:48:00+05:30,short,22764.45,22732.3,22821.361125,55.60000000000218,32.15,ST_TOUCH
2024-05-30 09:31:00+05:30,2024-05-30 10:22:00+05:30,short,22639.3,22593.25,22695.89825,80.79999999999927,46.05,ST_TOUCH
2024-05-30 11:11:00+05:30,2024-05-30 11:52:00+05:30,short,22567.55,22564.85,22623.968875,25.049999999999272,2.7,ST_TOUCH
2024-05-30 13:17:00+05:30,2024-05-30 13:49:00+05:30,short,22560.5,22554.25,22616.90125,38.900000000001455,6.25,ST_TOUCH
2024-05-30 14:11:00+05:30,2024-05-30 15:02:00+05:30,short,22530.2,22467.0,22586.5255,109.65000000000146,63.2,ST_TOUCH
2024-05-31 09:54:00+05:30,2024-05-31 10:19:00+05:30,short,22593.2,22580.45,22649.683,58.0,12.75,ST_TOUCH
2024-05-31 10:23:00+05:30,2024-05-31 11:13:00+05:30,short,22522.2,22529.0,22578.5055,24.150000000001455,-6.8,ST_TOUCH
2024-05-31 11:51:00+05:30,2024-05-31 12:30:00+05:30,short,22527.4,22528.45,22583.718500000003,21.30000000000291,-1.05,ST_TOUCH
2024-05-31 14:17:00+05:30,2024-05-31 14:56:00+05:30,short,22569.05,22510.65,22625.472625,92.45000000000073,58.4,ST_TOUCH
2024-05-31 15:16:00+05:30,2024-05-31 15:20:00+05:30,long,22559.2,22566.95,22502.802,18.450000000000728,7.75,EOD_EXIT
2024-06-03 10:37:00+05:30,2024-06-03 11:14:00+05:30,short,23155.5,23175.3,23213.38875,19.450000000000728,-19.8,ST_TOUCH
2024-06-03 12:17:00+05:30,2024-06-03 12:31:00+05:30,short,23213.1,23237.55,23271.132749999997,0.0,-24.45,ST_TOUCH
2024-06-03 12:41:00+05:30,2024-06-03 13:00:00+05:30,short,23203.25,23232.75,23261.258125,0.0,-29.5,ST_TOUCH
2024-06-03 13:40:00+05:30,2024-06-03 13:48:00+05:30,short,23190.4,23224.85,23248.376,14.25,-34.45,ST_TOUCH
2024-06-03 14:19:00+05:30,2024-06-03 14:39:00+05:30,short,23228.45,23256.15,23286.521125,7.25,-27.7,ST_TOUCH
2024-06-03 15:03:00+05:30,2024-06-03 15:13:00+05:30,short,23231.5,23259.6,23289.57875,2.349999999998545,-28.1,ST_TOUCH
2024-06-04 09:54:00+05:30,2024-06-04 10:01:00+05:30,long,22785.45,22720.3,22728.486375,74.70000000000073,-65.15,STOP_LOSS
2024-06-04 10:21:00+05:30,2024-06-04 10:22:00+05:30,short,22649.45,22721.75,22706.073625,0.0,-72.3,STOP_LOSS
2024-06-04 10:40:00+05:30,2024-06-04 11:24:00+05:30,short,22656.8,22255.75,22713.442,651.3999999999978,401.05,ST_TOUCH
2024-06-04 11:56:00+05:30,2024-06-04 12:13:00+05:30,short,22039.8,21728.35,22094.8995,546.5,311.45,ST_TOUCH
2024-06-04 12:23:00+05:30,2024-06-04 12:30:00+05:30,short,21418.35,21450.1,21471.895875,124.25,-31.75,TRAILING_PROFIT
2024-06-04 12:34:00+05:30,2024-06-04 12:36:00+05:30,long,21568.3,21479.45,21514.379249999998,77.35000000000218,-88.85,STOP_LOSS
2024-06-04 13:40:00+05:30,2024-06-04 13:44:00+05:30,short,21993.75,22071.45,22048.734375,0.0,-77.7,STOP_LOSS
2024-06-04 13:50:00+05:30,2024-06-04 14:03:00+05:30,long,22200.95,22143.8,22145.447625,51.25,-57.15,STOP_LOSS
2024-06-04 14:05:00+05:30,2024-06-04 14:31:00+05:30,short,22036.05,22002.25,22091.140124999998,152.59999999999854,33.8,TRAILING_PROFIT
2024-06-04 14:45:00+05:30,2024-06-04 14:46:00+05:30,long,22021.3,21964.8,21966.24675,0.0,-56.5,STOP_LOSS
2024-06-04 14:58:00+05:30,2024-06-04 15:08:00+05:30,short,21827.2,21911.5,21881.768,90.85000000000218,-84.3,STOP_LOSS
2024-06-05 09:52:00+05:30,2024-06-05 10:00:00+05:30,short,21849.55,21904.25,21904.173875,5.25,-54.7,STOP_LOSS
2024-06-05 10:07:00+05:30,2024-06-05 10:27:00+05:30,long,21971.2,21963.45,21916.272,92.09999999999854,-7.75,ST_TOUCH
2024-06-05 10:41:00+05:30,2024-06-05 11:47:00+05:30,long,22061.55,22318.85,22006.396125,383.4500000000007,257.3,ST_TOUCH
2024-06-05 12:17:00+05:30,2024-06-05 12:41:00+05:30,long,22365.7,22293.35,22309.78575,0.0,-72.35,STOP_LOSS
2024-06-05 12:54:00+05:30,2024-06-05 14:14:00+05:30,long,22330.25,22475.15,22274.424375,224.84999999999854,144.9,ST_TOUCH
2024-06-05 14:28:00+05:30,2024-06-05 14:53:00+05:30,long,22538.35,22565.45,22482.004125,97.0,27.1,ST_TOUCH
2024-06-05 15:09:00+05:30,2024-06-05 15:16:00+05:30,long,22657.85,22595.15,22601.205374999998,0.0,-62.7,STOP_LOSS
2024-06-06 11:33:00+05:30,2024-06-06 11:53:00+05:30,short,22857.3,22782.65,22914.44325,168.84999999999854,74.65,ST_TOUCH
2024-06-06 12:13:00+05:30,2024-06-06 12:32:00+05:30,short,22725.45,22793.4,22782.263625,4.700000000000728,-67.95,STOP_LOSS
2024-06-06 13:28:00+05:30,2024-06-06 13:48:00+05:30,long,22762.7,22763.1,22705.793250000002,81.39999999999782,0.4,ST_TOUCH
2024-06-06 14:46:00+05:30,2024-06-06 15:20:00+05:30,long,22754.85,22824.4,22697.962874999997,76.30000000000291,69.55,EOD_EXIT
2024-06-07 10:20:00+05:30,2024-06-07 10:27:00+05:30,short,22939.25,22981.8,22996.598125,11.799999999999272,-42.55,ST_TOUCH
2024-06-07 11:35:00+05:30,2024-06-07 12:16:00+05:30,long,23100.8,23161.65,23043.048,118.20000000000073,60.85,ST_TOUCH
2024-06-07 12:29:00+05:30,2024-06-07 12:54:00+05:30,long,23209.85,23200.55,23151.825375,33.20000000000073,-9.3,ST_TOUCH
2024-06-07 13:39:00+05:30,2024-06-07 13:55:00+05:30,long,23212.7,23214.4,23154.668250000002,35.54999999999927,1.7,ST_TOUCH
2024-06-07 14:10:00+05:30,2024-06-07 14:25:00+05:30,long,23249.05,23234.35,23190.927375,28.150000000001455,-14.7,ST_TOUCH
2024-06-07 14:49:00+05:30,2024-06-07 15:20:00+05:30,long,23279.05,23290.35,23220.852375,38.45000000000073,11.3,EOD_EXIT
2024-06-10 09:36:00+05:30,2024-06-10 09:42:00+05:30,short,23277.8,23344.15,23335.9945,10.349999999998545,-66.35,STOP_LOSS
2024-06-10 10:13:00+05:30,2024-06-10 10:45:00+05:30,long,23324.85,23316.9,23266.537874999998,36.70000000000073,-7.95,ST_TOUCH
2024-06-10 11:00:00+05:30,2024-06-10 11:09:00+05:30,long,23358.65,23328.6,23300.253375,0.0,-30.05,ST_TOUCH
2024-06-10 11:23:00+05:30,2024-06-10 11:56:00+05:30,long,23353.7,23338.0,23295.31575,12.950000000000728,-15.7,ST_TOUCH
2024-06-10 12:45:00+05:30,2024-06-10 14:17:00+05:30,long,23337.3,23355.9,23278.956749999998,39.29999999999927,18.6,ST_TOUCH
2024-06-10 15:04:00+05:30,2024-06-10 15:18:00+05:30,long,23299.3,23253.15,23241.05175,0.0,-46.15,ST_TOUCH
2024-06-11 09:37:00+05:30,2024-06-11 09:45:00+05:30,short,23223.25,23258.85,23281.308125,7.700000000000728,-35.6,ST_TOUCH
2024-06-11 10:46:00+05:30,2024-06-11 11:07:00+05:30,short,23317.0,23324.95,23375.2925,14.650000000001455,-7.95,ST_TOUCH
2024-06-11 11:23:00+05:30,2024-06-11 11:46:00+05:30,short,23311.7,23329.35,23369.97925,4.75,-17.65,ST_TOUCH
2024-06-11 12:34:00+05:30,2024-06-11 12:43:00+05:30,short,23315.5,23337.85,23373.78875,0.0,-22.35,ST_TOUCH
2024-06-11 13:28:00+05:30,2024-06-11 14:02:00+05:30,long,23356.5,23344.05,23298.10875,30.049999999999272,-12.45,ST_TOUCH
2024-06-11 15:01:00+05:30,2024-06-11 15:20:00+05:30,short,23293.05,23242.4,23351.282625,50.64999999999782,50.65,EOD_EXIT
2024-06-12 09:31:00+05:30,2024-06-12 10:06:00+05:30,long,23348.6,23391.95,23290.228499999997,67.80000000000291,43.35,ST_TOUCH
2024-06-12 10:42:00+05:30,2024-06-12 11:01:00+05:30,long,23427.7,23411.9,23369.13075,12.549999999999272,-15.8,ST_TOUCH
2024-06-12 11:46:00+05:30,2024-06-12 12:08:00+05:30,long,23409.0,23410.1,23350.4775,26.049999999999272,1.1,ST_TOUCH
2024-06-12 13:48:00+05:30,2024-06-12 14:36:00+05:30,short,23395.55,23374.05,23454.038875,53.0,21.5,ST_TOUCH
2024-06-12 15:01:00+05:30,2024-06-12 15:20:00+05:30,short,23334.1,23314.75,23392.43525,19.349999999998545,19.35,EOD_EXIT
2024-06-13 11:16:00+05:30,2024-06-13 11:30:00+05:30,short,23365.9,23382.4,23424.31475,9.30000000000291,-16.5,ST_TOUCH
2024-06-13 12:31:00+05:30,2024-06-13 12:41:00+05:30,long,23411.65,23392.35,23353.120875,0.0,-19.3,ST_TOUCH
2024-06-13 12:53:00+05:30,2024-06-13 13:47:00+05:30,long,23404.7,23400.3,23346.18825,15.049999999999272,-4.4,ST_TOUCH
2024-06-13 14:45:00+05:30,2024-06-13 15:20:00+05:30,long,23404.0,23404.45,23345.49,0.4500000000007276,0.45,EOD_EXIT
2024-06-14 09:49:00+05:30,2024-06-14 11:01:00+05:30,long,23376.9,23436.25,23318.45775,79.5,59.35,ST_TOUCH
2024-06-14 11:55:00+05:30,2024-06-14 12:08:00+05:30,long,23449.0,23436.3,23390.3775,0.0,-12.7,ST_TOUCH
2024-06-14 12:52:00+05:30,2024-06-14 13:34:00+05:30,long,23448.0,23441.85,23389.38,12.650000000001455,-6.15,ST_TOUCH
2024-06-14 14:11:00+05:30,2024-06-14 14:43:00+05:30,long,23448.05,23443.4,23389.429874999998,15.350000000002183,-4.65,ST_TOUCH
2024-06-14 15:00:00+05:30,2024-06-14 15:10:00+05:30,long,23481.8,23463.55,23423.0955,5.950000000000728,-18.25,ST_TOUCH
2024-06-18 10:18:00+05:30,2024-06-18 10:31:00+05:30,short,23541.4,23548.5,23600.253500000003,25.650000000001455,-7.1,ST_TOUCH
2024-06-18 11:48:00+05:30,2024-06-18 12:39:00+05:30,short,23536.35,23534.9,23595.190875,19.299999999999272,1.45,ST_TOUCH
2024-06-18 14:39:00+05:30,2024-06-18 15:00:00+05:30,short,23529.8,23553.7,23588.624499999998,1.0499999999992724,-23.9,ST_TOUCH
2024-06-19 10:14:00+05:30,2024-06-19 10:58:00+05:30,short,23523.0,23506.55,23581.8075,100.20000000000073,16.45,ST_TOUCH
2024-06-19 11:42:00+05:30,2024-06-19 12:19:00+05:30,long,23539.65,23545.15,23480.800875,28.75,5.5,ST_TOUCH
2024-06-19 14:00:00+05:30,2024-06-19 14:42:00+05:30,long,23556.45,23614.85,23497.558875000002,99.04999999999927,58.4,ST_TOUCH
2024-06-20 10:20:00+05:30,2024-06-20 11:16:00+05:30,long,23514.85,23527.9,23456.062875,42.25,13.05,ST_TOUCH
2024-06-20 11:45:00+05:30,2024-06-20 12:31:00+05:30,long,23559.45,23537.1,23500.551375,4.849999999998545,-22.35,ST_TOUCH
2024-06-20 13:20:00+05:30,2024-06-20 13:52:00+05:30,long,23598.5,23582.55,23539.50375,22.200000000000728,-15.95,ST_TOUCH
2024-06-20 14:17:00+05:30,2024-06-20 14:34:00+05:30,long,23585.5,23561.1,23526.53625,13.799999999999272,-24.4,ST_TOUCH
2024-06-21 09:31:00+05:30,2024-06-21 09:43:00+05:30,long,23615.4,23589.05,23556.361500000003,31.649999999997817,-26.35,ST_TOUCH
2024-06-21 11:38:00+05:30,2024-06-21 12:32:00+05:30,long,23557.4,23520.7,23498.506500000003,1.0999999999985448,-36.7,ST_TOUCH
2024-06-21 13:22:00+05:30,2024-06-21 14:21:00+05:30,long,23476.5,23530.8,23417.80875,106.95000000000073,54.3,ST_TOUCH
2024-06-21 14:45:00+05:30,2024-06-21 15:08:00+05:30,long,23480.4,23492.55,23421.699,80.34999999999854,12.15,ST_TOUCH
2024-06-24 09:50:00+05:30,2024-06-24 11:42:00+05:30,long,23405.35,23501.65,23346.836625,139.5500000000029,96.3,ST_TOUCH
2024-06-24 11:51:00+05:30,2024-06-24 12:42:00+05:30,long,23530.6,23522.4,23471.7735,25.0,-8.2,ST_TOUCH
2024-06-24 13:12:00+05:30,2024-06-24 13:55:00+05:30,long,23541.55,23530.15,23482.696125,9.200000000000728,-11.4,ST_TOUCH
2024-06-24 15:09:00+05:30,2024-06-24 15:20:00+05:30,long,23537.25,23536.35,23478.406875,11.099999999998545,-0.9,EOD_EXIT
2024-06-25 09:59:00+05:30,2024-06-25 10:16:00+05:30,short,23574.75,23599.8,23633.686875,7.25,-25.05,ST_TOUCH
2024-06-25 11:07:00+05:30,2024-06-25 11:24:00+05:30,short,23584.25,23585.05,23643.210625,20.599999999998545,-0.8,ST_TOUCH
2024-06-25 14:21:00+05:30,2024-06-25 14:37:00+05:30,short,23679.9,23701.0,23739.09975,2.0500000000029104,-21.1,ST_TOUCH
2024-06-26 09:41:00+05:30,2024-06-26 11:42:00+05:30,long,23721.4,23791.45,23662.0965,102.94999999999709,70.05,ST_TOUCH
2024-06-26 11:58:00+05:30,2024-06-26 12:56:00+05:30,long,23825.9,23827.2,23766.33525,31.25,1.3,ST_TOUCH
2024-06-26 13:17:00+05:30,2024-06-26 14:23:00+05:30,long,23840.35,23851.7,23780.749125,39.95000000000073,11.35,ST_TOUCH
2024-06-26 14:38:00+05:30,2024-06-26 15:05:00+05:30,long,23878.25,23855.75,23818.554375,3.099999999998545,-22.5,ST_TOUCH
2024-06-26 15:11:00+05:30,2024-06-26 15:20:00+05:30,long,23882.8,23881.1,23823.093,6.0,-1.7,EOD_EXIT
2024-06-27 09:31:00+05:30,2024-06-27 09:40:00+05:30,short,23816.55,23861.75,23876.091375,1.8999999999978172,-45.2,ST_TOUCH
2024-06-27 10:34:00+05:30,2024-06-27 11:00:00+05:30,short,23899.45,23892.25,23959.198625,60.54999999999927,7.2,ST_TOUCH
2024-06-27 12:58:00+05:30,2024-06-27 13:20:00+05:30,short,23980.8,23990.0,24040.752,39.25,-9.2,ST_TOUCH
2024-06-27 13:32:00+05:30,2024-06-27 14:00:00+05:30,short,23943.0,23983.9,24002.8575,8.700000000000728,-40.9,ST_TOUCH
2024-06-27 14:07:00+05:30,2024-06-27 14:41:00+05:30,short,23949.65,23962.15,24009.524125,32.30000000000291,-12.5,ST_TOUCH
2024-06-28 10:17:00+05:30,2024-06-28 10:29:00+05:30,short,24125.9,24140.9,24186.214750000003,15.25,-15.0,ST_TOUCH
2024-06-28 11:21:00+05:30,2024-06-28 11:35:00+05:30,short,24123.95,24140.4,24184.259875,13.350000000002183,-16.45,ST_TOUCH
2024-06-28 11:57:00+05:30,2024-06-28 13:14:00+05:30,short,24115.4,24060.75,24175.6885,102.30000000000291,54.65,ST_TOUCH
2024-06-28 14:31:00+05:30,2024-06-28 14:46:00+05:30,short,24083.55,24093.8,24143.758875,42.5,-10.25,ST_TOUCH
2024-06-28 15:01:00+05:30,2024-06-28 15:20:00+05:30,short,24034.55,23993.9,24094.636375,46.89999999999782,40.65,EOD_EXIT
2024-07-01 10:13:00+05:30,2024-07-01 10:31:00+05:30,short,24063.8,24089.75,24123.9595,6.849999999998545,-25.95,ST_TOUCH
2024-07-01 11:19:00+05:30,2024-07-01 12:30:00+05:30,long,24095.75,24103.35,24035.510625,29.400000000001455,7.6,ST_TOUCH
2024-07-01 12:54:00+05:30,2024-07-01 13:21:00+05:30,long,24125.95,24109.45,24065.635125,3.25,-16.5,ST_TOUCH
2024-07-01 13:37:00+05:30,2024-07-01 14:04:00+05:30,long,24136.05,24134.3,24075.709875,13.5,-1.75,ST_TOUCH
2024-07-01 14:27:00+05:30,2024-07-01 15:00:00+05:30,short,24123.3,24149.7,24183.608249999997,0.0,-26.4,ST_TOUCH
2024-07-02 09:31:00+05:30,2024-07-02 09:59:00+05:30,short,24129.55,24125.85,24189.873874999997,54.45000000000073,3.7,ST_TOUCH
2024-07-02 11:39:00+05:30,2024-07-02 11:56:00+05:30,short,24163.05,24159.65,24223.457625,38.95000000000073,3.4,ST_TOUCH
2024-07-02 12:14:00+05:30,2024-07-02 13:12:00+05:30,short,24138.0,24106.85,24198.345,72.34999999999854,31.15,ST_TOUCH
2024-07-02 13:55:00+05:30,2024-07-02 14:30:00+05:30,short,24097.1,24130.9,24157.34275,0.0,-33.8,ST_TOUCH
2024-07-02 15:15:00+05:30,2024-07-02 15:20:00+05:30,short,24119.3,24125.8,24179.59825,0.5499999999992724,-6.5,EOD_EXIT
2024-07-03 10:15:00+05:30,2024-07-03 10:28:00+05:30,short,24265.15,24290.05,24325.812875000003,4.75,-24.9,ST_TOUCH
2024-07-03 11:24:00+05:30,2024-07-03 11:33:00+05:30,short,24254.5,24273.2,24315.13625,9.75,-18.7,ST_TOUCH
2024-07-03 12:24:00+05:30,2024-07-03 13:09:00+05:30,long,24267.6,24267.1,24206.930999999997,23.80000000000291,-0.5,ST_TOUCH
2024-07-03 13:28:00+05:30,2024-07-03 13:57:00+05:30,long,24285.35,24273.15,24224.636625,6.25,-12.2,ST_TOUCH
2024-07-03 15:04:00+05:30,2024-07-03 15:20:00+05:30,long,24269.9,24295.25,24209.225250000003,26.19999999999709,25.35,EOD_EXIT
2024-07-04 10:23:00+05:30,2024-07-04 11:05:00+05:30,short,24351.35,24338.6,24412.228375,46.64999999999782,12.75,ST_TOUCH
2024-07-04 11:41:00+05:30,2024-07-04 12:26:00+05:30,short,24328.8,24341.9,24389.622,2.7999999999992724,-13.1,ST_TOUCH
2024-07-04 13:27:00+05:30,2024-07-04 14:09:00+05:30,short,24340.3,24340.05,24401.15075,24.099999999998545,0.25,ST_TOUCH
2024-07-04 14:30:00+05:30,2024-07-04 15:20:00+05:30,short,24317.65,24301.4,24378.444125,30.100000000002183,16.25,EOD_EXIT
2024-07-05 10:10:00+05:30,2024-07-05 11:11:00+05:30,long,24210.85,24233.35,24150.322874999998,45.150000000001455,22.5,ST_TOUCH
2024-07-05 11:30:00+05:30,2024-07-05 13:09:00+05:30,long,24258.65,24265.5,24198.003375,26.349999999998545,6.85,ST_TOUCH
2024-07-05 15:01:00+05:30,2024-07-05 15:20:00+05:30,long,24270.8,24346.65,24210.123,89.95000000000073,75.85,EOD_EXIT
2024-07-08 09:40:00+05:30,2024-07-08 10:06:00+05:30,short,24291.2,24307.85,24351.928,24.799999999999272,-16.65,ST_TOUCH
2024-07-08 10:34:00+05:30,2024-07-08 11:19:00+05:30,short,24281.6,24285.35,24342.304,32.29999999999927,-3.75,ST_TOUCH
2024-07-08 12:10:00+05:30,2024-07-08 12:24:00+05:30,short,24272.35,24276.95,24333.030874999997,27.25,-4.6,ST_TOUCH
