direction,entry_path,entry_time,exit_time,entry_price,exit_price,sl_at_entry,sl_at_exit,sr_tp,be_triggered,pnl,mfe_pts,mae_pts,exit_reason,entry_idx,exit_idx,sr_notes
short,B,2021-09-17 12:35:00+05:30,2021-09-17 13:00:00+05:30,17607.7,17633.080153171795,17633.080153171795,17633.080153171795,17444.43,False,-25.38,10.8,34.7,STOP_LOSS,123555,123560,TP=17444 RR=6.43 space=178pts opp_str=56 no_align
long,B,2021-09-23 09:50:00+05:30,2021-09-23 13:15:00+05:30,17694.85,17757.45,17670.780346066666,17757.45,17767.058961799994,True,62.6,86.95,2.05,TRAIL_SL,123822,123863,TP=17767 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
long,B,2021-09-24 10:25:00+05:30,2021-09-24 11:15:00+05:30,17933.25,17902.559534654214,17902.559534654214,17902.559534654214,18025.32139603736,False,-30.69,7.6,40.85,STOP_LOSS,123904,123914,TP=18025 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
long,B,2021-09-27 09:40:00+05:30,2021-09-27 09:55:00+05:30,17939.7,17910.380929539268,17910.380929539268,17910.380929539268,18027.657211382197,False,-29.32,2.55,52.15,STOP_LOSS,123970,123973,TP=18028 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
long,B,2021-10-13 09:45:00+05:30,2021-10-13 14:10:00+05:30,18108.5,18165.75,18083.907148571012,18165.75,18182.27855428696,True,57.25,89.2,6.9,TRAIL_SL,124871,124924,TP=18182 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
short,B,2021-10-20 11:45:00+05:30,2021-10-20 12:20:00+05:30,18335.8,18309.85,18356.232993862122,18309.85,17956.41,False,25.95,51.9,18.1,STOP_LOSS,125195,125202,TP=17956 RR=18.57 space=394pts opp_str=62 no_align
short,B,2021-10-20 14:15:00+05:30,2021-10-20 14:55:00+05:30,18234.0,18253.6725611869,18253.6725611869,18253.6725611869,17956.41,False,-19.67,24.2,27.7,STOP_LOSS,125225,125233,TP=17956 RR=14.11 space=293pts opp_str=62 no_align
short,B,2021-10-22 11:35:00+05:30,2021-10-22 11:40:00+05:30,18168.75,18193.12380494232,18193.12380494232,18193.12380494232,17956.41,False,-24.37,7.6,31.9,STOP_LOSS,125343,125344,TP=17956 RR=8.71 space=227pts opp_str=62 no_align
short,B,2021-11-22 11:55:00+05:30,2021-11-22 12:35:00+05:30,17519.15,17467.825,17535.2013283,17467.825,17394.3,True,51.33,102.65,6.7,TRAIL_SL,126697,126705,TP=17394 RR=7.78 space=140pts opp_str=58 SUP@17545(str=57)
short,B,2021-11-22 14:25:00+05:30,2021-11-22 14:40:00+05:30,17306.5,17329.269502723248,17329.269502723248,17329.269502723248,17238.191491830254,False,-22.77,24.55,59.05,STOP_LOSS,126727,126730,TP=17238 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
short,B,2021-11-24 14:15:00+05:30,2021-11-24 14:20:00+05:30,17496.15,17512.440081052675,17512.440081052675,17512.440081052675,17394.3,False,-16.29,2.5,24.7,STOP_LOSS,126875,126876,TP=17394 RR=6.25 space=117pts opp_str=58 no_align
short,B,2021-11-26 09:35:00+05:30,2021-11-26 11:10:00+05:30,17317.3,17152.55,17350.863356808837,17152.55,17216.609929573486,True,164.75,228.6,21.4,TRAIL_SL,126969,126988,TP=17217 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
short,B,2021-12-06 14:35:00+05:30,2021-12-06 15:00:00+05:30,16964.9,16929.5,16979.847200598568,16979.847200598568,16920.0583982043,False,35.4,56.05,11.85,EOD_EXIT,127479,127484,TP=16920 RR=3.00 space=ATR_RUNWAY opp_str=? SUP@16989(str=71)
short,B,2021-12-20 09:35:00+05:30,2021-12-20 10:35:00+05:30,16663.25,16615.1,16703.13597123298,16615.1,16543.592086301058,True,48.15,96.3,21.55,TRAIL_SL,128169,128181,TP=16544 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
short,B,2021-12-20 11:30:00+05:30,2021-12-20 13:20:00+05:30,16549.15,16466.75,16569.28604576537,16466.75,16488.741862703893,True,82.4,138.75,28.4,TRAIL_SL,128192,128214,TP=16489 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
short,B,2021-12-24 10:00:00+05:30,2021-12-24 12:05:00+05:30,16947.3,16976.94738235703,16976.94738235703,16976.94738235703,16858.357852928908,False,-29.65,37.1,37.5,STOP_LOSS,128474,128499,TP=16858 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
short,B,2022-01-06 10:25:00+05:30,2022-01-06 12:50:00+05:30,17688.35,17706.351454666965,17706.351454666965,17706.351454666965,17551.48,False,-18.0,32.45,21.4,STOP_LOSS,129154,129183,TP=17551 RR=7.60 space=152pts opp_str=65 no_align
short,B,2022-01-07 12:40:00+05:30,2022-01-07 12:55:00+05:30,17728.85,17745.410778280937,17745.410778280937,17745.410778280937,17551.48,False,-16.56,23.8,33.55,STOP_LOSS,129256,129259,TP=17551 RR=10.71 space=192pts opp_str=65 SUP@17762(str=62)
long,B,2022-01-12 09:40:00+05:30,2022-01-12 11:55:00+05:30,18171.6,18196.3,18139.917489613345,18196.3,18266.64753115996,True,24.7,49.4,28.5,TRAIL_SL,129445,129472,TP=18267 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
long,B,2022-01-13 09:35:00+05:30,2022-01-13 09:55:00+05:30,18267.4,18242.93597040279,18242.93597040279,18242.93597040279,18340.792088791644,False,-24.46,4.1,28.35,STOP_LOSS,129519,129523,TP=18341 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
short,B,2022-01-24 09:35:00+05:30,2022-01-24 09:40:00+05:30,17419.75,17457.907359212106,17457.907359212106,17457.907359212106,17191.42,False,-38.16,3.5,52.25,STOP_LOSS,130044,130045,TP=17191 RR=5.98 space=243pts opp_str=67 SUP@17451(str=68)
short,B,2022-01-27 09:35:00+05:30,2022-01-27 09:50:00+05:30,16940.45,16984.6096014604,16984.6096014604,16984.6096014604,16807.9711956188,False,-44.16,11.3,85.4,STOP_LOSS,130194,130197,TP=16808 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
short,B,2022-02-14 14:20:00+05:30,2022-02-14 14:35:00+05:30,16910.3,16886.35,16931.355640751244,16886.35,16847.133077746268,False,23.95,47.9,1.05,STOP_LOSS,131151,131154,TP=16847 RR=3.00 space=ATR_RUNWAY opp_str=? SUP@16935(str=69)
short,B,2022-02-14 14:40:00+05:30,2022-02-14 15:00:00+05:30,16871.45,16877.2,16894.58741739252,16894.58741739252,16802.037747822444,False,-5.75,6.1,32.4,EOD_EXIT,131155,131159,TP=16802 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
short,B,2022-02-24 09:35:00+05:30,2022-02-24 10:00:00+05:30,16608.05,16531.6,16661.06261779126,16531.6,16449.012146626214,True,76.45,152.9,1.05,TRAIL_SL,131694,131699,TP=16449 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
short,B,2022-02-24 10:00:00+05:30,2022-02-24 11:15:00+05:30,16546.0,16592.827301527665,16592.827301527665,16592.827301527665,16405.518095417003,False,-46.83,29.6,67.9,STOP_LOSS,131699,131714,TP=16406 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
short,B,2022-02-28 09:35:00+05:30,2022-02-28 09:40:00+05:30,16392.9,16432.81615712614,16432.81615712614,16432.81615712614,16273.151528621585,False,-39.92,3.7,63.5,STOP_LOSS,131844,131845,TP=16273 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
short,B,2022-03-03 12:55:00+05:30,2022-03-03 13:30:00+05:30,16536.05,16506.85,16553.754107133398,16506.85,16470.15,False,29.2,58.4,2.6,STOP_LOSS,132034,132041,TP=16470 RR=3.72 space=81pts opp_str=69 SUP@16567(str=71)
short,B,2022-03-04 09:40:00+05:30,2022-03-04 11:20:00+05:30,16274.6,16190.7,16312.483812816437,16190.7,16160.948561550687,True,83.9,140.5,26.2,TRAIL_SL,132070,132090,TP=16161 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
short,B,2022-03-04 14:55:00+05:30,2022-03-04 15:00:00+05:30,16278.25,16266.15,16305.66029807933,16305.66029807933,16196.019105762009,False,12.1,20.0,21.05,EOD_EXIT,132133,132134,TP=16196 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
short,B,2022-03-07 09:35:00+05:30,2022-03-07 10:45:00+05:30,15798.3,15770.349999999999,15841.423267285018,15770.349999999999,15668.930198144946,False,27.95,55.9,376.15,STOP_LOSS,132144,132158,TP=15669 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
short,B,2022-03-07 14:15:00+05:30,2022-03-07 14:25:00+05:30,15737.35,15762.60260891201,15762.60260891201,15762.60260891201,15661.592173263974,False,-25.25,12.3,56.15,STOP_LOSS,132200,132202,TP=15662 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
long,B,2022-03-09 11:55:00+05:30,2022-03-09 13:30:00+05:30,16194.7,16273.65,16168.51942744708,16273.65,16395.4,True,78.95,129.7,21.8,TRAIL_SL,132322,132341,TP=16395 RR=7.67 space=216pts opp_str=68 no_align
long,B,2022-04-04 09:35:00+05:30,2022-04-04 10:40:00+05:30,17955.2,18037.4,17901.986056620393,18037.4,18114.841830138823,True,82.2,132.05,12.75,TRAIL_SL,133569,133582,TP=18115 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
short,B,2022-04-04 12:50:00+05:30,2022-04-04 12:55:00+05:30,17895.1,17911.961216455667,17911.961216455667,17911.961216455667,17541.4,False,-16.86,1.4,32.9,STOP_LOSS,133608,133609,TP=17541 RR=20.98 space=369pts opp_str=79 no_align
short,B,2022-04-06 09:40:00+05:30,2022-04-06 10:10:00+05:30,17853.55,17829.8,17875.44161691206,17829.8,17541.4,False,23.75,47.5,2.7,STOP_LOSS,133720,133726,TP=17541 RR=14.26 space=327pts opp_str=79 no_align
short,B,2022-04-07 09:35:00+05:30,2022-04-07 09:50:00+05:30,17707.75,17725.52407618005,17725.52407618005,17725.52407618005,17636.82,False,-17.77,0.6,25.05,STOP_LOSS,133794,133797,TP=17637 RR=3.99 space=86pts opp_str=70 no_align
short,B,2022-05-04 14:15:00+05:30,2022-05-04 14:20:00+05:30,16786.6,16818.45650066985,16818.45650066985,16818.45650066985,16691.030497990443,False,-31.86,2.45,60.8,STOP_LOSS,135050,135051,TP=16691 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
short,B,2022-05-05 14:15:00+05:30,2022-05-05 14:25:00+05:30,16693.95,16717.107301329375,16717.107301329375,16717.107301329375,16624.47809601188,False,-23.16,41.15,38.55,STOP_LOSS,135125,135127,TP=16624 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
short,B,2022-05-06 09:35:00+05:30,2022-05-06 10:30:00+05:30,16451.75,16402.0,16489.523314756778,16402.0,16338.430055729665,True,49.75,99.5,21.15,TRAIL_SL,135144,135155,TP=16338 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
short,B,2022-05-11 10:25:00+05:30,2022-05-11 11:30:00+05:30,16103.85,16132.396895898264,16132.396895898264,16132.396895898264,16018.209312305207,False,-28.55,31.8,45.1,STOP_LOSS,135379,135392,TP=16018 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
short,B,2022-05-12 09:35:00+05:30,2022-05-12 10:00:00+05:30,15851.5,15891.917699760817,15891.917699760817,15891.917699760817,15730.246900717548,False,-40.42,0.0,58.75,STOP_LOSS,135444,135449,TP=15730 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
short,B,2022-05-13 14:15:00+05:30,2022-05-13 14:20:00+05:30,15874.95,15904.093187177132,15904.093187177132,15904.093187177132,15787.520438468606,False,-29.14,14.65,33.65,STOP_LOSS,135575,135576,TP=15788 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
short,B,2022-05-16 11:45:00+05:30,2022-05-16 12:15:00+05:30,15853.5,15828.825,15871.729167668462,15828.825,15798.812496994615,False,24.67,49.35,12.75,STOP_LOSS,135620,135626,TP=15799 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
short,B,2022-05-16 12:40:00+05:30,2022-05-16 12:55:00+05:30,15789.95,15814.777394762641,15814.777394762641,15814.777394762641,15715.467815712082,False,-24.83,22.35,49.35,STOP_LOSS,135631,135634,TP=15715 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
short,B,2022-06-13 09:40:00+05:30,2022-06-13 11:20:00+05:30,15779.85,15813.191157723937,15813.191157723937,15813.191157723937,15679.826526828188,False,-33.34,29.45,37.2,STOP_LOSS,137095,137115,TP=15680 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
short,B,2022-06-16 11:40:00+05:30,2022-06-16 12:15:00+05:30,15620.2,15580.575,15640.704820230396,15580.575,15558.685539308815,True,39.62,79.25,4.1,TRAIL_SL,137344,137351,TP=15559 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
short,B,2022-06-16 12:45:00+05:30,2022-06-16 13:35:00+05:30,15532.5,15451.425,15553.076852434398,15451.425,15470.769442696805,True,81.08,162.15,11.05,TRAIL_SL,137357,137367,TP=15471 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
short,B,2022-06-16 14:15:00+05:30,2022-06-16 14:25:00+05:30,15378.1,15404.581876330323,15404.581876330323,15404.581876330323,15298.654371009034,False,-26.48,14.65,48.55,STOP_LOSS,137375,137377,TP=15299 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
long,B,2022-06-23 10:00:00+05:30,2022-06-23 11:35:00+05:30,15568.7,15603.9,15539.075127821614,15603.9,15668.49,True,35.2,59.55,6.95,TRAIL_SL,137699,137718,TP=15668 RR=3.37 space=115pts opp_str=66 no_align
short,B,2022-06-23 12:20:00+05:30,2022-06-23 13:30:00+05:30,15478.5,15423.475,15497.033258333367,15423.475,15397.98,True,55.02,110.05,8.85,TRAIL_SL,137727,137741,TP=15398 RR=4.34 space=96pts opp_str=69 no_align
long,B,2022-07-06 13:10:00+05:30,2022-07-06 13:30:00+05:30,16000.0,15975.150252007632,15975.150252007632,15975.150252007632,16152.19,False,-24.85,1.05,43.05,STOP_LOSS,138412,138416,TP=16152 RR=6.12 space=167pts opp_str=62 SUP@15977(str=62)
short,B,2022-07-11 09:35:00+05:30,2022-07-11 09:40:00+05:30,16124.05,16141.988098918144,16141.988098918144,16141.988098918144,15992.25,False,-17.94,0.25,35.35,STOP_LOSS,138594,138595,TP=15992 RR=7.35 space=147pts opp_str=62 no_align
long,B,2022-07-20 09:40:00+05:30,2022-07-20 13:00:00+05:30,16538.8,16565.3,16503.71229537934,16565.3,16644.063113861976,True,26.5,49.2,18.5,TRAIL_SL,139120,139160,TP=16644 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
short,B,2022-07-25 09:45:00+05:30,2022-07-25 11:45:00+05:30,16629.4,16595.65,16646.96085521225,16595.65,16457.41,True,33.75,64.9,5.0,TRAIL_SL,139346,139370,TP=16457 RR=9.79 space=187pts opp_str=61 no_align
long,B,2022-07-28 09:55:00+05:30,2022-07-28 14:35:00+05:30,16791.65,16899.95,16765.60364570545,16899.95,16869.789062883658,True,108.3,138.55,0.0,TRAIL_SL,139573,139629,TP=16870 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
long,B,2022-07-29 09:35:00+05:30,2022-07-29 10:20:00+05:30,17126.65,17088.30444460871,17088.30444460871,17088.30444460871,17241.68666617387,False,-38.35,14.6,43.65,STOP_LOSS,139644,139653,TP=17242 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
long,B,2022-08-01 09:45:00+05:30,2022-08-01 15:00:00+05:30,17252.35,17349.45,17220.448789277536,17296.05,17348.053632167386,True,97.1,98.35,3.2,EOD_EXIT,139721,139784,TP=17348 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
short,B,2022-08-03 10:25:00+05:30,2022-08-03 12:45:00+05:30,17259.0,17277.839398016138,17277.839398016138,17277.839398016138,16722.62,False,-18.84,33.0,28.8,STOP_LOSS,139879,139907,TP=16723 RR=28.47 space=551pts opp_str=64 no_align
long,B,2022-08-04 09:45:00+05:30,2022-08-04 10:05:00+05:30,17475.8,17450.209930435227,17450.209930435227,17450.209930435227,17552.57020869432,False,-25.59,12.45,34.55,STOP_LOSS,139946,139950,TP=17553 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
short,B,2022-08-05 14:25:00+05:30,2022-08-05 14:45:00+05:30,17365.55,17381.0834035128,17381.0834035128,17381.0834035128,16722.62,False,-15.53,15.95,37.85,STOP_LOSS,140077,140081,TP=16723 RR=41.39 space=658pts opp_str=64 no_align
long,B,2022-08-11 09:40:00+05:30,2022-08-11 10:40:00+05:30,17691.75,17687.05,17659.592324752146,17659.592324752146,17788.22302574356,False,-4.7,6.75,19.4,NO_PROGRESS,140245,140257,TP=17788 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
long,B,2022-08-17 09:40:00+05:30,2022-08-17 11:45:00+05:30,17891.4,17916.05,17870.475458826633,17916.05,17954.17362352011,True,24.65,45.45,10.75,TRAIL_SL,140470,140495,TP=17954 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
short,B,2022-08-19 11:35:00+05:30,2022-08-19 12:35:00+05:30,17803.45,17765.75,17822.09480575482,17765.75,17498.6,True,37.7,75.4,30.55,TRAIL_SL,140643,140655,TP=17499 RR=16.35 space=320pts opp_str=63 SUP@17839(str=60)
short,B,2022-08-22 09:35:00+05:30,2022-08-22 11:50:00+05:30,17604.45,17573.7,17628.683759424166,17573.7,17498.6,True,30.75,59.7,26.4,TRAIL_SL,140694,140721,TP=17499 RR=4.37 space=121pts opp_str=63 no_align
short,B,2022-08-29 09:35:00+05:30,2022-08-29 09:55:00+05:30,17261.2,17303.560854538708,17303.560854538708,17303.560854538708,16678.32,False,-42.36,1.5,55.9,STOP_LOSS,141069,141073,TP=16678 RR=13.76 space=598pts opp_str=60 no_align
long,B,2022-09-12 09:35:00+05:30,2022-09-12 10:30:00+05:30,17930.8,17943.3,17899.118598009954,17943.3,18025.844205970137,True,12.5,39.4,1.2,TRAIL_SL,141744,141755,TP=18026 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
short,B,2022-09-14 09:35:00+05:30,2022-09-14 09:45:00+05:30,17912.4,17942.299284203174,17942.299284203174,17942.299284203174,17823.43,False,-29.9,6.15,33.1,STOP_LOSS,141894,141896,TP=17823 RR=2.98 space=104pts opp_str=60 no_align
short,B,2022-09-15 09:55:00+05:30,2022-09-15 11:35:00+05:30,17976.7,17921.175000000003,17999.697916333378,17921.175000000003,17823.43,True,55.52,111.05,20.3,TRAIL_SL,141973,141993,TP=17823 RR=6.66 space=168pts opp_str=60 no_align
short,B,2022-09-26 09:35:00+05:30,2022-09-26 10:15:00+05:30,17083.15,17053.875,17125.324977123557,17053.875,15872.63,True,29.28,63.05,10.95,TRAIL_SL,142494,142502,TP=15873 RR=28.70 space=1226pts opp_str=58 no_align
short,B,2022-09-26 10:20:00+05:30,2022-09-26 11:15:00+05:30,17024.8,17001.949999999997,17054.33113351542,17001.949999999997,15872.63,False,22.85,45.7,29.6,STOP_LOSS,142503,142514,TP=15873 RR=39.02 space=1167pts opp_str=58 no_align
short,B,2022-09-28 14:50:00+05:30,2022-09-28 15:00:00+05:30,16878.3,16880.85,16893.083284577155,16893.083284577155,15872.63,False,-2.55,8.7,11.2,EOD_EXIT,142707,142709,TP=15873 RR=68.03 space=1021pts opp_str=58 no_align
short,B,2022-09-29 11:55:00+05:30,2022-09-29 12:10:00+05:30,16880.2,16893.081948849685,16893.081948849685,16893.081948849685,15872.63,False,-12.88,7.8,16.55,STOP_LOSS,142747,142750,TP=15873 RR=78.22 space=1023pts opp_str=58 no_align
long,B,2022-10-31 09:35:00+05:30,2022-10-31 10:35:00+05:30,17970.3,17953.4,17940.03049996497,17940.03049996497,18061.108500105085,False,-16.9,1.1,33.55,NO_PROGRESS,144144,144156,TP=18061 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
short,B,2022-11-16 14:20:00+05:30,2022-11-16 14:25:00+05:30,18359.85,18370.17431699682,18370.17431699682,18370.17431699682,18179.72,False,-10.32,0.7,22.5,STOP_LOSS,145026,145027,TP=18180 RR=17.45 space=195pts opp_str=67 no_align
long,B,2022-12-01 09:35:00+05:30,2022-12-01 10:00:00+05:30,18867.9,18838.891593081404,18838.891593081404,18838.891593081404,18954.925220755795,False,-29.01,14.25,37.95,STOP_LOSS,145794,145799,TP=18955 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
short,B,2022-12-02 09:35:00+05:30,2022-12-02 12:40:00+05:30,18726.3,18661.1,18742.642521273003,18661.1,18588.7,True,65.2,86.7,4.95,TRAIL_SL,145869,145906,TP=18589 RR=8.42 space=153pts opp_str=61 no_align
short,B,2022-12-23 09:45:00+05:30,2022-12-23 12:10:00+05:30,17997.95,17903.85,18024.737288721506,17903.85,17204.1,True,94.1,140.5,12.1,TRAIL_SL,146996,147025,TP=17204 RR=29.64 space=809pts opp_str=62 no_align
short,B,2023-01-27 09:45:00+05:30,2023-01-27 10:20:00+05:30,17755.2,17716.925000000003,17784.9566099265,17716.925000000003,17665.930170220505,True,38.27,87.25,2.6,TRAIL_SL,148796,148803,TP=17666 RR=3.00 space=ATR_RUNWAY opp_str=? SUP@17781(str=61)
short,B,2023-01-27 12:15:00+05:30,2023-01-27 13:00:00+05:30,17612.2,17571.925000000003,17631.49777392964,17571.925000000003,17554.30667821108,True,40.27,80.55,11.9,TRAIL_SL,148826,148835,TP=17554 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
short,B,2023-01-27 14:20:00+05:30,2023-01-27 14:30:00+05:30,17495.15,17515.90831512006,17515.90831512006,17515.90831512006,17432.875054639822,False,-20.76,0.95,46.05,STOP_LOSS,148851,148853,TP=17433 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
short,B,2023-01-30 13:00:00+05:30,2023-01-30 13:25:00+05:30,17485.3,17501.200833355797,17501.200833355797,17501.200833355797,17437.59749993261,False,-15.9,26.15,33.0,STOP_LOSS,148910,148915,TP=17438 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
short,B,2023-02-01 14:15:00+05:30,2023-02-01 14:30:00+05:30,17633.6,17606.025,17672.070389389744,17606.025,17518.188831830765,False,27.57,59.75,13.25,STOP_LOSS,149075,149078,TP=17518 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
short,B,2023-02-01 14:30:00+05:30,2023-02-01 15:00:00+05:30,17615.55,17484.675,17652.919198663487,17484.675,17503.44240400954,True,130.88,261.75,16.8,TRAIL_SL,149078,149084,TP=17503 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
short,B,2023-02-02 10:25:00+05:30,2023-02-02 10:45:00+05:30,17525.15,17565.937577087025,17565.937577087025,17565.937577087025,17402.78726873893,False,-40.79,10.35,74.0,STOP_LOSS,149104,149108,TP=17403 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
short,B,2023-02-27 09:50:00+05:30,2023-02-27 11:00:00+05:30,17376.1,17331.5,17399.98413595287,17331.5,17304.44759214139,True,44.6,74.4,2.05,TRAIL_SL,150372,150386,TP=17304 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
short,B,2023-03-02 09:35:00+05:30,2023-03-02 09:40:00+05:30,17371.9,17386.15504231003,17386.15504231003,17386.15504231003,17329.13487306991,False,-14.26,0.0,17.75,STOP_LOSS,150594,150595,TP=17329 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
short,B,2023-03-13 12:40:00+05:30,2023-03-13 15:00:00+05:30,17287.55,17143.3,17303.984252564995,17172.7,17238.247242305017,True,144.25,172.45,7.15,EOD_EXIT,151081,151109,TP=17238 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
short,B,2023-03-16 09:35:00+05:30,2023-03-16 10:15:00+05:30,16881.0,16903.443053926538,16903.443053926538,16903.443053926538,16813.670838220387,False,-22.44,30.6,36.65,STOP_LOSS,151269,151277,TP=16814 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
short,B,2023-03-20 09:55:00+05:30,2023-03-20 10:55:00+05:30,16910.15,16936.047020648046,16936.047020648046,16936.047020648046,16832.45893805587,False,-25.9,27.9,45.6,STOP_LOSS,151423,151435,TP=16832 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
long,B,2023-03-31 09:50:00+05:30,2023-03-31 10:30:00+05:30,17279.45,17248.922967681523,17248.922967681523,17248.922967681523,17391.3,False,-30.53,2.4,39.5,STOP_LOSS,152022,152030,TP=17391 RR=3.66 space=127pts opp_str=66 no_align
short,B,2023-05-31 09:35:00+05:30,2023-05-31 13:35:00+05:30,18557.2,18511.95,18570.72106076837,18511.95,18473.25,True,45.25,73.15,18.9,TRAIL_SL,154944,154992,TP=18473 RR=6.21 space=99pts opp_str=62 no_align
short,B,2023-06-08 12:00:00+05:30,2023-06-08 12:20:00+05:30,18691.55,18701.561041221572,18701.561041221572,18701.561041221572,18595.45,False,-10.01,3.15,14.95,STOP_LOSS,155423,155427,TP=18595 RR=9.60 space=111pts opp_str=68 no_align
long,B,2023-07-03 09:45:00+05:30,2023-07-03 11:05:00+05:30,19312.0,19287.1141884724,19287.1141884724,19287.1141884724,19386.65743458281,False,-24.89,24.1,28.1,STOP_LOSS,156596,156612,TP=19387 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
long,B,2023-07-13 09:35:00+05:30,2023-07-13 11:05:00+05:30,19496.85,19538.5,19468.862608352774,19538.5,19580.81217494167,True,41.65,69.8,2.1,TRAIL_SL,157194,157212,TP=19581 RR=3.00 space=ATR_RUNWAY opp_str=? SUP@19469(str=56)
short,B,2023-07-21 10:20:00+05:30,2023-07-21 11:40:00+05:30,19809.4,19786.25,19831.315702645607,19786.25,19613.85,False,23.15,46.3,9.7,STOP_LOSS,157653,157669,TP=19614 RR=8.92 space=211pts opp_str=60 no_align
short,B,2023-07-21 14:50:00+05:30,2023-07-21 15:00:00+05:30,19721.65,19719.8,19735.178588732568,19735.178588732568,19613.85,False,1.85,21.65,12.85,EOD_EXIT,157707,157709,TP=19614 RR=7.97 space=123pts opp_str=60 no_align
short,B,2023-07-27 14:35:00+05:30,2023-07-27 15:00:00+05:30,19620.8,19632.1,19635.961373784143,19635.961373784143,19534.82,False,-11.3,17.25,18.9,EOD_EXIT,158004,158009,TP=19535 RR=5.67 space=101pts opp_str=64 no_align
short,B,2023-08-03 12:55:00+05:30,2023-08-03 14:25:00+05:30,19363.9,19330.875,19377.02060673448,19330.875,18810.1,False,33.03,66.05,5.75,STOP_LOSS,158359,158377,TP=18810 RR=42.21 space=569pts opp_str=59 SUP@19388(str=62)
long,B,2023-09-11 09:35:00+05:30,2023-09-11 13:40:00+05:30,19910.35,19937.5,19884.295984044205,19937.5,19988.51204786738,True,27.15,51.25,25.65,TRAIL_SL,160269,160318,TP=19989 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
long,B,2023-09-14 09:35:00+05:30,2023-09-14 10:00:00+05:30,20161.3,20136.59074659698,20136.59074659698,20136.59074659698,20235.42776020906,False,-24.71,6.35,43.75,STOP_LOSS,160494,160499,TP=20235 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
short,B,2023-10-25 11:35:00+05:30,2023-10-25 11:55:00+05:30,19229.25,19244.26835274042,19244.26835274042,19244.26835274042,19184.19494177874,False,-15.02,19.45,24.35,STOP_LOSS,162468,162472,TP=19184 RR=3.00 space=ATR_RUNWAY opp_str=? SUP@19258(str=52)
short,B,2023-10-26 09:35:00+05:30,2023-10-26 11:40:00+05:30,18970.2,18872.6,18992.18057798907,18872.6,18904.25826603279,True,97.6,121.05,0.0,TRAIL_SL,162519,162544,TP=18904 RR=3.00 space=ATR_RUNWAY opp_str=? no_align
